Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
com.android.internal.telephony.cdma.CdmaConnection.update(DriverCall);com.android.internal.telephony.Phone;2;5;3;0.8939;565;40;27;0;1;1.0000;175;175;72
com.android.internal.telephony.IccPhoneBookInterfaceManagerProxy.updateAdnRecordsInEfBySearch(int, String, String, String, String, String);com.android.internal.telephony.IccPhoneBookInterfaceManager;0;0;1;0.8333;21;4;1;1;0;0.9524;98;12;12
com.android.internal.telephony.gsm.GsmMmiCode.onGetClirComplete(AsyncResult);com.android.internal.telephony.MmiCode;1;2;4;0.8636;839;42;61;0;1;0.9231;5;5;1
com.android.internal.telephony.RIL.writeSmsToSim(int, String, String, Message);com.android.internal.telephony.RILRequest;1;4;1;0.9838;2581;171;27;2;2;0.7500;68;5;12
com.android.internal.telephony.test.SimulatedCommands.setRadioPower(boolean, Message);com.android.internal.telephony.CommandsInterface;1;0;0;1.0000;821;136;26;0;1;0.9954;216;214;44
com.android.internal.telephony.RIL.setBandMode(int, Message);com.android.internal.telephony.RILRequest;1;3;1;0.9892;2581;171;27;2;2;0.7273;68;5;12
com.android.internal.telephony.RIL.rejectCall(Message);com.android.internal.telephony.RILRequest;1;3;1;0.9891;2581;171;27;2;1;0.8182;68;5;12
com.android.internal.telephony.cdma.CDMAPhone.dispose();com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager;1;2;9;0.9333;974;127;45;1;0;0.9762;82;10;15
com.android.internal.telephony.cdma.CDMAPhone.unregisterForCallWaiting(Handler);com.android.internal.telephony.cdma.CdmaCallTracker;0;0;1;0.9932;974;127;45;1;0;0.9851;707;48;22
com.android.internal.telephony.PhoneProxy.queryTTYMode(Message);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.PhoneProxy.updatePhoneObject(int);com.android.internal.telephony.CommandsInterface;4;3;7;0.9545;658;181;13;2;0;0.9914;216;214;44
com.android.internal.telephony.gsm.GsmDataConnectionTracker.notifyOffApnsOfAvailability(String);com.android.internal.telephony.ApnContext;2;1;0;0.9909;1870;98;16;2;2;0.8857;143;19;13
com.android.internal.telephony.test.ModelInterpreter.onAnswer();com.android.internal.telephony.test.SimulatedGsmCallState;0;0;1;0.9773;319;33;14;1;0;0.9600;452;20;6
com.android.internal.telephony.cat.SelectItemParams.setIcon(Bitmap);com.android.internal.telephony.cat.Item;2;0;2;0.6667;23;1;2;0;1;0.9091;21;2;4
com.android.internal.telephony.gsm.GsmDataConnectionTracker.notifyApnIdUpToCurrent(String, ApnContext, String);com.android.internal.telephony.ApnContext;2;0;0;1.0000;1870;98;16;0;1;0.9697;143;19;13
com.android.internal.telephony.cat.CatService.handleRilMsg(RilMessage);com.android.internal.telephony.cat.RilMessage;3;3;6;0.8571;470;19;25;0;3;0.7273;9;0;3
com.android.internal.telephony.uicc.SIMRecords.handleSmses(ArrayList);com.android.internal.telephony.gsm.SmsMessage;1;1;1;0.9796;909;32;58;1;0;1.0000;444;23;12
com.android.internal.telephony.cdma.CDMAPhone.exitEmergencyCallbackMode();com.android.internal.telephony.CommandsInterface;0;0;1;0.9933;974;127;45;1;0;0.9954;216;214;44
com.android.internal.telephony.gsm.GsmDataConnectionTracker.reconnectAfterFail(FailCause, ApnContext, int);com.android.internal.telephony.Phone;2;3;1;0.9643;1870;98;16;0;1;1.0000;175;175;72
com.android.internal.telephony.cat.ValueParser.retrieveItemId(ComprehensionTlv);com.android.internal.telephony.cat.ComprehensionTlv;1;0;0;1.0000;195;10;0;0;2;0.6667;97;2;6
android.telephony.gsm.SmsMessage.getMessageBody();com.android.internal.telephony.SmsMessageBase;1;0;1;0.9655;159;34;12;0;1;0.9706;80;16;18
com.android.internal.telephony.PhoneProxy.explicitCallTransfer();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.sip.SipPhone.SipConnection.hold();com.android.internal.telephony.sip.SipPhone;1;0;1;0.9565;125;15;7;0;1;1.0000;238;31;10
com.android.internal.telephony.cdma.RuimPhoneBookInterfaceManager.getAdnRecordsSize(int);com.android.internal.telephony.uicc.IccFileHandler;1;1;0;0.9167;36;5;1;0;0;1.0000;262;16;42
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.isDataAllowed();com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager;5;1;3;0.9452;623;51;14;1;1;0.9688;82;10;15
com.android.internal.telephony.PhoneProxy.registerForDisplayInfo(Handler, int, Object);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
android.telephony.SmsMessage.getIndexOnSim();com.android.internal.telephony.SmsMessageBase;1;0;1;0.9643;230;37;14;0;1;0.9706;80;16;18
com.android.internal.telephony.gsm.GSMPhone.getLine1AlphaTag();com.android.internal.telephony.uicc.IccRecords;1;0;0;1.0000;1012;106;19;0;0;1.0000;160;33;36
com.android.internal.telephony.PhoneProxy.updatePhoneObject(int);com.android.internal.telephony.IccSmsInterfaceManagerProxy;4;3;7;0.9545;658;181;13;0;1;0.9677;39;10;1
com.android.internal.telephony.gsm.GsmMmiCode.processCode();com.android.internal.telephony.PhoneBase;3;15;27;0.6557;839;42;61;1;1;0.9900;599;135;66
android.telephony.gsm.SmsMessage.isMWISetMessage();com.android.internal.telephony.SmsMessageBase;0;0;1;0.9655;159;34;12;1;0;0.9706;80;16;18
com.android.internal.telephony.cdma.CDMAPhone.init(Context, PhoneNotifier);com.android.internal.telephony.PhoneNotifier;1;4;12;0.9130;974;127;45;1;0;0.9737;11;11;0
com.android.internal.telephony.cat.CatService.sendTerminalResponse(CommandDetails, ResultCode, boolean, int, ResponseData);com.android.internal.telephony.uicc.IccUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(RilMessage);com.android.internal.telephony.cat.CommandParamsFactory;3;1;2;0.7857;69;5;8;1;0;0.9688;575;21;15
com.android.internal.telephony.CallManager.canDial(Phone);com.android.internal.telephony.Phone;0;3;1;0.9754;753;95;52;1;0;0.9947;175;175;72
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.dispose();com.android.internal.telephony.PhoneBase;3;2;2;0.9467;623;51;14;0;1;0.9945;599;135;66
com.android.internal.telephony.cdma.CdmaCallTracker.hangup(CdmaConnection);com.android.internal.telephony.Phone;3;3;5;0.9054;707;48;22;0;1;1.0000;175;175;72
com.android.internal.telephony.gsm.GsmMmiCode.handlePasswordError(int);com.android.internal.telephony.MmiCode;1;1;4;0.8864;839;42;61;0;1;0.9167;5;5;1
com.android.internal.telephony.PhoneProxy.getEsn();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.PhoneProxy.selectNetworkManually(OperatorInfo, Message);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.cat.CatCmdMessage.getCmdType();com.android.internal.telephony.cat.AppInterface;2;0;1;0.9167;108;3;8;0;1;1.0000;13;4;4
com.android.internal.telephony.PhoneProxy.getMessageWaitingIndicator();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.cat.RilMessageDecoder.StateStart.processMessage(Message);com.android.internal.telephony.cat.CatLog;1;0;0;1.0000;11;1;0;1;0;1.0000;13;2;1
com.android.internal.telephony.DataConnectionTracker.onEnableApn(int, int);com.android.internal.telephony.Phone;1;7;4;0.9074;693;68;68;0;2;1.0000;175;175;72
com.android.internal.telephony.cat.CatService.sendTerminalResponse(CommandDetails, ResultCode, boolean, int, ResponseData);com.android.internal.telephony.CommandsInterface;2;1;4;0.9000;470;19;25;1;0;0.9955;216;214;44
com.android.internal.telephony.gsm.SimSmsInterfaceManager.updateMessageOnIccEf(int, int, byte[]);com.android.internal.telephony.PhoneBase;3;1;5;0.8333;134;12;14;1;1;0.9883;599;135;66
com.android.internal.telephony.gsm.GsmSMSDispatcher.dispatchMessage(SmsMessageBase);com.android.internal.telephony.gsm.UsimDataDownloadHandler;6;0;3;0.9688;237;13;6;1;0;0.9583;142;7;7
com.android.internal.telephony.cat.CommandParamsFactory.make(BerTlv);com.android.internal.telephony.cat.ResultException;4;14;3;0.4286;575;21;15;0;1;0.9643;47;2;3
com.android.internal.telephony.PhoneBase.dispose();com.android.internal.telephony.CommandsInterface;1;0;6;0.9641;599;135;66;1;0;0.9956;216;214;44
com.android.internal.telephony.cat.ImageDescriptor.parse(byte[], int);com.android.internal.telephony.cat.CatLog;0;0;7;0.1250;27;1;9;1;0;1.0000;13;2;1
com.android.internal.telephony.test.ModelInterpreter.run();com.android.internal.telephony.test.LineReader;1;2;8;0.8000;319;33;14;1;0;0.9333;46;3;3
com.android.internal.telephony.cat.CommandParamsFactory.processProvideLocalInfo(CommandDetails, List<ComprehensionTlv>);com.android.internal.telephony.cat.CommandDetails;1;0;3;0.9600;575;21;15;0;1;0.9167;26;5;5
com.android.internal.telephony.RIL.getMute(Message);com.android.internal.telephony.RILRequest;1;3;1;0.9891;2581;171;27;2;1;0.8182;68;5;12
com.android.internal.telephony.DataConnectionTracker.getDataOnRoamingEnabled();com.android.internal.telephony.PhoneBase;1;0;1;0.9908;693;68;68;0;1;0.9939;599;135;66
com.android.internal.telephony.cat.CatService.handleCommand(CommandParams, boolean);com.android.internal.telephony.cat.DisplayTextParams;10;2;5;0.8286;470;19;25;0;1;0.9500;11;1;1
com.android.internal.telephony.CallSetupException.DcDefaultState.processMessage(Message);com.android.internal.telephony.DataConnectionAc;3;0;0;1.0000;169;3;0;0;28;1.0000;270;41;35
com.android.internal.telephony.RIL.queryFacilityLockForApp(String, String, int, String, Message);com.android.internal.telephony.RILRequest;1;3;1;0.9892;2581;171;27;2;2;0.7273;68;5;12
com.android.internal.telephony.gsm.GsmDataConnectionTracker.dispose();com.android.internal.telephony.uicc.IccRecords;2;3;1;0.9675;1870;98;16;0;0;1.0000;160;33;36
com.android.internal.telephony.cdma.CdmaLteServiceStateTracker.handleMessage(Message);com.android.internal.telephony.uicc.RuimRecords;1;2;0;0.9091;267;11;2;0;0;1.0000;330;21;25
com.android.internal.telephony.PhoneBase.setSmscAddress(String, Message);com.android.internal.telephony.CommandsInterface;0;0;1;0.9939;599;135;66;1;0;0.9954;216;214;44
com.android.internal.telephony.PhoneProxy.getCdmaEriText();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.dispose();com.android.internal.telephony.cdma.CdmaCallTracker;3;2;2;0.9467;623;51;14;2;0;0.9765;707;48;22
com.android.internal.telephony.cat.ValueParser.retrieveItemsIconId(ComprehensionTlv);com.android.internal.telephony.cat.ComprehensionTlv;2;0;0;1.0000;195;10;0;0;3;0.6250;97;2;6
com.android.internal.telephony.test.ModelInterpreter.progressConnectingToActive();com.android.internal.telephony.test.SimulatedGsmCallState;0;0;1;0.9773;319;33;14;1;0;0.9600;452;20;6
com.android.internal.telephony.sip.SipPhone.SipConnection.separate();com.android.internal.telephony.sip.SipPhone.SipCall;2;1;3;0.8667;125;15;7;3;0;0.9063;214;24;0
com.android.internal.telephony.gsm.GsmDataConnectionTracker.notifyDataConnection(String);com.android.internal.telephony.PhoneBase;1;2;0;0.9818;1870;98;16;1;0;0.9941;599;135;66
com.android.internal.telephony.PhoneProxy.unregisterForT53AudioControlInfo(Handler);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.PhoneProxy.disableApnType(String);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.uicc.RuimRecords.fetchRuimRecords();com.android.internal.telephony.uicc.IccConstants;1;1;3;0.9767;330;21;25;0;8;1.0000;0;0;51
android.provider.Telephony.Mms.getMessageBoxName(int);android.provider.Telephony.BaseMmsColumns;1;0;0;1.0000;44;6;6;0;5;1.0000;0;0;79
com.android.internal.telephony.RIL.supplyIccPukForApp(String, String, String, Message);com.android.internal.telephony.RILRequest;1;3;1;0.9892;2581;171;27;2;2;0.7273;68;5;12
com.android.internal.telephony.gsm.GsmSMSDispatcher.sendText(String, String, String, PendingIntent, PendingIntent);com.android.internal.telephony.gsm.SmsMessage;1;0;1;1.0000;237;13;6;1;0;1.0000;444;23;12
com.android.internal.telephony.cat.CommandParamsFactory.processSelectItem(CommandDetails, List<ComprehensionTlv>);com.android.internal.telephony.cat.ItemsIconId;4;2;7;0.8718;575;21;15;0;2;0.9048;3;1;2
com.android.internal.telephony.gsm.SmsMessage.PduParser.getSCTimestampMillis();com.android.internal.telephony.uicc.IccUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
com.android.internal.telephony.cat.CommandParamsFactory.processLaunchBrowser(CommandDetails, List<ComprehensionTlv>);com.android.internal.telephony.cat.TextMessage;4;1;5;0.8788;575;21;15;0;2;0.9130;25;2;9
android.telephony.gsm.SmsManager.sendMultipartTextMessage(String, String, ArrayList<String>, ArrayList<PendingIntent>, ArrayList<PendingIntent>);android.telephony.SmsManager;0;0;1;0.9000;33;9;11;1;0;0.9231;195;13;12
com.android.internal.telephony.PhoneProxy.getActiveApnTypes();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.gsm.GsmCallTracker.hangupConnectionByIndex(GsmCall, int);com.android.internal.telephony.gsm.GsmCall;1;1;0;0.9825;563;41;17;0;1;0.9474;97;14;2
com.android.internal.telephony.PhoneBase.notifyMessageWaitingIndicator();com.android.internal.telephony.PhoneNotifier;0;0;2;0.9877;599;135;66;1;0;0.9231;11;11;0
com.android.internal.telephony.cat.CommandParamsFactory.processSetupCall(CommandDetails, List<ComprehensionTlv>);com.android.internal.telephony.cat.CatLog;2;2;5;0.8276;575;21;15;1;0;1.0000;13;2;1
com.android.internal.telephony.RIL.deactivateDataCall(int, int, Message);com.android.internal.telephony.RILRequest;1;3;1;0.9892;2581;171;27;2;2;0.7273;68;5;12
com.android.internal.telephony.gsm.GsmDataConnectionTracker.findApnContextToClean(Collection<DataConnectionAc>);com.android.internal.telephony.DataConnectionAc;1;1;0;0.9908;1870;98;16;1;0;0.9792;270;41;35
com.android.internal.telephony.uicc.AdnRecordCache.requestLoadAllAdnLike(int, int, Message);com.android.internal.telephony.uicc.IccConstants;1;1;4;0.7778;190;11;7;0;1;1.0000;0;0;51
com.android.internal.telephony.gsm.GsmMmiCode.handleMessage(Message);com.android.internal.telephony.gsm.GSMPhone;3;5;10;0.8222;839;42;61;1;0;0.9924;1012;106;19
com.android.internal.telephony.sip.SipPhone.SipCall.setAudioGroupMode();com.android.internal.telephony.sip.SipPhone;1;3;0;0.8846;214;24;0;0;1;1.0000;238;31;10
com.android.internal.telephony.WapPushOverSms.WapPushConnection.onServiceConnected(ComponentName, IBinder);com.android.internal.telephony.WapPushOverSms;1;0;2;0.6000;38;4;2;0;1;1.0000;100;1;7
com.android.internal.telephony.uicc.SIMRecords.handleMessage(Message);com.android.internal.telephony.uicc.AdnRecord;4;13;40;0.7200;909;32;58;1;2;0.9552;145;10;20
com.android.internal.telephony.cdma.CdmaConnection.fakeHoldBeforeDial();com.android.internal.telephony.cdma.CdmaCallTracker;1;1;2;0.9492;565;40;27;0;1;0.9859;707;48;22
com.android.internal.telephony.PhoneProxy.getVoiceMailNumber();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.uicc.IccCardProxy.getServiceProviderName();com.android.internal.telephony.uicc.IccRecords;1;0;2;0.9649;507;40;28;0;1;0.9839;160;33;36
com.android.internal.telephony.CallManager.registerForPhoneStates(Phone);com.android.internal.telephony.Phone;0;0;21;0.9930;753;95;52;21;0;0.8883;175;175;72
com.android.internal.telephony.cdma.CdmaCallTracker.checkMtFindNewRinging(DriverCall, int);com.android.internal.telephony.DriverCall;4;1;4;0.9420;707;48;22;0;1;0.9583;75;5;15
com.android.internal.telephony.ServiceStateTracker.enableSingleLocationUpdate();com.android.internal.telephony.CommandsInterface;0;0;4;0.9524;246;38;74;1;0;0.9954;216;214;44
com.android.internal.telephony.gsm.GSMPhone.getForegroundCall();com.android.internal.telephony.gsm.GsmCallTracker;1;0;1;0.9917;1012;106;19;0;1;0.9818;563;41;17
com.android.internal.telephony.PhoneProxy.setVoiceMailNumber(String, String, Message);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.DefaultPhoneNotifier.notifyCallForwardingChanged(Phone);com.android.internal.telephony.Phone;0;0;1;0.9333;180;19;3;1;0;0.9947;175;175;72
com.android.internal.telephony.gsm.GsmSMSDispatcher.handleStatusReport(AsyncResult);android.provider.Telephony.TextBasedSmsColumns;5;1;0;0.9500;237;13;6;0;2;1.0000;0;0;29
com.android.internal.telephony.SMSDispatcher.checkDestination(SmsTracker);com.android.internal.telephony.SmsUsageMonitor;1;0;7;0.9348;543;30;41;1;5;0.9500;164;11;25
com.android.internal.telephony.cdma.CdmaCallTracker.handleCallWaitingInfo(CdmaCallWaitingNotification);com.android.internal.telephony.cdma.CdmaCall;3;2;3;0.9265;707;48;22;0;1;0.9565;100;14;3
com.android.internal.telephony.cat.RilMessageDecoder.StateCmdParamsReady.processMessage(Message);com.android.internal.telephony.cat.RilMessageDecoder;2;0;0;1.0000;13;1;0;1;3;0.7500;69;5;8
com.android.internal.telephony.PhoneProxy.registerForSignalInfo(Handler, int, Object);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.PhoneProxy.registerForLineControlInfo(Handler, int, Object);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.cdma.CDMAPhone.isInCall();com.android.internal.telephony.cdma.CdmaCall;1;3;0;0.9797;974;127;45;0;1;0.9474;100;14;3
com.android.internal.telephony.gsm.GsmDataConnectionTracker.getLinkProperties(String);com.android.internal.telephony.ApnContext;1;1;0;0.9907;1870;98;16;0;1;0.9714;143;19;13
com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(RilMessage);com.android.internal.telephony.cat.RilMessage;3;1;2;0.7857;69;5;8;0;3;0.7000;9;0;3
com.android.internal.telephony.cdma.CDMAPhone.needsOtaServiceProvisioning();com.android.internal.telephony.cdma.CdmaServiceStateTracker;1;0;1;0.9932;974;127;45;1;0;0.9881;1089;44;44
android.telephony.gsm.SmsManager.sendDataMessage(String, String, short, byte[], PendingIntent, PendingIntent);android.telephony.SmsManager;0;0;1;0.9000;33;9;11;1;0;0.9231;195;13;12
com.android.internal.telephony.PhoneProxy.isDataConnectivityPossible(String);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.cdma.CdmaServiceStateTracker.dispose();com.android.internal.telephony.uicc.UiccCardApplication;1;0;5;0.9474;1089;44;44;0;0;1.0000;388;38;29
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.onUpdateIcc();com.android.internal.telephony.uicc.IccRecords;3;1;0;0.9839;623;51;14;0;0;1.0000;160;33;36
com.android.internal.telephony.gsm.GsmMmiCode.getCLIRMode();com.android.internal.telephony.CommandsInterface;1;2;2;0.9286;839;42;61;0;3;1.0000;216;214;44
com.android.internal.telephony.PhoneProxy.isOtaSpNumber(String);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.uicc.IccCardProxy.getIccRecordsLoaded();com.android.internal.telephony.uicc.IccRecords;0;0;2;0.9649;507;40;28;1;0;0.9839;160;33;36
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.onUpdateIcc();com.android.internal.telephony.uicc.UiccController;3;1;0;0.9839;623;51;14;0;1;0.9375;85;8;10
com.android.internal.telephony.CallSetupException.DcDefaultState.exit();com.android.internal.telephony.CallSetupException;2;0;0;1.0000;169;3;0;1;1;0.9623;293;31;34
com.android.internal.telephony.cat.CatService.getInstance(CommandsInterface, Context, UiccCard);com.android.internal.telephony.uicc.UiccCardApplication;0;0;0;0;0;0;0;0;0;0;0;0;0
com.android.internal.telephony.sip.SipPhone.getMute();com.android.internal.telephony.Call;1;0;2;0.9459;238;31;10;0;1;0.9565;117;16;4
com.android.internal.telephony.cdma.CdmaCall.getPhone();com.android.internal.telephony.cdma.CdmaCallTracker;1;0;1;0.9375;100;14;3;0;1;0.9851;707;48;22
com.android.internal.telephony.cat.IconLoader.readIconData();com.android.internal.telephony.uicc.IccFileHandler;2;0;3;0.9091;217;14;19;0;0;1.0000;262;16;42
com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo.hashCode();com.android.internal.telephony.gsm.SmsCbHeader;1;0;2;0.7143;17;3;2;0;1;0.9615;199;13;16
com.android.internal.telephony.gsm.GSMPhone.handleMessage(Message);com.android.internal.telephony.gsm.GsmMmiCode;2;13;7;0.8615;1012;106;19;1;1;0.9710;839;42;61
com.android.internal.telephony.CallManager.getState();com.android.internal.telephony.Phone;0;0;1;0.9918;753;95;52;1;0;0.9947;175;175;72
com.android.internal.telephony.cdma.RuimSmsInterfaceManager.updateMessageOnIccEf(int, int, byte[]);com.android.internal.telephony.PhoneBase;3;1;5;0.8000;88;10;8;1;1;0.9883;599;135;66
com.android.internal.telephony.gsm.GSMPhone.dispose();com.android.internal.telephony.PhoneProxy;1;1;6;0.9481;1012;106;19;0;1;1.0000;658;181;13
com.android.internal.telephony.DefaultPhoneNotifier.notifySignalStrength(Phone);com.android.internal.telephony.Phone;0;0;1;0.9333;180;19;3;1;0;0.9947;175;175;72
com.android.internal.telephony.gsm.GsmServiceStateTracker.getAutoTime();com.android.internal.telephony.PhoneBase;1;0;1;0.9848;1012;35;45;0;1;0.9939;599;135;66
com.android.internal.telephony.DataConnectionTracker.putRecoveryAction(int);com.android.internal.telephony.PhoneBase;0;0;0;0;0;0;0;0;0;0;0;0;0
com.android.internal.telephony.cat.DisplayTextParams.setIcon(Bitmap);com.android.internal.telephony.cat.TextMessage;1;0;1;0.6667;11;1;1;0;1;0.9231;25;2;9
com.android.internal.telephony.gsm.UsimPhoneBookManager.readEmailFileAndWait(int);com.android.internal.telephony.uicc.IccFileHandler;1;2;10;0.7037;250;14;33;0;0;1.0000;262;16;42
com.android.internal.telephony.PhoneProxy.registerForCallWaiting(Handler, int, Object);com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.sip.SipPhone.SipConnection.unhold(AudioGroup);com.android.internal.telephony.sip.SipPhone;1;0;1;0.9565;125;15;7;0;1;1.0000;238;31;10
com.android.internal.telephony.PhoneSubInfo.getIsimImpu();com.android.internal.telephony.uicc.IsimRecords;1;0;3;0.8947;98;16;6;0;0;1.0000;3;3;0
com.android.internal.telephony.cdma.CdmaDataConnectionTracker.isDataAllowed();com.android.internal.telephony.cdma.CdmaServiceStateTracker;5;1;3;0.9452;623;51;14;1;1;0.9800;1089;44;44
com.android.internal.telephony.PhoneProxy.getPhoneSubInfo();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.gsm.GsmMmiCode.onQueryComplete(AsyncResult);com.android.internal.telephony.gsm.GSMPhone;1;5;6;0.7955;839;42;61;1;0;0.9924;1012;106;19
com.android.internal.telephony.IccProvider.insert(Uri, ContentValues);com.android.internal.telephony.uicc.IccConstants;1;2;4;0.8333;256;13;11;0;0;1.0000;0;0;51
com.android.internal.telephony.uicc.UiccController.getIccFileHandler(int);com.android.internal.telephony.uicc.UiccCard;0;0;0;0;0;0;0;0;0;0;0;0;0
com.android.internal.telephony.PhoneSubInfo.getCompleteVoiceMailNumber();com.android.internal.telephony.Phone;0;0;4;0.8947;98;16;6;1;0;0.9947;175;175;72
com.android.internal.telephony.gsm.GsmDataConnectionTracker.trySetupData(ApnContext);com.android.internal.telephony.ServiceStateTracker;3;7;0;0.9407;1870;98;16;0;1;0.9880;246;38;74
com.android.internal.telephony.test.SimulatedGsmCallState.getClccLines();com.android.internal.telephony.test.CallInfo;0;0;1;0.9583;452;20;6;1;0;0.9286;54;7;7
com.android.internal.telephony.uicc.IccFileHandler.loadEFTransparent(int, int, Message);com.android.internal.telephony.CommandsInterface;0;1;4;0.8500;262;16;42;1;0;0.9954;216;214;44
com.android.internal.telephony.gsm.GsmSmsCbMessage.createSmsCbMessage(SmsCbHeader, SmsCbLocation, byte[][]);com.android.internal.telephony.gsm.SmsCbHeader;2;1;0;1.0000;143;4;4;2;5;0.6957;199;13;16
com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.getAdnRecordsSize(int);com.android.internal.telephony.uicc.IccFileHandler;1;1;0;0.9167;36;5;1;0;0;1.0000;262;16;42
com.android.internal.telephony.PhoneProxy.acceptCall();com.android.internal.telephony.Phone;0;0;1;0.9947;658;181;13;1;0;0.9947;175;175;72
com.android.internal.telephony.PhoneBase.unregisterForDisplayInfo(Handler);com.android.internal.telephony.CommandsInterface;0;0;1;0.9939;599;135;66;1;0;0.9954;216;214;44
com.android.internal.telephony.uicc.SIMRecords.setMsisdnNumber(String, String, Message);com.android.internal.telephony.uicc.AdnRecordLoader;1;1;2;0.9804;909;32;58;1;0;0.9444;117;4;15
com.android.internal.telephony.CallTracker.checkForTestEmergencyNumber(String);com.android.internal.telephony.CommandsInterface;0;1;2;0.8947;58;15;20;1;0;0.9954;216;214;44
com.android.internal.telephony.Connection.getState();com.android.internal.telephony.Call;1;1;0;0.9655;60;24;6;0;1;0.9524;117;16;4
com.android.internal.telephony.cdma.CdmaCallTracker.checkAndEnableDataCallAfterEmergencyCallDropped();com.android.internal.telephony.DataConnectionTracker;2;1;2;0.9552;707;48;22;1;0;0.9912;693;68;68
com.android.internal.telephony.cdma.CDMAPhone.getSubscriberId();com.android.internal.telephony.cdma.CdmaServiceStateTracker;0;0;1;0.9932;974;127;45;1;0;0.9881;1089;44;44
com.android.internal.telephony.CallManager.sendDtmf(char);com.android.internal.telephony.Call;0;3;2;0.9756;753;95;52;1;0;0.9583;117;16;4
com.android.internal.telephony.cdma.CDMAPhone.getCdmaMin();com.android.internal.telephony.cdma.CdmaServiceStateTracker;1;0;1;0.9932;974;127;45;0;1;0.9881;1089;44;44
com.android.internal.telephony.cat.CommandParamsFactory.processBIPClient(CommandDetails, List<ComprehensionTlv>);com.android.internal.telephony.cat.TextMessage;4;1;5;0.8710;575;21;15;0;3;0.8500;25;2;9
com.android.internal.telephony.gsm.GsmDataConnectionTracker.notifyNoData(GsmDataConnection.FailCause, ApnContext);com.android.internal.telephony.ApnContext;1;1;0;0.9907;1870;98;16;0;2;0.9429;143;19;13
com.android.internal.telephony.cat.CatService.encodeOptionalTags(CommandDetails, ResultCode, Input, ByteArrayOutputStream);com.android.internal.telephony.cat.CatLog;4;2;0;0.9231;470;19;25;1;0;1.0000;13;2;1
com.android.internal.telephony.gsm.GsmCallTracker.handleMessage(Message);com.android.internal.telephony.gsm.GSMPhone;1;5;4;0.8852;563;41;17;3;0;0.9774;1012;106;19
com.android.internal.telephony.cdma.CdmaMmiCode.processCode();com.android.internal.telephony.MmiCode;2;3;8;0.6154;143;12;25;0;1;0.9474;5;5;1
com.android.internal.telephony.cdma.CdmaCallTracker.flashAndSetGenericTrue();com.android.internal.telephony.Call;1;0;2;0.9710;707;48;22;0;1;0.9600;117;16;4
