Method;TargetClass;ATFD;ATSD;FDP;DIST_EC;DIST_TC;LOC_M;LOC_EC;LOC_TC
org.javacc.parser.LexGen.writeTemplate(java.lang.Object[], java.lang.String);org.javacc.parser.CodeGenerator;1;0;3;1.0;0.9761904761904762;32;857;265
org.javacc.jjtree.JJTreeParser.notTailOfExpansionUnit();org.javacc.jjtree.Token;1;1;1;0.9982174688057041;0.9285714285714286;6;9644;31
org.javacc.jjtree.CPPCodeGenerator.tryTokenSequence(java.lang.String, org.javacc.jjtree.IO, org.javacc.jjtree.NodeScope, org.javacc.jjtree.Token, org.javacc.jjtree.Token);org.javacc.jjtree.ASTProduction;1;3;5;1.0;0.9375;19;298;14
org.javacc.parser.ParseGenCPP.start();org.javacc.parser.CodeGenerator;13;0;6;1.0;0.6904761904761905;433;436;265
org.javacc.parser.Semanticize.action(org.javacc.parser.Expansion);org.javacc.parser.LookaheadCalc;0;0;5;1.0;1.0;25;528;223
org.javacc.jjtree.JJTree.main(java.lang.String[]);org.javacc.jjtree.JJTJJTreeParserState;1;3;15;0.8695652173913043;0.9722222222222222;89;151;74
org.javacc.parser.LexGen.start();org.javacc.parser.Options;0;9;11;0.8260869565217391;1.0;145;857;393
org.javacc.parser.LexGen.writeTemplate(java.lang.Object[], java.lang.String);org.javacc.parser.Options;0;0;3;1.0;1.0;32;857;393
org.javacc.parser.ParseEngine.buildPhase3Routine(boolean, org.javacc.parser.Phase3Data);org.javacc.parser.JavaCCGlobals;0;7;15;0.8928571428571429;1.0;151;1154;321
org.javacc.parser.JavaCCParser.getNextToken();org.javacc.parser.Token;0;2;2;0.9964476021314387;1.0;7;8311;31
org.javacc.jjtree.JJTreeNode.print(org.javacc.jjtree.IO, org.javacc.jjtree.Token);org.javacc.jjtree.TokenUtils;0;2;4;0.8181818181818181;1.0;47;94;154
org.javacc.parser.OutputFile.getPrintWriter();org.javacc.parser.JavaCCGlobals;0;6;3;0.7142857142857143;1.0;19;153;321
org.javacc.jjtree.JJTreeParser.expansion(org.javacc.jjtree.ASTProduction);org.javacc.jjtree.JJTJJTreeParserState;6;11;2;0.9806338028169014;0.8529411764705882;141;9644;74
org.javacc.parser.ParseEngine.buildPhase3Routine(boolean, org.javacc.parser.Phase3Data);org.javacc.parser.Choice;1;7;15;0.8928571428571429;0.9666666666666667;151;1154;27
org.javacc.parser.RStringLiteral.GenerateDfa(int, org.javacc.parser.CodeGenerator);org.javacc.parser.RegularExpression;1;1;7;0.95;0.9545454545454546;40;908;9
org.javacc.jjtree.CPPCodeGenerator.visit(java.lang.Object, org.javacc.jjtree.ASTCompilationUnit);org.javacc.jjtree.Token;1;0;2;1.0;0.9;15;298;31
org.javacc.jjtree.JJTreeParser.javacc_options();org.javacc.jjtree.JJTJJTreeParserState;4;9;3;0.9841549295774648;0.9117647058823529;59;9644;74
org.javacc.parser.TryBlock.dump(int, java.util.Set);org.javacc.parser.Expansion;1;0;1;1.0;0.9411764705882353;7;7;34
org.javacc.parser.JavaCCParserTokenManager.jjFillToken();org.javacc.parser.JavaCharStream;5;1;2;0.9852941176470589;0.9;20;1893;355
org.javacc.jjtree.JavaCodeGenerator.visit(java.lang.Object, org.javacc.jjtree.ASTExpansionNodeScope);org.javacc.jjtree.SimpleNode;1;4;5;0.962962962962963;0.9523809523809523;10;331;68
org.javacc.parser.ParseEngine.setupPhase3Builds(org.javacc.parser.Phase3Data);org.javacc.parser.NonTerminal;1;3;9;0.9230769230769231;0.9230769230769231;48;1154;28
org.javacc.parser.JavaCCParser.Arguments(java.util.List);org.javacc.parser.Token;0;7;1;0.9883720930232558;1.0;61;8311;31
org.javacc.parser.ParseEngine.buildLookaheadChecker(java.lang.String[], org.javacc.parser.Lookahead[]);org.javacc.parser.Semanticize;0;8;5;0.8222222222222222;1.0;162;1154;528
org.javacc.utils.ConditionParser.jj_consume_token(int);org.javacc.utils.ConditionParserTokenManager;1;4;2;0.8571428571428572;0.9782608695652174;13;329;594
org.javacc.utils.ConditionParser.ReInit(java.io.Reader);org.javacc.utils.ConditionParserTokenManager;1;3;2;0.8928571428571429;0.9777777777777777;8;329;594
org.javacc.parser.ParseEngine.generateCPPMethodheader(org.javacc.parser.BNFProduction, org.javacc.parser.Token);org.javacc.parser.Token;3;1;3;0.9811320754716981;0.8846153846153846;41;1154;31
org.javacc.parser.NfaState.DumpNonAsciiMoveMethod(org.javacc.parser.CodeGenerator);org.javacc.parser.LexGen;0;3;4;0.9523809523809523;1.0;37;1797;857
org.javacc.jjtree.JJTree.main(java.lang.String[]);org.javacc.jjtree.NodeFiles;0;3;15;0.8695652173913043;1.0;89;151;217
org.javacc.parser.LexGen.DumpFillToken();org.javacc.parser.Options;0;0;3;1.0;1.0;69;857;393
org.javacc.parser.ROneOrMore.GenerateNfa(boolean);org.javacc.parser.Nfa;0;0;3;1.0;1.0;10;17;8
org.javacc.utils.ConditionParserTokenManager.getNextToken();org.javacc.utils.Token;0;13;3;0.7234042553191489;1.0;113;594;24
org.javacc.jjtree.JJTreeParser.jj_scan_token(int);org.javacc.jjtree.Token;1;4;2;0.992818671454219;0.9230769230769231;26;9644;31
org.javacc.parser.ParseEngine.minimumSize(int, org.javacc.parser.Expansion);org.javacc.parser.Sequence;1;2;7;0.975609756097561;0.9;70;1154;19
org.javacc.jjtree.NodeScope.getNodeDescriptorText();org.javacc.jjtree.ASTNodeDescriptor;1;0;1;1.0;0.9285714285714286;3;53;92
org.javacc.parser.JavaCCParser.expansion(org.javacc.parser.Container);org.javacc.parser.Container;1;10;7;0.9826689774696707;0.96;44;8311;0
org.javacc.parser.ParseGenCPP.start();org.javacc.parser.Token;0;0;6;1.0;1.0;433;436;31
org.javacc.parser.JavaCCParser.getToken(int);org.javacc.parser.JavaCCParserTokenManager;1;1;2;0.9982238010657194;0.9833333333333333;8;8311;1893
org.javacc.parser.JavaCCParser.complex_regular_expression_unit(org.javacc.parser.Container);org.javacc.parser.RZeroOrOne;0;11;5;0.9811643835616438;1.0;93;8311;10
org.javacc.parser.LexGenCPP.DumpMoreActions();org.javacc.parser.LexGen;0;0;4;1.0;1.0;44;757;857
org.javacc.jjtree.JJTreeParser.node_descriptor();org.javacc.jjtree.Token;1;9;3;0.9845360824742269;0.9767441860465116;92;9644;31
org.javacc.parser.JavaCCParserTokenManager.jjMoveStringLiteralDfa4_0(long, long, long, long, long, long);org.javacc.parser.JavaCharStream;1;7;1;0.8833333333333333;0.9807692307692307;78;1893;355
org.javacc.parser.ParseEngine.genFirstSet(org.javacc.parser.Expansion);org.javacc.parser.NonTerminal;0;3;11;0.9230769230769231;1.0;54;1154;28
org.javacc.parser.RChoice.CompressCharLists();org.javacc.parser.RCharacterList;3;2;3;0.875;0.8333333333333334;17;60;211
org.javacc.parser.ParseEngine.buildPhase2Routine(org.javacc.parser.Lookahead);org.javacc.parser.Options;0;3;4;0.925;1.0;27;1154;393
org.javacc.parser.test.NfaStateTest.setUp();org.javacc.parser.Main;0;0;2;1.0;1.0;5;112;205
org.javacc.jjtree.JavaCodeGenerator.insertCloseNodeCode(boolean, java.lang.String, org.javacc.jjtree.IO, org.javacc.jjtree.NodeScope);org.javacc.jjtree.ASTNodeDescriptor;1;0;4;1.0;0.9473684210526316;16;331;92
org.javacc.jjtree.JJTreeParser.ReInit(org.javacc.jjtree.JJTreeParserTokenManager);org.javacc.jjtree.JJTJJTreeParserState;1;4;1;0.9928057553956835;0.9473684210526316;9;9644;74
org.javacc.parser.ParseEngine.phase1ExpansionGen(org.javacc.parser.Expansion);org.javacc.parser.Options;0;4;15;0.9491525423728814;1.0;245;1154;393
org.javacc.parser.OptionsTest.testNormalize();org.javacc.parser.JavaCCErrors;0;0;2;1.0;1.0;14;128;82
org.javacc.parser.ParseEngine.buildPhase2Routine(org.javacc.parser.Lookahead);org.javacc.parser.Lookahead;1;3;4;0.925;0.9230769230769231;27;1154;28
org.javacc.parser.LexGenCPP.DumpStaticVarDeclarations();org.javacc.parser.CodeGenerator;4;0;3;1.0;0.8888888888888888;42;757;265
org.javacc.parser.JavaCCParser.ReInit(java.io.Reader);org.javacc.parser.JavaCCParserTokenManager;1;4;2;0.9929078014184397;0.984375;9;8311;1893
org.javacc.parser.ParseEngine.buildLookaheadChecker(java.lang.String[], org.javacc.parser.Lookahead[]);org.javacc.parser.Expansion;1;8;5;0.8222222222222222;0.96875;162;1154;34
org.javacc.parser.ExpansionTest.setUp();org.javacc.parser.Expansion;2;0;2;1.0;0.8666666666666667;8;72;34
org.javacc.jjtree.JJTreeParser.regular_expression();org.javacc.jjtree.JJTJJTreeParserState;4;12;1;0.9789473684210527;0.9230769230769231;164;9644;74
