Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.argouml.notation.Notation.generateState(NotationName, Object);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.model.uml.UmlFactoryImpl.deleteNamespace(MNamespace);org.argouml.model.uml.ModelManagementFactoryImpl;6;6;0;0.7692;517;24;5;0;0;1.0000;48;11;0
org.argouml.persistence.XmiFilePersister.doSave(Project, File);org.argouml.kernel.Project;1;0;1;1.0000;75;4;1;1;1;0.9718;587;44;23
org.argouml.application.api.Argo.getArgoRoot();org.argouml.application.modules.ModuleLoader;1;0;0;1.0000;29;9;34;1;1;1.0000;427;24;8
org.argouml.language.java.generator.CodePieceCollector.filter(File, File, Object);org.argouml.language.java.generator.NamedCodePiece;1;0;1;0.8750;53;2;1;1;0;0.8571;28;2;0
org.argouml.uml.diagram.ui.ActionCompartmentDisplay.getActions();org.argouml.uml.diagram.ui.ExtensionsCompartmentContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.Designer.propertyChange(PropertyChangeEvent);org.argouml.application.api.Argo;1;1;1;0.9697;353;51;33;0;1;1.0000;29;9;34
org.argouml.kernel.MemberList.remove(Object);org.argouml.kernel.AbstractProjectMember;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.explorer.PerspectiveConfigurator.doRemoveRule();org.argouml.ui.explorer.ExplorerPerspective;0;2;4;0.8235;281;12;23;1;0;0.9231;27;4;2
org.argouml.uml.ui.behavior.collaborations.ActionAddClassifierRoleBase.getDialogTitle();org.argouml.i18n.Translator;0;0;0;1.0000;20;4;1;1;0;1.0000;63;11;3
org.argouml.uml.ui.ActionStateDiagram.createDiagram(Object);org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;23;3;2;0;2;0.9655;208;23;8
org.argouml.model.uml.CoreFactoryImpl.buildParameter(MModel, MClassifier);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.persistence.TodoParser.handleMoreInfoURL(XMLElement);org.argouml.persistence.XMLElement;0;1;1;0.9630;227;20;9;1;0;0.9286;37;9;3
org.argouml.uml.reveng.ui.RESequenceDiagramDialog.getNewTarget(Object);org.argouml.kernel.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.ui.FigNodeModelElement.finalize();org.argouml.application.events.ArgoEventTypes;1;0;0;1.0000;729;59;29;0;1;0.9333;0;0;15
org.argouml.uml.diagram.activity.ui.FigObjectFlowState.textEdited(FigText);org.argouml.ui.ProjectBrowser;2;2;2;0.8621;162;21;7;1;1;0.9815;331;28;22
org.argouml.persistence.PGMLParser.setStyleAttributes(Fig, Map);org.argouml.uml.diagram.ui.PathContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.application.configuration.ConfigurationHandler.load(File);org.argouml.application.api.Configuration;1;1;2;0.9459;184;31;7;0;1;1.0000;89;28;5
org.argouml.persistence.ZargoFilePersister.doLoad(File);org.argouml.kernel.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.generator.GeneratorHelper.generate(Language, Collection, boolean);org.argouml.uml.generator.CodeGenerator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.CoreFactoryImpl.buildAbstraction(String, Object, Object);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ToDoList.forceValidityCheck(Vector);org.argouml.cognitive.ToDoItem;0;4;4;0.8750;355;41;14;2;0;0.9512;183;20;13
org.argouml.model.uml.EventListenerList.add(EventKey, MElementListener);org.argouml.model.uml.EventKey;1;1;2;0.8000;138;8;2;0;2;0.7778;42;3;3
org.argouml.application.api.Argo.getDirectory();org.argouml.application.api.Configuration;0;0;1;1.0000;29;9;34;1;0;1.0000;89;28;5
org.argouml.ui.explorer.rules.GoModelToBaseElements.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;17;3;0;1;0;1.0000;63;11;3
org.argouml.ui.explorer.PerspectiveConfigurator.PerspectiveListSelectionListener.valueChanged(ListSelectionEvent);org.argouml.ui.explorer.ExplorerPerspective;1;0;0;1.0000;21;1;0;1;0;0.9500;27;4;2
org.argouml.uml.generator.ui.ClassGenerationDialog.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;4;0;4;0.7778;193;6;7;2;0;0.9545;70;10;8
org.argouml.ui.SettingsTabEnvironment.handleSettingsTabRefresh();org.argouml.application.api.Configuration;1;0;7;0.6111;98;9;9;1;0;1.0000;89;28;5
org.argouml.uml.diagram.ui.ActionAddConcurrentRegion.shouldBeEnabled();org.argouml.ui.targetmanager.TargetManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.cmd.ActionOpenDecisions.actionPerformed(ActionEvent);org.argouml.ui.ProjectBrowser;0;0;0;1.0000;7;1;0;1;0;1.0000;331;28;22
org.argouml.application.Main.main(String[]);org.argouml.persistence.PersistenceManager;12;6;2;1.0000;285;7;3;0;0;1.0000;54;7;2
org.argouml.uml.cognitive.critics.WizAddConstructor.doAction(int);org.argouml.ui.targetmanager.TargetManager;4;1;1;0.8182;41;3;3;2;1;0.9412;208;23;8
org.argouml.uml.diagram.ui.FigAttributesCompartment.populate();org.argouml.notation.Notation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.persistence.FigEdgeHandler.getFigNode(PGMLStackParser, String);org.argouml.uml.diagram.ui.FigEdgeModelElement;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrMissingStateName.initWizard(Wizard);org.argouml.cognitive.ListSet;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.notation.Notation.getDefaultShadowWidth();org.argouml.application.api.Configuration;0;0;1;1.0000;333;65;13;1;0;1.0000;89;28;5
org.argouml.uml.diagram.use_case.ui.StylePanelFigUseCase.itemStateChanged(ItemEvent);org.argouml.uml.diagram.use_case.ui.FigUseCase;0;0;2;0.7778;45;2;3;1;0;0.9787;422;34;9
org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelTagDefinition.getStereotypeSelector();org.argouml.i18n.Translator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.explorer.rules.GoClassifierToSequenceDiagram.getChildren(Object);org.argouml.kernel.ProjectManager;3;0;0;1.0000;22;3;0;2;0;0.9333;70;10;8
org.argouml.uml.diagram.use_case.ui.FigExtend.modelChanged(PropertyChangeEvent);org.argouml.notation.Notation;2;0;2;0.8000;60;4;4;0;0;1.0000;333;65;13
org.argouml.persistence.ZargoFilePersister.doSave(Project, File);org.argouml.kernel.Project;2;0;2;1.0000;203;8;2;2;3;0.9306;587;44;23
org.argouml.uml.generator.ParserDisplay.parseParamList(Object, String, int);org.argouml.kernel.ProjectManager;7;2;1;0.9483;2004;52;8;0;0;1.0000;70;10;8
org.argouml.uml.ui.foundation.core.ActionNewParameter.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;2;0;0;1.0000;10;1;1;0;0;1.0000;70;10;8
org.argouml.uml.diagram.state.ui.FigTransition.textEdited(FigText);org.argouml.notation.NotationProvider4;2;0;0;1.0000;116;8;2;0;0;1.0000;5;5;0
org.argouml.uml.cognitive.critics.WizOperName.doAction(int);org.argouml.util.CollectionUtil;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.application.api.Argo.getArgoHome();org.argouml.application.modules.ModuleLoader;1;0;0;1.0000;29;9;34;1;1;1.0000;427;24;8
org.argouml.uml.ui.foundation.core.ActionSetModelElementVisibility.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLRadioButtonPanel;3;0;2;1.0000;28;1;4;0;1;0.9444;87;13;3
org.argouml.uml.generator.ParserDisplay.parseObject(Object, String);org.argouml.kernel.Project;1;0;0;1.0000;2004;52;8;1;0;0.9855;587;44;23
org.argouml.uml.cognitive.critics.ClAttributeCompartment.paintIcon(Component, Graphics, int, int);org.argouml.uml.diagram.ui.AttributesCompartmentContainer;0;0;3;0.8571;55;5;5;2;0;0.5000;3;3;0
org.argouml.uml.ui.ActionSaveAllGraphics.getSaveDir(Project);org.argouml.uml.ui.SaveGraphicsManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.cmd.GenericArgoMenuBar.getEditToolbar();org.argouml.ui.ProjectBrowser;4;0;1;0.9688;365;22;16;0;0;1.0000;331;28;22
org.argouml.application.modules.ModuleLoader.addModuleAction(Vector, Object);org.argouml.application.api.ArgoModule;0;0;2;0.9583;427;24;8;1;0;0.9091;10;10;2
org.argouml.uml.ui.UMLTextField2.propertyChange(PropertyChangeEvent);org.argouml.uml.ui.UMLPlainTextDocument;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionSaveGraphics.trySave();org.argouml.kernel.ProjectManager;3;1;1;0.8750;108;4;1;2;0;0.9412;70;10;8
org.argouml.application.Main.main(String[]);org.argouml.ui.StatusBar;12;6;2;1.0000;285;7;3;2;0;0.9091;54;5;3
org.argouml.uml.cognitive.critics.CrMissingClassName.getClarifier();org.argouml.uml.cognitive.critics.ClClassName;1;0;0;1.0000;32;4;0;0;1;1.0000;60;5;4
org.argouml.notation.ui.SettingsTabNotation.handleSettingsTabRefresh();org.argouml.notation.Notation;1;1;9;0.5000;87;10;9;1;8;1.0000;333;65;13
org.argouml.ui.cmd.LastRecentlyUsedMenuList.addEntry(String);org.argouml.application.api.Configuration;1;1;6;0.3000;57;2;7;1;0;1.0000;89;28;5
org.argouml.cognitive.ui.ToDoByType.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.ToDoItem;3;0;1;1.0000;90;4;1;1;0;0.9744;183;20;13
org.argouml.uml.ui.behavior.common_behavior.ActionAddContextSignal.getDialogTitle();org.argouml.i18n.Translator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.Designer.run();org.argouml.cognitive.critics.Agency;0;0;16;0.8182;353;51;33;3;0;0.9333;164;12;7
org.argouml.cognitive.ToDoList.fireToDoItemsRemoved(Vector);org.argouml.cognitive.ToDoListListener;0;0;2;0.9787;355;41;14;1;0;0.8000;4;4;0
org.argouml.ui.CmdSetMode.putToolTip(String);org.argouml.i18n.Translator;0;0;1;1.0000;44;1;1;1;0;1.0000;63;11;3
org.argouml.model.uml.ExtensionMechanismsHelperImpl.isStereotypeInh(Object, String, String);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.ExtensionMechanismsFactoryImpl.buildStereotype(Object, Object, Object);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.ui.ActionDeleteConcurrentRegion.actionPerformed(ActionEvent);org.argouml.kernel.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.critics.Critic.beInactive();org.argouml.application.api.Configuration;0;1;1;0.9672;273;47;33;1;0;1.0000;89;28;5
org.argouml.uml.generator.ParserDisplay.parseObject(Object, String);org.argouml.kernel.ProjectManager;1;0;0;1.0000;2004;52;8;2;0;0.9286;70;10;8
org.argouml.uml.ui.behavior.state_machines.UMLTransitionTriggerList.getPopupMenu();org.argouml.uml.ui.behavior.state_machines.ActionNewEvent.Roles;1;0;0;1.0000;6;1;0;0;1;1.0000;0;0;1
org.argouml.persistence.ZargoFilePersister.doSave(Project, File);org.argouml.kernel.MemberList;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.explorer.rules.GoCollaborationToDiagram.getChildren(Object);org.argouml.uml.diagram.ui.UMLDiagram;3;0;0;1.0000;20;3;0;0;1;0.9722;193;28;17
org.argouml.uml.diagram.state.ui.FigState.initNotationProviders(Object);org.argouml.notation.NotationProviderFactory2;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.ui.SelectionMoveClarifiers.paint(Graphics);org.argouml.uml.diagram.ui.FigNodeModelElement;0;0;0;1.0000;7;1;0;1;0;0.9867;729;59;29
org.argouml.uml.reveng.ImportClassLoader.loadUserPath();org.argouml.application.api.Configuration;1;1;0;0.8571;97;10;2;1;0;1.0000;89;28;5
org.argouml.ui.explorer.PerspectiveConfigurator.RuleListener.actionPerformed(ActionEvent);org.argouml.ui.explorer.PerspectiveConfigurator;1;0;0;1.0000;12;1;0;2;3;0.8529;281;12;23
org.argouml.model.uml.UmlFactoryImpl.buildConnection(Object, Object, Object, Object, Object, Object, Object);org.argouml.model.uml.StateMachinesFactoryImpl;5;5;0;0.8077;517;24;5;0;0;1.0000;317;53;0
org.argouml.ui.targetmanager.TargetManager.fireTargetRemoved(TargetEvent);org.argouml.ui.targetmanager.TargetListener;0;0;2;0.9655;208;23;8;1;0;0.7500;3;3;0
org.argouml.uml.cognitive.critics.WizBreakCircularComp.getOptions2();org.argouml.uml.generator.GeneratorDisplay;1;0;1;0.9375;111;7;9;1;0;1.0000;677;44;2
org.argouml.uml.diagram.ui.AddExistingNodeCommand.execute();org.argouml.i18n.Translator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.sequence.ui.FigMessage.getDestMessageNode();org.argouml.uml.diagram.sequence.ui.FigMessagePort;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.persistence.ToDoItemXMLHelper.getMoreInfoURL();org.argouml.cognitive.ToDoItem;1;0;1;0.8333;28;4;1;0;1;0.9722;183;20;13
org.argouml.ui.explorer.PerspectiveConfigurator.RenameDocumentListener.update();org.argouml.ui.explorer.ExplorerPerspective;2;0;0;1.0000;18;4;0;0;1;0.9000;27;4;2
org.argouml.ui.cmd.ActionEmailExpert.actionPerformed(ActionEvent);org.argouml.cognitive.Poster;2;0;0;1.0000;30;2;0;1;0;0.9444;14;14;0
org.argouml.uml.generator.ParserDisplay.parseParamList(Object, String, int);org.argouml.kernel.Project;7;2;1;0.9483;2004;52;8;0;0;1.0000;587;44;23
org.argouml.uml.ui.foundation.core.ActionSetModelElementStereotype.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLComboBox2;4;0;0;1.0000;31;1;1;1;0;0.9000;39;7;0
org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.computeOffenders(UMLDeploymentDiagram);org.argouml.uml.diagram.ui.FigNodeModelElement;2;0;0;1.0000;43;4;0;0;1;0.9867;729;59;29
org.argouml.model.uml.UmlModelEventPump.removeModelEventListener(Object, Object, String[]);org.argouml.model.uml.EventTreeDefinition;0;0;2;0.9412;310;28;7;1;0;0.9091;114;6;3
org.argouml.cognitive.ui.Wizard.finish();org.argouml.cognitive.ui.WizardItem;0;2;4;0.7273;73;16;5;1;0;0.8571;1;1;0
org.argouml.model.uml.CoreHelperImpl.getOperationsInh(Object);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.cmd.GenericArgoMenuBar.initMenus();org.argouml.application.events.ArgoEventTypes;1;9;0;0.7273;365;22;16;0;1;0.9583;0;0;15
org.argouml.uml.diagram.static_structure.layout.ClassdiagramLayouter.NodeRow.addNode(ClassdiagramNode);org.argouml.uml.diagram.static_structure.layout.ClassdiagramNode;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.targetmanager.TargetManager.setTarget(Object);org.argouml.ui.targetmanager.TargetEvent;2;2;2;0.8571;208;23;8;0;1;1.0000;44;5;6
org.argouml.model.uml.CoreFactoryImpl.buildRealization(Object, Object, Object);org.argouml.model.uml.NSUMLModelImplementation;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.activity.ui.FigObjectFlowState.updateClassifierText();org.argouml.notation.Notation;1;0;1;0.9615;162;21;7;0;0;1.0000;333;65;13
org.argouml.ui.explorer.ExplorerTree.ExplorerTreeSelectionListener.valueChanged(TreeSelectionEvent);org.argouml.ui.targetmanager.TargetManager;2;0;0;1.0000;60;1;0;3;1;0.9000;208;23;8
org.argouml.uml.ui.UMLComboBoxModel2.targetRemoved(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;2;0;2;0.9487;269;29;8;2;0;0.8333;44;5;6
org.argouml.uml.reveng.java.Modeller.addPackage(String);org.argouml.uml.reveng.DiagramInterface;4;2;6;0.8491;715;35;12;3;0;0.9000;132;13;6
org.argouml.uml.ui.UMLEditableComboBox.UMLComboBoxEditor.setItem(Object);org.argouml.application.helpers.ResourceLoaderWrapper;1;0;2;0.8182;33;5;2;1;1;0.8750;131;14;19
org.argouml.kernel.ProjectManager.makeEmptyProject();org.argouml.kernel.Project;0;1;2;0.8462;70;10;8;1;0;0.9857;587;44;23
org.argouml.cognitive.checklist.ui.TabChecklist.shouldBeEnabled(Object);org.argouml.cognitive.checklist.CheckManager;0;1;1;0.8571;89;10;4;1;0;1.0000;39;4;2
org.argouml.uml.diagram.static_structure.ui.FigInterface.textEdited(FigText);org.argouml.uml.diagram.ui.CompartmentFigText;2;0;2;0.9412;414;24;7;1;0;0.9286;26;4;4
org.argouml.uml.ui.ActionGenerateProjectCode.shouldBeEnabled();org.argouml.kernel.Project;1;0;0;1.0000;49;3;1;0;1;0.9857;587;44;23
org.argouml.ui.ProjectBrowser.trySave(boolean, File);org.argouml.ui.cmd.GenericArgoMenuBar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.use_case.ui.FigUseCase.updateExtensionPoint();org.argouml.notation.Notation;3;1;2;0.9268;422;34;9;0;0;1.0000;333;65;13
org.argouml.cognitive.ToDoItem.containsKnowledgeType(String);org.argouml.cognitive.Poster;0;0;1;0.9714;183;20;13;1;0;0.9333;14;14;0
org.argouml.uml.cognitive.critics.WizNavigable.makePanel(int);org.argouml.cognitive.ui.WizStep;0;1;2;0.7273;61;4;6;1;0;0.9667;134;18;9
org.argouml.cognitive.ui.ToDoByPoster.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ToDoList;3;0;1;1.0000;86;4;1;1;0;0.9808;355;41;14
org.argouml.uml.ui.TabConstraints.ConstraintModel.CR.getData();org.argouml.ocl.OCLUtil;2;0;1;0.8750;141;4;2;1;0;1.0000;49;2;0
org.argouml.model.uml.ClassListenerHashMap.getListeners(Class, EventKey);org.argouml.model.uml.EventListenerList;0;0;2;0.8750;63;7;2;1;0;0.9000;138;8;2
org.argouml.application.configuration.ConfigurationHandler.getString(ConfigurationKey, String);org.argouml.application.api.ConfigurationKey;0;2;0;0.9474;184;31;7;1;0;0.7500;2;2;0
org.argouml.uml.diagram.ui.DiagramNameDocument.targetAdded(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9000;39;8;1;1;0;0.9000;44;5;6
org.argouml.uml.ui.foundation.core.PropPanelClassifier.addAttribute();org.argouml.kernel.Project;4;0;0;1.0000;148;19;30;0;0;1.0000;587;44;23
org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(Wizard);org.argouml.cognitive.ListSet;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.foundation.core.ActionAddAssociationSpecification.getChoices();org.argouml.kernel.ProjectManager;2;0;0;1.0000;24;4;1;0;0;1.0000;70;10;8
org.argouml.uml.cognitive.critics.CrUnconventionalOperName.stillValid(ToDoItem, Designer);org.argouml.cognitive.ListSet;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.critics.ui.CriticBrowserDialog.setTargetHeadline();org.argouml.cognitive.critics.Critic;1;0;2;0.9412;217;12;34;0;1;0.9844;273;47;33
org.argouml.uml.ui.ActionRevertToSaved.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;1;0;0;1.0000;20;2;0;2;0;0.9412;70;10;8
org.argouml.ui.FindDialog.initNameLocTab();org.argouml.i18n.Translator;0;1;8;0.7353;282;20;19;1;0;1.0000;63;11;3
org.argouml.uml.diagram.ui.FigAssociation.updateEnd(FigText, FigText, FigText, Object);org.argouml.notation.Notation;2;1;0;0.9524;275;9;15;0;0;1.0000;333;65;13
org.argouml.cognitive.ui.DismissToDoItemDialog.badDec(ActionEvent);org.argouml.ui.ProjectBrowser;0;0;0;1.0000;112;5;7;1;0;1.0000;331;28;22
org.argouml.uml.diagram.ui.FigNodeModelElement.getTipString(MouseEvent);org.argouml.cognitive.ToDoItem;0;1;0;0.9867;729;59;29;1;0;0.9722;183;20;13
org.argouml.uml.ui.ActionOpenProject.actionPerformed(ActionEvent);org.argouml.persistence.AbstractFilePersister;4;1;4;0.7500;123;4;4;0;0;1.0000;51;12;2
org.argouml.cognitive.Translator.messageFormat(String, Object[]);org.argouml.cognitive.AbstractCognitiveTranslator;0;0;1;1.0000;9;2;1;1;0;0.5000;2;2;0
org.argouml.ui.SettingsTabEnvironment.handleSettingsTabRefresh();org.argouml.uml.ui.SaveGraphicsManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.WizBreakCircularComp.makePanel(int);org.argouml.cognitive.ui.WizStep;0;2;6;0.5294;111;7;9;1;0;0.9714;134;18;9
org.argouml.cognitive.ui.GoListToDecisionsToItems.getChildCountCond(Object, boolean);org.argouml.cognitive.Designer;2;1;0;0.9231;70;10;0;0;2;0.9857;353;51;33
org.argouml.ui.ArgoDiagram.initialize(Object);org.argouml.kernel.ProjectManager;1;0;0;1.0000;75;10;3;2;0;0.9286;70;10;8
org.argouml.ocl.ArgoFacade.getClassifier(String);org.argouml.kernel.Project;1;0;1;0.8333;21;1;1;3;0;0.9571;587;44;23
org.argouml.ui.explorer.rules.GoOperationToCollaborationDiagram.getChildren(Object);org.argouml.uml.diagram.ui.UMLDiagram;3;0;0;1.0000;24;3;0;0;1;0.9722;193;28;17
org.argouml.uml.diagram.ui.FigClassAssociationClass.damage();org.argouml.uml.diagram.ui.FigAssociationClass;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.critics.Critic.makeWizard(ToDoItem);org.argouml.cognitive.ui.Wizard;1;2;1;0.9677;273;47;33;0;1;0.9583;73;16;5
org.argouml.model.uml.ClassListenerHashMap.put(Class, EventKey, MElementListener);org.argouml.model.uml.EventListenerList;0;0;1;0.8750;63;7;2;1;0;0.9000;138;8;2
org.argouml.uml.reveng.ui.RESequenceDiagramDialog.parseBody();org.argouml.uml.reveng.java.Modeller;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.static_structure.ui.FigClass.setBoundsImpl(int, int, int, int);org.argouml.uml.diagram.ui.FigFeaturesCompartment;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.static_structure.ui.FigPackage.doStereotype(boolean);org.argouml.uml.diagram.ui.StereotypeContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.computeOffenders(UMLDeploymentDiagram);org.argouml.cognitive.ListSet;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.WizNavigable.canFinish();org.argouml.cognitive.ui.WizStepChoice;1;0;1;0.9167;61;4;6;0;1;0.8889;85;1;4
org.argouml.uml.diagram.static_structure.ui.FigClass.textEdited(FigText);org.argouml.uml.generator.ParserDisplay;2;2;1;0.9231;674;30;5;2;1;0.9683;2004;52;8
org.argouml.uml.ui.foundation.core.ActionSetParameterType.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLComboBox2;3;0;0;1.0000;29;1;1;1;0;0.9000;39;7;0
org.argouml.persistence.ZipFilePersister.doLoad(File);org.argouml.persistence.MemberFilePersister;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrNoOperations.getClarifier();org.argouml.uml.cognitive.critics.ClOperationCompartment;1;0;0;1.0000;45;5;0;0;1;1.0000;52;5;4
org.argouml.persistence.ModelMemberFilePersister.load(Project, InputStream);org.argouml.persistence.LastLoadInfo;5;0;1;1.0000;34;2;1;0;3;0.6000;17;0;3
org.argouml.uml.diagram.deployment.DeploymentDiagramGraphModel.canAddEdge(Object);org.argouml.uml.diagram.static_structure.ui.CommentEdge;4;0;0;1.0000;214;13;3;0;2;0.6000;20;0;3
org.argouml.uml.diagram.static_structure.ui.FigClass.updateAttributes();org.argouml.uml.diagram.ui.FigCompartment;4;2;1;0.9459;674;30;5;0;0;1.0000;6;2;0
org.argouml.uml.reveng.ui.RESequenceDiagramDialog.actionPerformed(ActionEvent);org.argouml.uml.ui.ActionBaseDelete;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.ui.cmd.ActionOpenBrowser.actionPerformed(ActionEvent);org.argouml.cognitive.ToDoItem;2;0;0;1.0000;10;1;0;0;1;0.9722;183;20;13
org.argouml.uml.diagram.ui.FigNodeModelElement.setEnclosingFig(Fig);org.argouml.kernel.Project;5;2;1;0.9615;729;59;29;0;2;0.9726;587;44;23
org.argouml.ui.ProjectBrowser.setTitle(String);org.argouml.kernel.Project;2;1;1;0.9796;331;28;22;0;2;0.9714;587;44;23
org.argouml.uml.ui.ActionDeploymentDiagram.createDiagram(Object);org.argouml.kernel.ProjectManager;2;0;1;1.0000;22;2;2;2;0;0.9286;70;10;8
org.argouml.cognitive.ToDoItem.equals(Object);org.argouml.cognitive.ListSet;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.behavior.common_behavior.ActionAddContextSignal.getChoices();org.argouml.kernel.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.UmlModelEventPump.removeModelEventListener(Object, Object, String[]);org.argouml.model.uml.EventListenerHashMap;0;0;2;0.9412;310;28;7;1;0;0.8889;29;5;2
org.argouml.uml.diagram.ui.FigAssociationClass.RunFigAssociation.run();org.argouml.uml.diagram.ui.FigAssociationClass;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ui.ToDoByDecision.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.Designer;2;0;1;1.0000;90;4;1;1;2;0.9710;353;51;33
org.argouml.uml.reveng.DiagramInterface.isDiagramInProject(String);org.argouml.kernel.ProjectManager;0;1;0;0.9474;132;13;6;2;0;0.9333;70;10;8
org.argouml.uml.ui.foundation.core.PropPanelModelElement.getNamespaceSelector();org.argouml.uml.ui.foundation.core.ActionSetModelElementNamespace;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ui.ToDoByGoal.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.ToDoItem;2;0;1;1.0000;90;4;1;1;0;0.9744;183;20;13
org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(Wizard);org.argouml.uml.cognitive.critics.UMLWizard;5;0;0;1.0000;49;3;0;0;1;0.8750;29;3;1
org.argouml.uml.diagram.DiagramFactory.removeDiagram(ArgoDiagram);org.argouml.ui.GraphChangeAdapter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.UmlFactoryImpl.deleteInstance(MInstance);org.argouml.model.uml.UseCasesFactoryImpl;2;2;0;0.9231;517;24;5;0;0;1.0000;128;18;0
org.argouml.uml.diagram.ui.FigEdgeModelElement.removeFromDiagram();org.argouml.application.events.ArgoEventPump;3;0;0;1.0000;461;46;9;1;0;1.0000;129;11;3
org.argouml.uml.ui.UMLPlainTextDocument.targetAdded(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9524;97;16;5;1;0;0.9000;44;5;6
org.argouml.notation.Notation.generateOperation(NotationName, Object, boolean);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.cognitive.ui.GoListToPriorityToItem.getChildCount(Object);org.argouml.cognitive.ToDoItem;3;0;0;1.0000;65;7;0;0;1;0.9744;183;20;13
