Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
net.sourceforge.pmd.renderers.HTMLRenderer;112;8;1;1.0;0;2
net.sourceforge.pmd.lang.java.symboltable.Search;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.JavaDataFlowHandler;0;0;0;0;0;0
net.sourceforge.pmd.lang.jsp.rule.JspRuleChainVisitor;0;0;0;0;0;0
net.sourceforge.pmd.lang.ast.xpath.saxon.AbstractNodeInfo;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.rule.controversial.AssignmentInOperandRule;0;0;0;0;0;0
net.sourceforge.pmd.util.datasource.FileDataSource;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.rule.JavaRuleViolation;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.symboltable.ScopeAndDeclarationFinder;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.ast.ASTMemberValue;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.rule.unusedcode.UnusedModifierRule;0;0;0;0;0;0
net.sourceforge.pmd.lang.cpp.CppTokenManager;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.ast.DumpFacade;0;0;0;0;0;0
net.sourceforge.pmd.lang.jsp.ast.OpenTagRegister;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.ast.ASTInclusiveOrExpression;0;0;0;0;0;0
net.sourceforge.pmd.lang.ecmascript.ast.ASTCatchClause;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.rule.strictexception.ExceptionAsFlowControlRule;0;0;0;0;0;0
net.sourceforge.pmd.lang.plsql.PLSQLDataFlowHandler;0;0;0;0;0;0
net.sourceforge.pmd.lang.ecmascript.ast.ASTForLoop;0;0;0;0;0;0
net.sourceforge.pmd.lang.vm.rule.basic.NoInlineJavaScriptRule;0;0;0;0;0;0
net.sourceforge.pmd.lang.plsql.symboltable.VariableNameDeclaration;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.rule.design.AvoidReassigningParametersRule;0;0;0;0;0;0
net.sourceforge.pmd.lang.rule.properties.FloatMultiProperty;0;0;0;0;0;0
net.sourceforge.pmd.cpd.CSVRenderer;17;1;0;0.0;0;1
net.sourceforge.pmd.lang.java.ast.ASTPreIncrementExpression;0;0;0;0;0;0
net.sourceforge.pmd.lang.java.ast.ASTCastExpression;0;0;0;0;0;0
net.sourceforge.pmd.lang.ecmascript.ast.ASTObjectLiteral;0;0;0;0;0;0
