Class;LOC;NMD;NAD;LCOM5;NADC;ATFD;WMC
org.apache.tools.zip.AsiExtraField;99;11;7;0.9127;1;6.0;23
org.apache.tools.ant.taskdefs.condition.Http;36;1;2;0.5000;0;1.0;9
org.apache.tools.ant.filters.TailFilter;96;4;10;0.9444;0;3.0;30
org.apache.tools.ant.taskdefs.Checksum;305;9;16;0.8993;0;1.0;78
org.apache.tools.ant.MagicNames;0;0;2;0.0000;0;0.0;0
org.apache.tools.ant.taskdefs.optional.extension.resolvers.LocationResolver;13;2;1;0.0000;0;0.0;4
org.apache.tools.ant.taskdefs.ExecuteOn;308;14;16;0.9226;0;7.0;89
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter;119;9;3;0.8788;0;17.0;30
org.apache.tools.ant.taskdefs.compilers.Jikes;87;1;0;0.0000;0;5.0;25
org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor;50;4;1;0.7500;0;5.0;9
org.apache.tools.ant.types.selectors.DifferentSelector;24;1;2;0.5000;0;0.0;7
org.apache.tools.ant.taskdefs.Antlib;60;4;4;0.8500;0;3.0;12
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout;127;6;18;0.9788;0;0.0;36
org.apache.tools.ant.util.ScriptRunner;67;4;3;0.7222;0;0.0;18
org.apache.tools.ant.taskdefs.optional.Cab;157;8;8;0.8542;0;3.0;38
org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter;45;6;2;0.9286;0;2.0;14
org.apache.tools.ant.taskdefs.optional.depend.ClassFile;32;3;3;0.5000;0;3.0;8
org.apache.tools.ant.types.resources.Union;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.splash.SplashScreen;72;10;5;0.8909;0;0.0;14
org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser;107;10;14;0.7857;0;0.0;25
org.apache.tools.ant.taskdefs.optional.native2ascii.KaffeNative2Ascii;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Sync;119;13;1;0.3333;0;9.0;30
org.apache.tools.ant.taskdefs.DefaultExcludes;34;1;5;0.8000;0;0.0;14
org.apache.tools.ant.taskdefs.optional.perforce.P4Have;3;1;0;0.0000;0;0.0;1
org.apache.tools.ant.listener.CommonsLoggingListener;186;11;4;0.7885;1;14.0;45
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC;67;2;1;0.6667;0;20.0;10
org.apache.tools.ant.taskdefs.condition.ParserSupports;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.MakeUrl;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Tar;193;6;12;0.9583;1;10.0;51
org.apache.tools.mail.MailPrintStream;31;4;1;1.0000;0;0.0;11
org.apache.tools.ant.taskdefs.optional.scm.AntStarTeamCheckOut;319;15;20;0.9810;0;1.0;89
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool;391;14;34;0.9767;1;9.0;94
org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter;72;11;7;0.8000;0;1.0;23
org.apache.tools.ant.types.resources.ImmutableResourceException;0;0;0;0;0;0;0
org.apache.tools.ant.util.ContainerMapper;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.ManifestException;3;0;0;0.0000;0;0.0;1
org.apache.tools.ant.types.ResourceFactory;1;1;0;0.0000;0;0.0;1
org.apache.tools.ant.taskdefs.Chmod;96;17;3;0.6667;0;1.0;27
org.apache.tools.ant.taskdefs.optional.native2ascii.Native2AsciiAdapterFactory;0;0;0;0;0;0;0
org.apache.tools.ant.ExitException;11;0;1;0.0000;0;0.0;3
org.apache.tools.zip.UnrecognizedExtraField;35;4;3;0.7917;0;0.0;11
org.apache.tools.ant.util.JAXPUtils;68;9;3;1.0000;0;1.0;18
org.apache.tools.ant.types.resources.PropertyResource;0;0;0;0;0;0;0
org.apache.tools.ant.types.resources.comparators.Date;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.PumpStreamHandler;90;9;6;0.8452;0;0.0;25
org.apache.tools.ant.RuntimeConfigurable;158;13;11;0.9091;0;2.0;46
org.apache.tools.ant.types.resources.BaseResourceCollectionContainer;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc;88;4;11;0.9091;0;4.0;22
org.apache.tools.ant.taskdefs.optional.perforce.P4Fstat;79;7;16;0.9196;0;5.0;25
org.apache.tools.ant.taskdefs.ResourceCount;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.email.Header;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.TempFile;23;1;4;0.7500;0;0.0;8
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCREATE;24;4;0;0.0000;1;1.0;5
org.apache.tools.ant.taskdefs.ExecuteJava;129;4;9;0.8642;0;5.0;28
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask;484;41;19;0.9452;0;37.0;127
org.apache.tools.ant.SubBuildListener;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.junit.DOMUtil;99;4;0;0.0000;0;20.0;30
org.apache.tools.ant.taskdefs.optional.splash.SplashTask;111;1;8;0.8750;0;2.0;26
org.apache.tools.ant.PathTokenizer;62;2;4;0.3750;0;0.0;23
org.apache.tools.ant.types.selectors.MappingSelector;45;4;4;0.7917;0;0.0;14
org.apache.tools.ant.types.selectors.SizeSelector;113;7;7;0.7959;0;3.0;42
org.apache.tools.ant.util.regexp.RegexpUtil;6;2;0;0.0000;0;0.0;2
org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer;76;6;9;0.9444;0;3.0;19
org.apache.tools.ant.types.selectors.ContainsSelector;100;4;7;0.8776;0;2.0;26
org.apache.tools.ant.DefaultLogger;117;12;7;0.8980;1;11.0;30
org.apache.tools.ant.taskdefs.optional.depend.AntAnalyzer;83;2;0;0.0000;0;0.0;19
