Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.tools.ant.types.XMLCatalog.InternalResolver.resolveEntity(String, String);org.apache.tools.ant.Project;2;0;0;1.0000;49;2;0;0;1;1.0000;672;82;32
org.apache.tools.ant.Project.getUserProperties();org.apache.tools.ant.PropertyHelper;0;0;0;1.0000;672;82;32;2;0;0.9500;231;16;5
org.apache.tools.ant.util.ResourceUtils.selectOutOfDateSources(ProjectComponent, Resource[], FileNameMapper, ResourceFactory);org.apache.tools.ant.util.FileUtils;0;1;0;1.0000;45;2;0;2;0;0.9697;584;34;8
org.apache.tools.ant.taskdefs.TempFile.execute();org.apache.tools.ant.util.FileUtils;0;0;4;0.5000;23;1;4;2;0;0.9750;584;34;8
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.executeInVM(JUnitTest);org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror.JUnitTestRunnerMirror;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.XmlLogger.targetStarted(BuildEvent);org.apache.tools.ant.Target;4;1;4;0.8696;206;13;18;0;1;0.9655;145;15;7
org.apache.tools.ant.helper.ProjectHelperImpl.handleElement(ProjectHelperImpl, DocumentHandler, Target, String, AttributeList);org.apache.tools.ant.Project;0;0;1;0.9167;87;3;7;1;0;0.9899;672;82;32
org.apache.tools.ant.taskdefs.optional.vss.MSVSS.getWritableFiles();org.apache.tools.ant.types.EnumeratedAttribute;2;0;2;0.9649;341;27;26;0;1;0.9286;35;5;2
org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator.hasNext();org.apache.tools.ant.types.ResourceCollection;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.createClasspath();org.apache.tools.ant.types.Path;0;0;1;0.9333;146;8;8;1;0;0.9615;368;27;2
org.apache.tools.ant.types.resources.URLResource.setFile(File);org.apache.tools.ant.util.FileUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.createJonas();org.apache.tools.ant.Project;1;1;0;0.9643;165;23;5;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.sos.SOS.getNoCache();org.apache.tools.ant.taskdefs.optional.sos.SOSCmd;1;0;1;0.9677;183;14;17;0;1;0.9630;0;0;26
org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project);org.apache.tools.ant.types.selectors.SelectorScanner;1;4;5;0.8806;346;48;7;1;0;0.9524;3;3;0
org.apache.tools.ant.taskdefs.Java.addAssertions(Assertions);org.apache.tools.ant.types.CommandlineJava;1;0;1;0.9818;366;42;13;0;1;0.9722;194;25;9
org.apache.tools.ant.taskdefs.optional.Cab.execute();org.apache.tools.ant.types.Commandline.Argument;2;5;7;0.6250;157;8;8;3;0;0.9063;23;5;1
org.apache.tools.tar.TarEntry.parseTarHeader(byte[]);org.apache.tools.tar.TarConstants;1;0;14;0.7255;246;21;19;0;11;0.7105;0;0;24
org.apache.tools.ant.taskdefs.Copy.setPreserveLastModified(String);org.apache.tools.ant.Project;0;0;1;0.9706;323;12;22;1;0;1.0000;672;82;32
org.apache.tools.ant.taskdefs.Rmic.createCompilerArg();org.apache.tools.ant.util.facade.FacadeTaskHelper;0;0;1;0.9714;278;15;20;1;0;0.9091;38;4;4
org.apache.tools.ant.Project.addTaskDefinition(String, Class);org.apache.tools.ant.ComponentHelper;0;0;0;1.0000;672;82;32;2;0;0.9744;380;28;11
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbcHandler.registerDTD(String, String);org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc;0;0;2;0.8824;133;8;8;1;0;0.9565;255;10;15
org.apache.tools.ant.taskdefs.optional.ANTLR.run(String[]);org.apache.tools.ant.taskdefs.Execute;2;0;2;0.9412;206;14;14;2;2;0.8333;297;14;16
org.apache.tools.ant.types.PropertySet.addPropertyNames(Set, Hashtable);org.apache.tools.ant.util.regexp.RegexpMatcherFactory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.native2ascii.DefaultNative2Ascii.addFiles(Commandline, ProjectComponent, File, File);org.apache.tools.ant.types.Commandline.Argument;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.util.ResourceUtils.selectOutOfDateSources(ProjectComponent, ResourceCollection, FileNameMapper, ResourceFactory, long);org.apache.tools.ant.ProjectComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.sos.SOS.getOptionalAttributes();org.apache.tools.ant.types.Commandline.Argument;1;4;2;0.8235;183;14;17;1;0;0.9333;23;5;1
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype.execute();org.apache.tools.ant.types.Commandline;0;1;1;0.9048;121;5;17;3;0;0.8889;234;24;3
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.buildBorlandStubs(Iterator);org.apache.tools.ant.Task;5;0;3;0.9524;246;16;18;0;1;0.9773;143;16;8
org.apache.tools.ant.taskdefs.optional.net.RExecTask.AntRExecClient.waitForEOF(Integer);org.apache.tools.ant.Project;1;0;0;1.0000;96;4;0;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.windows.Attrib.isValidOs();org.apache.tools.ant.taskdefs.condition.Os;0;0;0;1.0000;58;15;7;1;0;1.0000;90;10;8
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool.createAnalyzer();org.apache.tools.ant.Task;3;0;9;0.9250;421;25;18;1;0;0.9697;143;16;8
org.apache.tools.ant.taskdefs.Delete.execute();org.apache.tools.ant.types.resources.FileResource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.depend.Depend.determineDependencies();org.apache.tools.ant.util.depend.DependencyAnalyzer;1;4;6;0.7500;433;16;13;4;0;0.8400;10;10;0
org.apache.tools.ant.taskdefs.Java.execute();org.apache.tools.ant.Project;1;2;3;0.9107;366;42;13;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.logAndAddFilesToCompile(Commandline);org.apache.tools.ant.types.Commandline.Argument;1;0;3;0.9512;279;16;23;1;0;0.9091;23;5;1
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool.getDescriptorHandler(File);org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler;2;1;2;0.9211;421;25;18;1;0;0.9630;148;8;32
org.apache.tools.ant.types.CommandlineJava.clearJavaArgs();org.apache.tools.ant.types.Commandline;0;0;1;0.9714;194;25;9;1;0;0.9524;234;24;3
org.apache.tools.ant.Diagnostics.doReportTasksAvailability(PrintStream);org.apache.tools.ant.MagicNames;0;0;0;1.0000;226;15;1;0;0;1.0000;0;0;2
org.apache.tools.ant.taskdefs.Zip.zipDir(File, ZipOutputStream, String, int, ZipExtraField[]);org.apache.tools.zip.ZipOutputStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.executeInVM(JUnitTest);org.apache.tools.ant.types.Environment;7;4;9;0.8471;487;41;19;1;0;0.9762;16;2;1
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommandlineSwitches(Commandline, boolean);org.apache.tools.ant.types.Commandline;2;4;16;0.5833;279;16;23;1;0;0.9800;234;24;3
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool.getVendorOutputJarFile(String);org.apache.tools.ant.Project;1;0;1;0.9375;111;8;8;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc.execute();org.apache.tools.ant.types.Path;3;1;7;0.7083;88;4;11;2;0;0.9535;368;27;2
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl.getCommentFileCommand(Commandline);org.apache.tools.ant.types.Commandline;0;0;2;0.9167;96;4;14;1;0;0.9545;234;24;3
org.apache.tools.ant.taskdefs.ExecTask.resolveExecutable(String, boolean);org.apache.tools.ant.types.Environment;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.types.selectors.PresentSelector.isSelected(File, String, File);org.apache.tools.ant.util.FileNameMapper;0;0;3;0.7273;68;5;4;1;0;0.8571;3;3;0
org.apache.tools.ant.types.resources.selectors.Size.isSelected(Resource);org.apache.tools.ant.types.Resource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.compilers.JavacExternal.execOnVMS(Commandline, int);org.apache.tools.ant.types.Commandline;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.vss.MSVSS.getLabel();org.apache.tools.ant.taskdefs.optional.vss.MSVSSConstants;2;0;1;0.9815;341;27;26;0;1;0.9800;0;0;48
org.apache.tools.ant.taskdefs.Javadoc.setClasspath(Path);org.apache.tools.ant.types.Path;0;0;1;0.9907;803;78;33;1;0;0.9600;368;27;2
org.apache.tools.ant.types.AntFilterReader.createClasspath();org.apache.tools.ant.types.Path;0;0;1;0.9167;65;6;3;1;0;0.9643;368;27;2
org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher.exec(Project, String[], String[], File);org.apache.tools.ant.Project;0;0;1;0.8333;27;1;1;3;0;0.9694;672;82;32
org.apache.tools.ant.taskdefs.optional.dotnet.WsdlToDotnet.isRebuildNeeded(Schema, long);org.apache.tools.ant.util.FileUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.LoadResource.execute();org.apache.tools.ant.util.FileUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.helper.ProjectHelper2.RootHandler.endPrefixMapping(String);org.apache.tools.ant.helper.AntXMLContext;0;0;1;0.9091;59;7;3;1;0;0.9565;106;10;11
org.apache.tools.ant.taskdefs.optional.ssh.Scp.download(String, String);org.apache.tools.ant.Project;1;1;0;0.9412;168;9;3;1;0;0.9902;672;82;32
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir.getCommentFileCommand(Commandline);org.apache.tools.ant.types.Commandline;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.types.resources.ZipResource.getInputStream();org.apache.tools.zip.ZipFile;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Exit.testUnlessCondition();org.apache.tools.ant.Project;0;0;1;0.8750;55;4;3;1;0;0.9898;672;82;32
org.apache.tools.ant.util.ResourceUtils.binaryCompare(Resource, Resource);org.apache.tools.ant.util.FileUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.types.resources.FileResource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.types.selectors.DepthSelector.setParameters(Parameter[]);org.apache.tools.ant.types.Parameter;1;0;4;0.8000;81;4;4;0;2;0.7143;18;0;3
org.apache.tools.ant.taskdefs.optional.Javah.setClasspath(Path);org.apache.tools.ant.types.Path;0;0;1;0.9524;189;11;11;1;0;0.9600;368;27;2
org.apache.tools.ant.taskdefs.Java.run(CommandlineJava);org.apache.tools.ant.types.CommandlineJava;2;0;3;0.9545;366;42;13;0;3;0.9362;194;25;9
org.apache.tools.ant.IntrospectionHelper.getNestedCreator(Project, String, Object, String, UnknownElement);org.apache.tools.ant.DynamicElement;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.IntrospectionHelper.setAttribute(Project, Object, String, String);org.apache.tools.ant.DynamicAttribute;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.compilers.Sj.execute();org.apache.tools.ant.types.Commandline;2;0;0;1.0000;8;1;0;3;0;0.8846;234;24;3
org.apache.tools.ant.taskdefs.Javadoc.setLocale(String);org.apache.tools.ant.types.Commandline.Argument;0;0;2;0.9908;803;78;33;1;0;0.8750;23;5;1
org.apache.tools.ant.Main.addBuildListeners(Project);org.apache.tools.ant.Project;0;1;1;0.9200;588;19;19;2;0;0.9796;672;82;32
org.apache.tools.ant.taskdefs.Patch.setIgnorewhitespace(boolean);org.apache.tools.ant.types.Commandline.Argument;0;0;1;0.9231;79;8;4;1;0;0.8750;23;5;1
org.apache.tools.ant.taskdefs.Ant.handleOutput(String);org.apache.tools.ant.Project;0;0;1;0.9655;314;17;11;1;0;0.9898;672;82;32
org.apache.tools.ant.taskdefs.optional.i18n.Translate.translate();org.apache.tools.ant.DirectoryScanner;3;0;13;0.6250;264;6;26;1;1;0.9718;549;43;22
org.apache.tools.ant.taskdefs.FixCRLF.setEof(AddAsisRemove);org.apache.tools.ant.filters.FixCrLfFilter.AddAsisRemove;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.DefaultLogger.formatTime(long);org.apache.tools.ant.util.DateUtils;0;0;0;1.0000;117;12;7;1;0;1.0000;63;9;10
org.apache.tools.ant.types.selectors.ExtendSelector.isSelected(File, String, File);org.apache.tools.ant.types.selectors.FileSelector;0;0;2;0.8571;91;7;4;1;0;0.8000;1;1;0
org.apache.tools.ant.taskdefs.optional.dotnet.CSharp.addCompilerSpecificOptions(NetCommand);org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand;0;6;0;0.7391;103;13;7;1;0;0.9583;95;7;8
org.apache.tools.ant.taskdefs.Delete.handle(Exception);org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh.setupKaffehCommand(Javah);org.apache.tools.ant.types.Path;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.types.FilterSet.iReplaceTokens(String);org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.Task.perform();org.apache.tools.ant.BuildException;2;4;2;0.8276;143;16;8;0;1;0.9565;62;5;2
org.apache.tools.ant.BuildException.toString();org.apache.tools.ant.Location;0;0;1;0.9286;62;5;2;1;0;0.8889;37;1;4
org.apache.tools.ant.AntClassLoader.getResourceAsStream(String);org.apache.tools.ant.Project;1;4;0;0.9231;478;39;14;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.email.EmailTask.addFileset(FileSet);org.apache.tools.ant.types.resources.BaseResourceCollectionContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.helper.ProjectHelperImpl.NestedElementHandler.init(String, AttributeList);org.apache.tools.ant.ProjectComponent;2;0;4;0.7647;45;3;5;0;1;0.9375;21;2;1
org.apache.tools.ant.util.ResourceUtils.logFuture(ProjectComponent, ResourceCollection, long);org.apache.tools.ant.types.resources.selectors.Date;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.SQLExec.Transaction.runTransaction(PrintStream);org.apache.tools.ant.Project;2;0;2;0.6000;22;1;2;0;1;1.0000;672;82;32
org.apache.tools.ant.types.resources.BCFileSet.size();org.apache.tools.ant.DirectoryScanner;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.SchemaValidate.enableXercesSchemaValidation();org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout.execute();org.apache.tools.ant.types.Commandline.Argument;0;1;0;0.9565;127;6;18;1;0;0.9375;23;5;1
org.apache.tools.ant.ProjectHelper.configure(Object, AttributeList, Project);org.apache.tools.ant.TypeAdapter;1;1;0;1.0000;150;14;6;1;0;0.8750;5;5;0
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.assumeJava15();org.apache.tools.ant.taskdefs.Javac;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.perforce.P4Change.execute();org.apache.tools.ant.taskdefs.optional.perforce.P4Handler;0;1;1;0.6667;61;3;2;1;0;0.8333;2;2;0
org.apache.tools.ant.taskdefs.optional.TraXLiaison.logError(TransformerException, String);org.apache.tools.ant.taskdefs.XSLTLogger;0;0;1;0.9643;211;15;12;1;0;0.5000;1;1;0
org.apache.tools.ant.helper.ProjectHelper2.ProjectHandler.onStartChild(String, String, String, Attributes, AntXMLContext);org.apache.tools.ant.helper.ProjectHelper2;1;0;0;1.0000;82;2;0;0;2;1.0000;125;3;5
org.apache.tools.ant.taskdefs.Available.setType(String);org.apache.tools.ant.Project;0;0;1;0.9615;248;14;11;0;0;1.0000;672;82;32
org.apache.tools.ant.taskdefs.AbstractCvsTask.runCommand(Commandline);org.apache.tools.ant.util.StringUtils;5;2;7;0.8269;330;17;23;0;1;1.0000;34;4;1
org.apache.tools.ant.XmlLogger.getTaskElement(Task);org.apache.tools.ant.UnknownElement;0;0;1;0.9500;206;13;18;1;0;0.9630;232;21;5
org.apache.tools.ant.taskdefs.optional.SchemaValidate.enableJAXP12SchemaValidation();org.apache.tools.ant.util.XmlConstants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter.toExtension();org.apache.tools.ant.util.DeweyDecimal;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool.buildDeployArgs();org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy;1;1;2;0.7500;62;8;5;0;1;0.9091;31;4;3
org.apache.tools.ant.taskdefs.optional.ssh.Scp.upload(String, String);org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessage;1;1;0;0.9375;168;9;3;1;0;0.9412;111;6;4
org.apache.tools.ant.taskdefs.ExecuteJava.execute(Project);org.apache.tools.ant.util.Watchdog;3;1;8;0.7097;129;4;9;3;0;0.9143;42;6;3
org.apache.tools.ant.taskdefs.optional.TraXLiaison.configure(XSLTProcess);org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty;4;2;3;0.8611;211;15;12;0;2;0.8571;12;0;2
org.apache.tools.zip.ZipOutputStream.writeCentralFileHeader(ZipEntry);org.apache.tools.zip.ZipLong;1;3;6;0.8837;312;18;26;1;0;0.9444;32;3;1
org.apache.tools.ant.Diagnostics.listLibraries();org.apache.tools.ant.MagicNames;0;0;0;1.0000;226;15;1;0;0;1.0000;0;0;2
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.handleOutput(String);org.apache.tools.ant.Project;0;0;2;0.9672;487;41;19;0;0;1.0000;672;82;32
org.apache.tools.ant.helper.ProjectHelperImpl.NestedElementHandler.init(String, AttributeList);org.apache.tools.ant.IntrospectionHelper;2;0;4;0.7647;45;3;5;2;0;0.9787;530;29;9
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.logError(String);org.apache.tools.ant.Project;2;0;1;0.9412;95;7;8;1;1;0.9898;672;82;32
org.apache.tools.ant.taskdefs.Ant.execute();org.apache.tools.ant.Project;2;4;8;0.7143;314;17;11;6;3;0.9304;672;82;32
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool.addSupportClasses(Hashtable);org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config;2;0;2;0.9500;421;25;18;0;1;0.9444;0;0;11
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.execute();org.apache.tools.ant.types.Commandline.Argument;5;1;0;0.9583;67;2;1;1;0;0.9643;23;5;1
org.apache.tools.ant.taskdefs.ExecuteOn.runParallel(Execute, Vector, Vector);org.apache.tools.ant.taskdefs.Execute;2;1;1;0.9412;308;14;16;0;2;0.9200;297;14;16
org.apache.tools.ant.UnknownElement.similar(Object);org.apache.tools.ant.RuntimeConfigurable;0;3;4;0.7778;232;21;5;2;0;0.9333;158;13;11
org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher.exec(Project, String[], String[], File);org.apache.tools.ant.types.Commandline;1;0;1;0.6667;27;1;1;1;0;1.0000;234;24;3
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.resolveClassName(String);org.apache.tools.ant.util.ClasspathUtils;0;0;0;1.0000;81;3;1;0;0;1.0000;65;9;2
org.apache.tools.ant.ComponentHelper.validDefinition(AntTypeDefinition);org.apache.tools.ant.AntTypeDefinition;0;0;1;0.9750;380;28;11;2;0;0.8824;204;10;6
org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp.substitute(String, String, int);org.apache.tools.ant.util.regexp.RegexpUtil;1;1;0;0.7500;57;2;0;1;0;1.0000;6;2;0
org.apache.tools.ant.taskdefs.Ant.handleErrorOutput(String);org.apache.tools.ant.Project;0;0;1;0.9655;314;17;11;1;0;0.9898;672;82;32
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool.log(String, int);org.apache.tools.ant.Task;0;0;1;0.9714;421;25;18;1;0;0.9615;143;16;8
org.apache.tools.ant.taskdefs.Concat.validate();org.apache.tools.ant.util.FileUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.AntClassLoader.findResources(String);org.apache.tools.ant.util.CollectionUtils;0;0;0;1.0000;478;39;14;0;0;1.0000;36;3;0
org.apache.tools.ant.taskdefs.ExecTask.isValidOs();org.apache.tools.ant.Project;1;0;1;0.9767;226;28;15;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.addClasspathEntry(String);org.apache.tools.ant.types.Path;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkattr.getCommentCommand(Commandline);org.apache.tools.ant.types.Commandline;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeForkV5();org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool;3;0;4;0.8182;146;8;8;0;1;1.0000;246;16;18
org.apache.tools.ant.taskdefs.SQLExec.Transaction.addText(String);org.apache.tools.ant.taskdefs.SQLExec;0;0;1;0.6667;22;1;2;0;0;1.0000;269;8;18
org.apache.tools.ant.types.AbstractFileSet.setRefid(Reference);org.apache.tools.ant.types.PatternSet;0;0;4;0.9344;346;48;7;1;0;0.9706;243;21;4
org.apache.tools.ant.taskdefs.Copy.buildMap(File, File, String[], FileNameMapper, Hashtable);org.apache.tools.ant.util.SourceFileScanner;0;0;3;0.9167;323;12;22;1;0;0.9231;38;5;3
org.apache.tools.ant.taskdefs.UpToDate.execute();org.apache.tools.ant.Project;1;2;3;0.6667;90;6;6;1;1;0.9904;672;82;32
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.getDefaultOutput();org.apache.tools.ant.Project;1;0;0;1.0000;487;41;19;0;1;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase.createDynamicElement(String);org.apache.tools.ant.taskdefs.optional.script.ScriptDef;0;1;1;0.6667;32;4;2;1;0;0.9412;118;9;6
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.taskdefs.email.Mailer;5;0;23;0.6833;232;17;23;1;15;0.6444;49;2;15
org.apache.tools.ant.taskdefs.XSLTProcess.configureLiaison(Resource);org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.AntTypeDefinition.innerCreateAndSet(Class, Project);org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.RecorderEntry.targetStarted(BuildEvent);org.apache.tools.ant.Target;4;1;1;0.8824;91;11;6;0;1;0.9615;145;15;7
org.apache.tools.ant.types.DirSet.iterator();org.apache.tools.ant.DirectoryScanner;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.IntrospectionHelper.setAttribute(Project, Object, String, String);org.apache.tools.ant.ProjectHelper;0;1;1;0.9444;530;29;9;0;0;1.0000;150;14;6
org.apache.tools.ant.taskdefs.UpToDate.getMapper();org.apache.tools.ant.types.Mapper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.AbstractJarSignerTask.createJarSigner();org.apache.tools.ant.taskdefs.ExecTask;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.createClasspath();org.apache.tools.ant.types.CommandlineJava;0;0;1;0.9839;487;41;19;1;0;0.9737;194;25;9
org.apache.tools.ant.taskdefs.Jar.zipFile(InputStream, ZipOutputStream, String, long, File, int);org.apache.tools.ant.Project;1;1;4;0.9189;338;20;14;0;1;1.0000;672;82;32
org.apache.tools.ant.ProjectHelper.addLocationToBuildException(BuildException, Location);org.apache.tools.ant.Location;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.MatchingTask.setCaseSensitive(boolean);org.apache.tools.ant.types.AbstractFileSet;0;0;1;0.9756;143;40;1;1;0;0.9828;346;48;7
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool.buildWebsphereJar(File, File);org.apache.tools.ant.types.resources.BaseResourceCollectionContainer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Rmic.execute();org.apache.tools.ant.DirectoryScanner;1;3;8;0.7727;278;15;20;1;0;0.9859;549;43;22
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.writeTagEntry(Document, PrintWriter, CvsTagEntry);org.apache.tools.ant.util.DOMElementWriter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Input.Handler.getInputHandler();org.apache.tools.ant.Project;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.zip.ZipOutputStream.writeCentralFileHeader(ZipEntry);org.apache.tools.zip.ZipEntry;1;3;6;0.8837;312;18;26;3;3;0.8125;200;18;11
org.apache.tools.ant.taskdefs.optional.javah.SunJavah.compile(Javah);org.apache.tools.ant.ProjectComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.LoadProperties.execute();org.apache.tools.ant.util.FileUtils;1;0;3;0.7500;79;2;3;0;0;1.0000;584;34;8
org.apache.tools.ant.helper.ProjectHelper2.AntHandler.onStartChild(String, String, String, Attributes, AntXMLContext);org.apache.tools.ant.helper.AntXMLContext;1;0;0;1.0000;17;6;0;0;1;0.9545;106;10;11
org.apache.tools.ant.types.resources.selectors.Size.isSelected(Resource);org.apache.tools.ant.types.Comparison;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir.execute();org.apache.tools.ant.types.Commandline.Argument;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.email.EmailTask.execute();org.apache.tools.ant.Project;5;0;23;0.6833;232;17;23;0;3;1.0000;672;82;32
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbInfo.checkConfiguration(File);org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.Classname;2;0;7;0.7407;231;16;10;1;1;0.8571;34;3;3
org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter.printElementDecl(PrintWriter, Project, String, Class);org.apache.tools.ant.types.EnumeratedAttribute;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tools.ant.taskdefs.Patch.setDestfile(File);org.apache.tools.ant.types.Commandline.Argument;0;0;1;0.9286;79;8;4;2;0;0.7500;23;5;1
org.apache.tools.ant.ProjectHelper.storeChild(Project, Object, Object, String);org.apache.tools.ant.IntrospectionHelper;0;0;0;1.0000;150;14;6;2;0;0.9714;530;29;9
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.execute();org.apache.tools.ant.Project;5;1;0;0.9583;67;2;1;3;2;0.9741;672;82;32
