Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
org.apache.velocity.runtime.parser.node.ASTVariable;9;3;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTAndNode;13;4;0;0.0;0;0
org.apache.velocity.anakia.AnakiaElement;0;0;0;0;0;0
org.apache.velocity.test.TexenClasspathTestCase;0;0;0;0;0;0
org.apache.velocity.runtime.configuration.Configuration;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTIdentifier;27;5;1;0.5;0;1
org.apache.velocity.test.BaseTestCase;6;2;0;0.0;0;0
org.apache.velocity.runtime.resource.Resource;0;0;0;0;0;0
org.apache.velocity.runtime.log.NullLogSystem;0;0;0;0;0;0
org.apache.velocity.util.SimplePool;23;4;6;0.8333333134651184;0;0
org.apache.velocity.runtime.parser.node.PropertyExecutor;11;2;1;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTSubtractNode;12;4;0;0.0;0;0
org.apache.velocity.runtime.log.Log4JLogSystem;0;0;0;0;0;0
org.apache.velocity.runtime.resource.ContentResource;0;0;0;0;0;0
org.apache.velocity.runtime.parser.Token;9;2;6;1.8888888359069824;0;0
org.apache.velocity.runtime.parser.node.ASTElseStatement;9;3;0;0.0;0;0
org.apache.velocity.runtime.exception.ReferenceException;3;1;0;0.0;0;0
org.apache.velocity.util.introspection.IntrospectionCacheData;0;0;0;0;0;0
org.apache.velocity.runtime.RuntimeSingleton;0;0;0;0;0;0
org.apache.velocity.runtime.resource.ResourceCacheImpl;0;0;0;0;0;0
org.apache.velocity.exception.VelocityException;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTNumberLiteral;12;4;0;0.0;0;1
org.apache.velocity.runtime.directive.ParseDirectiveException;20;3;3;0.6666666269302368;0;0
org.apache.velocity.io.VelocityWriter;117;19;10;0.6888888676961263;0;0
org.apache.velocity.util.ArrayIterator;15;4;2;0.5;0;0
org.apache.velocity.context.AbstractContext;0;0;0;0;0;0
org.apache.velocity.util.introspection.IntrospectorBase;0;0;0;0;0;0
org.apache.velocity.runtime.resource.loader.JarHolder;0;0;0;0;0;0
org.apache.velocity.runtime.compiler.Compiler;52;1;0;0.0;0;1
org.apache.velocity.texen.util.FileUtil;9;1;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTStringLiteral;12;4;0;0.0;0;1
org.apache.velocity.runtime.parser.node.ASTLTNode;13;4;0;0.0;0;0
org.apache.velocity.test.VelocityAppTestCase;0;0;0;0;0;0
org.apache.velocity.runtime.visitor.BaseVisitor;142;36;2;1.0;0;0
org.apache.velocity.VelocityContext;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTGENode;13;4;0;0.0;0;0
org.apache.velocity.runtime.directive.Foreach;85;4;10;1.0;0;2
org.apache.velocity.runtime.parser.node.ASTModNode;9;3;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTSetDirective;37;7;3;0.75;0;1
org.apache.velocity.runtime.parser.node.ASTText;19;5;1;0.5;0;1
org.apache.velocity.app.Velocity;0;0;0;0;0;0
org.apache.velocity.runtime.VelocimacroManager;0;0;0;0;0;0
org.apache.velocity.context.InternalContextBase;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTFalse;15;5;0;0.0;0;0
org.apache.velocity.runtime.resource.ResourceFactory;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.NodeUtils;11;1;0;0.0;0;3
org.apache.velocity.runtime.parser.node.ASTAddNode;12;4;0;0.0;0;0
org.apache.velocity.test.EventHandlingTestCase;0;0;0;0;0;0
org.apache.velocity.util.introspection.MethodMap;28;3;1;0.0;0;0
org.apache.velocity.runtime.resource.loader.FileResourceLoader;0;0;0;0;0;0
org.apache.velocity.runtime.resource.loader.DataSourceResourceLoader;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTMulNode;12;4;0;0.0;0;0
org.apache.velocity.runtime.directive.VMProxyArg;0;0;0;0;0;0
org.apache.velocity.runtime.log.VelocityFormatter;0;0;0;0;0;0
org.apache.velocity.runtime.log.LogManager;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTNotNode;13;4;0;0.0;0;0
org.apache.velocity.runtime.parser.VelocityCharStream;0;0;0;0;0;0
org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader;0;0;0;0;0;0
org.apache.velocity.texen.ant.Texen;0;0;0;0;0;0
org.apache.velocity.Template;53;13;9;0.9090909090909091;0;0
org.apache.velocity.runtime.log.SimpleLog4JLogSystem;0;0;0;0;0;0
org.apache.velocity.test.ContextSafetyTestCase;0;0;0;0;0;0
org.apache.velocity.util.introspection.Introspector;21;3;1;0.0;0;0
org.apache.velocity.runtime.parser.ParseException;98;5;5;1.0;0;5
org.apache.velocity.runtime.parser.node.ASTEscape;17;5;1;0.5;0;1
org.apache.velocity.anakia.Escape;0;0;0;0;0;0
org.apache.velocity.test.TemplateTestSuite;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.GetExecutor;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTReference;116;11;10;0.875;0;2
org.apache.velocity.runtime.directive.VelocimacroProxy;92;11;7;0.8857142448425293;0;3
org.apache.velocity.runtime.parser.node.ASTOrNode;9;3;0;0.0;0;0
org.apache.velocity.context.InternalContextAdapterImpl;0;0;0;0;0;0
org.apache.velocity.test.AnakiaTestCase;0;0;0;0;0;0
org.apache.velocity.test.ConfigurationTestCase;0;0;0;0;0;0
org.apache.velocity.exception.ParseErrorException;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTLENode;13;4;0;0.0;0;0
org.apache.velocity.runtime.resource.loader.JarResourceLoader;0;0;0;0;0;0
org.apache.velocity.test.provider.BoolObj;0;0;0;0;0;0
org.apache.velocity.runtime.parser.Parser;2815;129;22;0.8905530129709551;0;91
org.apache.velocity.runtime.parser.node.ASTIntegerRange;0;0;0;0;0;0
org.apache.velocity.convert.WebMacro;67;6;6;1.0;0;2
org.apache.velocity.test.MiscTestCase;0;0;0;0;0;0
org.apache.velocity.test.ClassloaderChangeTest;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTElseIfStatement;9;3;0;0.0;0;0
org.apache.velocity.texen.util.PropertiesUtil;11;1;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTIncludeStatement;9;3;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTBlock;14;4;0;0.0;0;0
org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor;0;0;0;0;0;0
org.apache.velocity.test.TexenTestCase;0;0;0;0;0;0
org.apache.velocity.runtime.parser.TokenMgrError;59;6;5;1.5;0;0
org.apache.velocity.exception.ResourceNotFoundException;0;0;0;0;0;0
org.apache.velocity.test.TestClassloader;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTObjectArray;17;4;0;0.0;0;0
org.apache.velocity.test.ClasspathResourceTest;0;0;0;0;0;0
org.apache.velocity.runtime.parser.JJTParserState;74;12;5;0.5599999904632569;0;0
org.apache.velocity.texen.Generator;108;16;6;0.7083333333333334;0;2
org.apache.velocity.context.VMContext;0;0;0;0;0;0
org.apache.velocity.runtime.RuntimeInstance;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTExpression;15;5;0;0.0;0;0
org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor;0;0;0;0;0;0
org.apache.velocity.test.provider.Person;3;1;0;0.0;0;0
org.apache.velocity.test.misc.Test;34;2;1;0.0;0;0
org.apache.velocity.test.CommonsExtPropTestCase;0;0;0;0;0;0
org.apache.velocity.app.VelocityEngine;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTDivNode;12;4;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTDirective;45;8;4;0.7;0;1
org.apache.velocity.runtime.parser.node.ASTTrue;15;5;0;0.0;0;0
org.apache.velocity.exception.MethodInvocationException;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.AbstractExecutor;3;2;1;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTEQNode;15;4;0;0.0;0;0
org.apache.velocity.runtime.visitor.NodeViewMode;124;36;2;0.9857142857142858;0;3
org.apache.velocity.runtime.directive.Include;68;5;2;0.0;0;1
org.apache.velocity.servlet.VelocityServlet;72;7;7;0.0;0;2
org.apache.velocity.test.provider.TestProvider;138;29;2;1.0;0;0
org.apache.velocity.runtime.parser.node.ASTprocess;9;3;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTGTNode;13;4;0;0.0;0;0
org.apache.velocity.runtime.VelocimacroFactory;91;6;8;0.65;0;0
org.apache.velocity.runtime.parser.node.SimpleNode;129;30;8;0.9382716284857856;0;6
org.apache.velocity.anakia.AnakiaTask;135;12;13;0.9166666984558105;0;0
org.apache.velocity.test.MultiLoaderTestCase;0;0;0;0;0;0
org.apache.velocity.runtime.log.AvalonLogSystem;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTParameters;9;3;0;0.0;0;0
org.apache.velocity.test.TemplateTestCase;72;8;10;0.9333333174387614;0;0
org.apache.velocity.anakia.XPathCache;0;0;0;0;0;0
org.apache.velocity.app.FieldMethodizer;0;0;0;0;0;0
org.apache.velocity.test.MultipleFileResourcePathTest;0;0;0;0;0;0
org.apache.velocity.util.introspection.ClassMap;57;5;5;0.7777777512868246;0;8
org.apache.velocity.runtime.parser.node.ASTNENode;15;4;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTIfStatement;48;5;0;0.0;0;3
org.apache.velocity.app.event.EventCartridge;0;0;0;0;0;0
org.apache.velocity.runtime.log.PrimordialLogSystem;0;0;0;0;0;0
org.apache.velocity.test.view.TemplateNodeView;17;2;2;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTEscapedDirective;13;4;0;0.0;0;1
org.apache.velocity.test.ExternalLoggerTest;0;0;0;0;0;0
org.apache.velocity.runtime.directive.Literal;0;0;0;0;0;0
org.apache.velocity.runtime.Runtime;253;30;20;0.0;0;3
org.apache.velocity.anakia.OutputWrapper;0;0;0;0;0;0
org.apache.velocity.test.provider.Child;3;1;0;0.0;0;0
org.apache.velocity.util.EnumerationIterator;0;0;0;0;0;0
org.apache.velocity.runtime.resource.loader.ResourceLoader;0;0;0;0;0;0
org.apache.velocity.anakia.XPathTool;14;4;0;0.0;0;0
org.apache.velocity.test.IntrospectorTestCase2;0;0;0;0;0;0
org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory;0;0;0;0;0;0
org.apache.velocity.util.StringUtils;110;8;0;0.0;0;1
org.apache.velocity.runtime.resource.ResourceManagerImpl;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTMethod;32;5;4;0.625;0;2
org.apache.velocity.runtime.directive.Parse;51;5;3;0.75;0;1
org.apache.velocity.anakia.TreeWalker;14;3;1;0.0;0;0
org.apache.velocity.runtime.parser.ParserTokenManager;2764;94;33;0.8901098901098901;0;21
org.apache.velocity.runtime.exception.NodeException;3;1;0;0.0;0;0
org.apache.velocity.test.MethodInvocationExceptionTest;0;0;0;0;0;0
org.apache.velocity.runtime.parser.node.ASTWord;9;3;0;0.0;0;0
org.apache.velocity.texen.ant.TexenTask;78;12;5;0.8181818181818182;0;3
org.apache.velocity.test.IntrospectorTestCase;86;3;4;1.0;0;0
org.apache.velocity.runtime.directive.Macro;78;8;1;0.0;0;4
org.apache.velocity.test.VelocimacroTestCase;0;0;0;0;0;0
org.apache.velocity.anakia.NodeList;0;0;0;0;0;0
org.apache.velocity.anakia.AnakiaJDOMFactory;0;0;0;0;0;0
org.apache.velocity.test.InlineScopeVMTestCase;0;0;0;0;0;0
org.apache.velocity.runtime.directive.Directive;4;4;2;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTAssignment;9;3;0;0.0;0;0
org.apache.velocity.runtime.parser.node.ASTComment;9;3;0;0.0;0;0
org.apache.velocity.app.tools.VelocityFormatter;0;0;0;0;0;0
org.apache.velocity.test.EncodingTestCase;0;0;0;0;0;0
