ClassName;NMD+NAD;nmdNadBound;LCOM5;lcom5Bound;ControllerClass;nbDataClass
LatestVersionPlugin;3.0;40.0;0.0;2.642857142857143;0;0
QuickNotepad;17.0;40.0;1.0555555538998709;2.642857142857143;0;0
QuickNotepadActions;3.0;40.0;0.0;2.642857142857143;0;0
QuickNotepadOptionPane;8.0;40.0;0.8888888756434122;2.642857142857143;0;0
QuickNotepadPlugin;3.0;40.0;0.0;2.642857142857143;0;0
QuickNotepadTextArea;1.0;40.0;0.0;2.642857142857143;0;0
QuickNotepadToolPanel;5.0;40.0;1.5;2.642857142857143;0;0
bsh.BSHAllocationExpression;11.0;40.0;1.125;2.642857142857143;0;5
bsh.BSHAmbiguousName;9.0;40.0;1.1666666666666667;2.642857142857143;0;0
bsh.BSHArguments;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHArrayDimensions;9.0;40.0;1.3333333333333333;2.642857142857143;0;0
bsh.BSHArrayInitializer;4.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHAssignment;4.0;40.0;2.0;2.642857142857143;0;0
bsh.BSHBinaryExpression;5.0;40.0;1.5;2.642857142857143;0;0
bsh.BSHBlock;5.0;40.0;1.5;2.642857142857143;0;0
bsh.BSHCastExpression;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHClassDeclaration;9.0;40.0;2.0;2.642857142857143;0;0
bsh.BSHEnhancedForStatement;3.0;40.0;0.0;2.642857142857143;0;1
bsh.BSHForStatement;10.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHFormalComment;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHFormalParameter;6.0;40.0;2.0;2.642857142857143;0;0
bsh.BSHFormalParameters;9.0;40.0;1.3333333333333333;2.642857142857143;0;0
bsh.BSHIfStatement;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHImportDeclaration;5.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHLiteral;6.0;40.0;1.3333333333333333;2.642857142857143;0;0
bsh.BSHMethodDeclaration;16.0;40.0;1.1041666666666667;2.642857142857143;0;0
bsh.BSHMethodInvocation;4.0;40.0;0.0;2.642857142857143;0;2
bsh.BSHPackageDeclaration;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHPrimaryExpression;4.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHPrimarySuffix;13.0;40.0;1.2142857126891613;2.642857142857143;0;2
bsh.BSHPrimitiveType;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHReturnStatement;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHReturnType;5.0;40.0;1.5;2.642857142857143;0;0
bsh.BSHStatementExpressionList;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHSwitchLabel;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHSwitchStatement;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHTernaryExpression;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHThrowStatement;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHTryStatement;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BSHType;13.0;40.0;1.1428571428571428;2.642857142857143;0;1
bsh.BSHTypedVariableDeclaration;7.0;40.0;1.25;2.642857142857143;0;0
bsh.BSHUnaryExpression;7.0;40.0;1.3333333333333333;2.642857142857143;0;0
bsh.BSHVariableDeclarator;4.0;40.0;2.0;2.642857142857143;0;0
bsh.BSHWhileStatement;3.0;40.0;0.0;2.642857142857143;0;0
bsh.BlockNameSpace;10.0;40.0;0.0;2.642857142857143;0;0
bsh.BshClassManager;42.0;40.0;0.971326164420574;2.642857142857143;1;0
bsh.BshIterator;2.0;40.0;0.0;2.642857142857143;0;0
bsh.BshMethod;25.0;40.0;1.0545454540035941;2.642857142857143;0;1
bsh.CallStack;14.0;40.0;0.2;2.642857142857143;0;0
bsh.Capabilities;8.0;40.0;1.125;2.642857142857143;0;0
