Class;LOC;NMD;NAD;LCOM5;NADC;ATFD;WMC
org.apache.coyote.ajp.Constants;5;1;104;0.0000;0;0.0;2
org.apache.jasper.el.JspPropertyNotFoundException;3;0;0;0.0000;0;0.0;1
org.apache.naming.ContextAccessController;25;6;2;0.6000;0;0.0;13
org.apache.tomcat.util.modeler.FeatureInfo;18;3;5;0.9600;0;0.0;6
org.apache.tomcat.util.bcel.classfile.EnclosingMethod;0;0;0;0;0;0;0
org.apache.catalina.deploy.ErrorPage;41;6;3;0.6667;0;0.0;10
org.apache.coyote.http11.filters.IdentityInputFilter;57;5;6;0.8125;0;1.0;14
org.apache.tomcat.util.bcel.classfile.Code;0;0;0;0;0;0;0
org.apache.catalina.tribes.Member;13;13;1;1.0833;0;0.0;13
org.apache.el.parser.AstGreaterThanEqual;14;1;0;0.0000;0;0.0;6
org.apache.tomcat.jni.User;10;10;0;0.0000;0;0.0;10
org.apache.catalina.servlets.WebdavStatus;12;2;27;1.9259;0;0.0;3
org.apache.jasper.compiler.AttributeParser;0;0;0;0;0;0;0
org.apache.catalina.mbeans.UserMBean;85;6;3;1.0556;0;0.0;19
org.apache.jasper.compiler.JDTCompiler;317;1;0;0.0000;0;8.0;55
org.apache.tomcat.PeriodicEventListener;1;1;0;0.0000;0;0.0;1
org.apache.catalina.core.StandardContextValve;86;5;3;0.9167;1;1.0;31
org.apache.jasper.compiler.CompilationUnit;52;4;2;1.2500;0;5.0;11
org.apache.tomcat.jni.Socket;37;37;34;1.0278;0;0.0;37
org.apache.catalina.tribes.util.Logs;0;0;1;0.0000;0;0.0;0
org.apache.el.parser.ArithmeticNode;6;1;0;0.0000;0;0.0;2
org.apache.catalina.tribes.transport.RxTaskPool;89;5;7;0.7714;1;2.0;23
org.apache.jasper.compiler.PageInfo;319;30;44;0.9835;1;1.0;118
org.apache.catalina.filters.WebdavFixFilter;0;0;0;0;0;0;0
org.apache.catalina.tribes.util.ExecutorFactory;0;0;0;0;0;0;0
org.apache.catalina.core.ApplicationFilterFactory;183;6;11;1.0606;1;22.0;87
org.apache.el.parser.SimpleCharStream;257;26;16;0.8732;0;0.0;70
org.apache.catalina.ssi.SSIStopProcessingException;0;0;0;0.0000;0;0.0;0
org.apache.catalina.tribes.transport.nio.PooledParallelSender;40;4;1;0.5000;0;0.0;10
org.apache.jasper.xmlparser.XMLEncodingDetector;798;23;29;0.9085;0;7.0;258
org.apache.coyote.RequestInfo;134;13;14;0.9385;2;14.0;42
org.apache.naming.resources.VirtualDirContext;86;7;3;0.5714;0;1.0;31
org.apache.jasper.tagplugins.jstl.core.Choose;4;1;0;0.0000;0;0.0;1
org.apache.catalina.connector.Response;582;71;19;0.9273;2;17.0;200
org.apache.catalina.startup.HomesUserDatabase;27;5;2;0.6000;0;0.0;11
org.apache.catalina.ssi.SSISet;30;1;0;0.0000;0;1.0;5
org.apache.tomcat.util.http.AcceptLanguage;83;4;0;0.0000;0;0.0;20
org.apache.naming.factory.webservices.ServiceProxy;51;3;4;0.6250;0;0.0;13
org.apache.catalina.session.StandardSession;558;58;26;0.9344;0;4.0;175
org.apache.catalina.tribes.transport.bio.MultipointBioSender;93;9;2;0.8889;0;1.0;29
org.apache.jasper.runtime.InstanceManagerFactory;9;1;0;0.0000;0;0.0;3
org.apache.catalina.util.StringParser;70;15;4;0.5781;0;0.0;40
org.apache.juli.logging.LogConfigurationException;16;1;1;0.7500;0;0.0;6
org.apache.catalina.tribes.MembershipListener;2;2;0;0.0000;0;0.0;2
org.apache.catalina.loader.StandardClassLoaderMBean;0;0;0;0.0000;0;0.0;0
org.apache.catalina.Lifecycle;5;5;9;1.2500;0;0.0;5
