Class;LOC;NMD;NAD;LCOM5;NADC;ATFD;WMC
android.support.v4.content.Loader;116;18;7;0.8634;0;0.0;29
android.support.v4.net.ConnectivityManagerCompat;0;0;0;0;0;0;0
android.support.v4.view.MenuCompat;3;1;1;0.0000;0;0.0;1
android.support.v4.view.VelocityTrackerCompatHoneycomb;6;2;0;0.0000;0;0.0;2
android.support.v4.app.BackStackRecord;470;31;26;0.9312;1;11.0;114
android.support.v4.util.LogWriter;26;4;2;0.7500;0;0.0;8
android.support.v4.database.DatabaseUtilsCompat;0;0;0;0;0;0;0
android.support.v4.app.NotificationCompatHoneycomb;0;0;0;0;0;0;0
android.support.v4.app.FragmentStatePagerAdapter;104;8;6;0.6667;0;1.0;30
android.support.v4.app.NotificationCompat;0;0;0;0;0;0;0
android.support.v4.view.ViewCompatICS;0;0;0;0;0;0;0
android.support.v4.app.FragmentTransaction;23;23;7;1.0455;0;0.0;23
android.support.v4.view.accessibility.AccessibilityEventCompatIcs;0;0;0;0;0;0;0
