Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
org.bson.LazyBSONObject;0;0;0;0;0;0
com.mongodb.DBPort;116;14;15;0.9338842738758434;0;8
com.mongodb.io.ZipUtil;20;1;0;0.0;0;0
com.mongodb.BasicDBList;67;14;1;0.9166666666666666;0;0
org.bson.BSON;0;0;0;0;0;0
com.mongodb.util.Args;32;3;2;0.5;0;0
com.mongodb.util.SimplePool;122;19;13;1.0666666666666667;0;14
org.bson.io.Bits;0;0;0;0;0;0
org.bson.types.BSONTimestamp;0;0;0;0;0;0
org.bson.BSONLazyDecoder;0;0;0;0;0;0
com.mongodb.util.Hash;98;16;1;0.0;0;0
com.mongodb.util.OptionMap;3;1;0;0.0;0;0
com.mongodb.LazyWriteableDBDecoder;0;0;0;0;0;0
com.mongodb.Mongo;73;16;7;1.0;0;0
com.mongodb.gridfs.GridFSDBFile;65;6;0;0.9615384615384616;0;5
com.mongodb.ReflectionDBObject;135;16;4;0.9539473684210527;0;0
com.mongodb.gridfs.CLI;91;4;4;0.0;0;2
com.mongodb.DBApiLayer;331;14;10;0.970398980218011;0;7
com.mongodb.util.TestNGListener;68;7;1;1.0;0;2
com.mongodb.MapReduceOutput;14;4;3;1.0;0;0
org.bson.types.Code;0;0;0;0;0;0
com.mongodb.io.ByteBufferHolder;62;12;4;0.5925925572713217;0;1
org.bson.BasicBSONCallback;0;0;0;0;0;0
com.mongodb.LazyDBObject;0;0;0;0;0;0
org.bson.io.UTF8Encoding;0;0;0;0;0;0
org.bson.util.StringRangeSet;0;0;0;0;0;0
org.bson.KeyCachingLazyBSONObject;0;0;0;0;0;0
com.mongodb.util.Util;28;3;0;0.0;0;0
com.mongodb.DBPortPool;61;6;5;0.9333333015441895;0;4
org.bson.BasicBSONObject;0;0;0;0;0;0
org.bson.BasicBSONEncoder;0;0;0;0;0;0
com.mongodb.QueryBuilder;103;21;2;0.9210526315789473;1;11
com.mongodb.LazyDBCallback;0;0;0;0;0;0
org.bson.util.ExposedByteArrayInputStream;0;0;0;0;0;0
org.bson.io.BSONInput;0;0;0;0;0;0
org.bson.util.SimplePool;0;0;0;0;0;0
com.mongodb.LazyWriteableDBCallback;0;0;0;0;0;0
com.mongodb.MapReduceCommand;0;0;0;0;0;0
com.mongodb.util.TestCase;152;9;1;0.9444444179534912;0;2
com.mongodb.OutMessage;0;0;0;0;0;0
com.mongodb.ServerAddress;87;18;4;0.7727272727272727;0;1
com.mongodb.util.StringParseUtil;120;7;0;0.0;0;3
org.bson.types.Binary;0;0;0;0;0;0
com.mongodb.BasicDBObject;88;20;1;0.9375;0;0
com.mongodb.GroupCommand;0;0;0;0;0;0
org.bson.io.BasicOutputBuffer;0;0;0;0;0;0
org.bson.LazyDBList;0;0;0;0;0;0
com.mongodb.DBTCPConnector;228;19;9;0.8578946966873972;0;6
org.bson.BasicBSONDecoder;0;0;0;0;0;0
com.mongodb.DBCursor;215;34;19;0.9114583134651184;0;3
org.bson.types.ObjectId;0;0;0;0;0;0
org.bson.BSONException;0;0;0;0;0;0
com.mongodb.util.JSON;115;4;0;0.0;0;0
org.bson.types.BasicBSONList;0;0;0;0;0;0
com.mongodb.MongoURI;0;0;0;0;0;0
com.mongodb.util.JSONParseException;15;2;2;0.0;0;0
com.mongodb.DBPointer;14;4;3;2.0;0;2
com.mongodb.util.WeakBag;58;9;1;1.1428571428571428;0;1
com.mongodb.CommandResult;0;0;0;0;0;0
org.bson.LazyBSONCallback;0;0;0;0;0;0
com.mongodb.util.JSONParser;262;14;2;0.16666666666666666;0;0
com.mongodb.gridfs.GridFSInputFile;69;6;3;0.9;0;9
com.mongodb.ServerError;0;0;0;0;0;0
com.mongodb.io.ByteBufferInputStream;63;11;2;0.625;0;0
com.mongodb.DefaultDBDecoder;0;0;0;0;0;0
com.mongodb.WriteResult;0;0;0;0;0;0
com.mongodb.util.UniqueList;9;2;0;0.0;0;0
org.bson.io.OutputBuffer;0;0;0;0;0;0
com.mongodb.Response;0;0;0;0;0;0
com.mongodb.QueryOperators;0;0;12;0.0;0;0
com.mongodb.LazyWriteableDBObject;0;0;0;0;0;0
org.bson.types.CodeWScope;0;0;0;0;0;0
org.bson.io.BSONByteBuffer;0;0;0;0;0;0
com.mongodb.MongoOptions;10;2;5;0.0;0;1
org.bson.types.MaxKey;0;0;0;0;0;0
com.mongodb.MongoException;34;6;1;1.0;0;0
org.bson.LazyBSONList;0;0;0;0;0;0
com.mongodb.gridfs.GridFS;77;20;6;0.9411764705882353;0;1
com.mongodb.util.StringBuilderPool;15;4;1;1.0;0;0
com.mongodb.util.FastStack;21;7;1;1.1666666666666667;0;1
com.mongodb.DB;153;31;7;0.9565217391304348;0;1
com.mongodb.ReplicaSetStatus;0;0;0;0;0;0
