Class;LOC;NMD;NAD;LCOM5;NADC;ATFD;WMC
org.argouml.uml.ui.behavior.activity_graphs.PropPanelObjectFlowState;19;1;2;1.0000;0;2.0;4
org.argouml.uml.ui.ScrollList;0;0;0;0;0;0;0
org.argouml.util.SuffixFilter;28;4;2;0.6000;0;0.0;12
org.argouml.uml.ui.behavior.collaborations.ActionSetAssociationRoleBase;17;1;1;1.0000;0;1.0;6
org.argouml.notation.NotationProviderFactory2;82;6;8;0.9792;0;0.0;22
org.argouml.uml.ui.behavior.use_cases.UMLExtendExtensionListModel;10;2;0;0.0000;0;1.0;4
org.argouml.uml.cognitive.critics.CrClassMustBeAbstract;15;1;0;0.0000;0;0.0;6
org.argouml.moduleloader.ModuleStatus;26;5;2;0.6667;0;0.0;8
org.argouml.uml.generator.AbstractSection;101;4;2;0.6250;0;0.0;22
org.argouml.cognitive.checklist.ui.TabChecklist;89;10;4;0.8864;0;1.0;17
org.argouml.uml.ui.behavior.state_machines.PropPanelGuard;15;0;0;0.0000;0;1.0;1
org.argouml.uml.cognitive.critics.CrCrossNamespaceAssoc;16;1;0;0.0000;0;0.0;6
org.argouml.application.PostLoad;25;1;3;0.8333;0;0.0;6
org.argouml.ui.explorer.rules.GoSummaryToOutgoingDependency;23;3;0;0.0000;0;1.0;7
org.argouml.model.uml.DataTypesFactoryImpl;76;14;1;1.0000;0;0.0;15
org.argouml.uml.diagram.deployment.ui.DeploymentDiagramRenderer;57;2;2;1.0000;0;0.0;15
org.argouml.uml.ui.behavior.common_behavior.PropPanelReception;22;0;0;0.0000;0;1.0;1
org.argouml.uml.ui.behavior.common_behavior.UMLSignalContextListModel;9;2;0;0.0000;0;0.0;4
org.argouml.uml.ui.behavior.state_machines.ActionNewPseudoState;17;1;1;0.5000;0;3.0;4
org.argouml.uml.diagram.sequence.ui.ActionAddClassifierRole;16;1;0;0.0000;0;4.0;3
org.argouml.uml.diagram.UMLMutableGraphSupport;112;13;3;0.9111;0;5.0;29
org.argouml.uml.cognitive.critics.WizMEName;48;4;6;0.8571;0;0.0;17
org.argouml.uml.ui.foundation.core.UMLAssociationEndTargetScopeCheckbox;9;1;0;0.0000;0;2.0;3
org.argouml.uml.ui.behavior.state_machines.PropPanelTimeEvent;8;1;0;0.0000;0;1.0;2
org.argouml.uml.ui.ActionNavigateTransition;3;1;0;0.0000;0;0.0;1
org.argouml.ui.explorer.rules.GoModelToNode;0;0;0;0;0;0;0
org.argouml.util.MyTokenizer;143;6;14;0.8175;0;3.0;38
org.argouml.uml.ui.behavior.state_machines.UMLStateEntryListModel;10;2;0;0.0000;0;0.0;3
org.argouml.ui.SplashPanel;33;0;1;0.0000;0;0.0;3
org.argouml.uml.diagram.deployment.DeploymentDiagramGraphModel;240;13;3;0.8462;0;4.0;85
org.argouml.ui.LookAndFeelMgr;211;19;9;0.9222;0;2.0;67
org.argouml.uml.cognitive.critics.CrUnconventionalClassName;48;5;0;0.0000;0;4.0;15
org.argouml.ui.cmd.InitMenusLater;74;1;4;0.0000;0;0.0;2
org.argouml.util.QuotedStringSeparator;43;4;6;0.5000;0;0.0;12
org.argouml.uml.ui.ActionSaveAllGraphics;0;0;0;0;0;0;0
org.argouml.uml.diagram.state.ui.FigConcurrentRegion;0;0;0;0;0;0;0
org.argouml.util.osdep.OsUtil;14;4;0;0.0000;0;0.0;5
org.argouml.uml.ui.foundation.core.ActionSetStructuralFeatureType;31;1;1;1.0000;0;1.0;9
org.argouml.uml.util.namespace.NamespaceElement;1;1;0;0.0000;0;0.0;1
org.argouml.cognitive.Decision;31;3;3;0.8095;0;0.0;10
org.argouml.uml.diagram.ui.PropPanelUMLDeploymentDiagram;3;0;0;0.0000;0;0.0;1
org.argouml.uml.ui.UMLChangeDispatch;101;11;14;0.9416;0;2.0;35
org.argouml.uml.ui.UMLModelElementCommentDocument;0;0;0;0;0;0;0
org.argouml.uml.diagram.static_structure.layout.ClassdiagramInheritanceEdge;46;5;3;0.6000;1;0.0;8
org.argouml.uml.ui.behavior.common_behavior.ActionAddContextSignal;22;4;0;0.0000;0;2.0;6
org.argouml.cognitive.ui.ToDoPerspective;43;6;3;0.5714;0;0.0;19
org.argouml.uml.ui.ActionNavigateNamespace;3;1;0;0.0000;0;0.0;1
org.argouml.uml.cognitive.critics.WizTooMany;47;4;2;0.7500;0;1.0;15
org.argouml.uml.diagram.static_structure.layout.ClassdiagramNote;0;0;0;0;0;0;0
org.argouml.uml.PredicateNotInTrash;6;1;1;0.0000;0;1.0;3
org.argouml.persistence.XMIParser;49;1;5;0.8800;0;4.0;12
org.argouml.uml.diagram.ui.FigStereotype;12;2;0;0.0000;0;0.0;5
org.argouml.uml.notation.AttributeNotation;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionBooleanTaggedValue;28;1;1;0.0000;0;2.0;6
org.argouml.cognitive.critics.CompositeCM;6;1;1;0.0000;0;0.0;2
org.argouml.uml.notation.uml.ActionStateNotationUml;0;0;0;0;0;0;0
org.argouml.uml.ui.UMLTreeCellRenderer;56;1;9;0.0000;0;1.0;14
org.argouml.uml.ui.behavior.common_behavior.PropPanelLinkEnd;7;0;0;0.0000;0;1.0;1
org.argouml.uml.diagram.state.ui.FigDeepHistoryState;9;1;0;0.0000;0;0.0;3
org.argouml.uml.ui.behavior.state_machines.UMLTransitionStatemachineListModel;10;2;0;0.0000;0;0.0;3
org.argouml.ui.EmailExpertDialog;46;2;6;0.5833;0;1.0;5
org.argouml.uml.ui.ActionGenerateAll;47;3;0;0.0000;0;6.0;19
org.argouml.model.uml.ExplorerNSUMLEventAdaptor;46;8;1;1.0000;0;1.0;36
org.argouml.model.uml.StateMachinesHelperImpl;122;12;1;0.9167;1;1.0;40
org.argouml.util.Tools;101;4;2;1.0000;0;0.0;18
org.argouml.uml.diagram.layout.LayoutHelper;48;4;8;1.0000;0;0.0;23
org.argouml.uml.ui.UMLComboBoxEntry;144;8;6;0.6667;0;1.0;37
org.argouml.uml.notation.java.TransitionNotationJava;0;0;0;0;0;0;0
org.argouml.application.api.Argo;29;9;34;1.1078;0;2.0;10
org.argouml.uml.ui.ActionNavigateOppositeAssocEnd;9;2;0;0.0000;0;0.0;3
org.argouml.uml.diagram.sequence.ui.ModeCreateMessage;123;5;5;0.8667;0;1.0;27
org.argouml.uml.ui.behavior.collaborations.UMLClassifierRoleMultiplicityComboBoxModel;7;1;0;0.0000;0;0.0;4
org.argouml.ui.ActionExportXMI;96;14;2;0.9667;0;1.0;25
org.argouml.model.uml.ActivityGraphsFactoryImpl;114;17;1;0.9412;1;1.0;35
org.argouml.uml.ui.behavior.collaborations.UMLCollaborationRepresentedOperationListModel;14;2;0;0.0000;0;0.0;5
org.argouml.uml.diagram.DiagramFactory;45;2;2;1.1667;0;3.0;14
org.argouml.uml.ui.ActionLayout;19;2;0;0.0000;0;2.0;4
org.argouml.language.java.generator.ClassifierEndCodePiece;45;6;1;0.1667;0;2.0;13
org.argouml.uml.ChildGenRelated;0;0;0;0;0;0;0
org.argouml.cognitive.ui.GoListToOffenderToItem;46;8;0;0.0000;0;3.0;18
org.argouml.uml.diagram.ui.FigNodeAssociation;135;15;3;0.8333;0;0.0;26
org.argouml.uml.diagram.ui.FigEdgeModelElement;446;39;9;0.9835;1;16.0;142
org.argouml.uml.ui.behavior.state_machines.UMLEventTransitionListModel;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier;47;4;0;0.0000;0;1.0;14
org.argouml.uml.notation.ModelElementNameNotation;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionActivityDiagram;21;3;2;1.1667;0;4.0;5
org.argouml.persistence.TodoParser;210;18;8;0.8958;1;21.0;77
org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSpecificationDocument;14;2;0;0.0000;0;0.0;5
org.argouml.uml.diagram.ui.AddExistingNodeCommand;0;0;0;0;0;0;0
org.argouml.uml.diagram.ui.ActionAddExtensionPoint;22;3;1;1.0000;0;3.0;6
org.argouml.uml.notation.StateBodyNotation;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionSetSourcePath;59;3;1;1.3333;0;2.0;19
org.argouml.notation.ui.ActionNotation;52;4;2;0.8333;0;0.0;13
org.argouml.uml.generator.CodeGenerator;0;0;0;0;0;0;0
org.argouml.uml.diagram.state.StateDiagramGraphModel;200;18;4;0.8816;0;5.0;75
org.argouml.uml.ui.UMLScriptExpressionModel;12;3;0;0.0000;0;1.0;4
org.argouml.uml.diagram.ui.FigAssociation;300;9;15;0.9091;0;24.0;62
org.argouml.ui.explorer.rules.GoModelToCollaboration;21;3;0;0.0000;0;2.0;7
org.argouml.uml.cognitive.critics.CrClassWithoutComponent;42;4;0;0.0000;0;2.0;13
org.argouml.uml.ui.behavior.use_cases.UMLExtensionPointExtendListModel;9;2;0;0.0000;0;0.0;3
org.argouml.ui.explorer.rules.GoNamespaceToClassifierAndPackage;23;3;0;0.0000;0;0.0;8
org.argouml.uml.diagram.activity.ui.ActivityDiagramRenderer;15;1;0;0.0000;0;0.0;5
org.argouml.ui.explorer.rules.GoProjectToDiagram;12;3;0;0.0000;0;1.0;4
org.argouml.uml.ui.behavior.common_behavior.PropPanelArgument;0;0;0;0;0;0;0
org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelTagDefinition;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionCut;58;3;3;0.9167;0;1.0;17
org.argouml.uml.diagram.ui.ActionModifierAbstract;0;0;0;0;0;0;0
org.argouml.uml.ui.foundation.core.PropPanelFeature;38;4;6;1.0000;0;1.0;12
org.argouml.uml.ui.behavior.common_behavior.PropPanelComponentInstance;20;0;0;0.0000;0;5.0;1
org.argouml.uml.diagram.ui.SelectionMoveClarifiers;7;1;0;0.0000;0;0.0;2
org.argouml.uml.ui.UMLMultiplicityComboBoxModel;24;4;1;0.7500;0;0.0;11
org.argouml.util.osdep.win32.Win32FileSystemView;54;4;0;0.0000;0;0.0;14
org.argouml.uml.cognitive.critics.CrTooManyStates;14;1;0;0.0000;0;0.0;4
org.argouml.uml.ui.foundation.core.UMLOperationRaisedSignalsListModel;21;2;0;0.0000;0;0.0;6
org.argouml.uml.ui.behavior.state_machines.UMLStateExitListModel;10;2;0;0.0000;0;0.0;3
org.argouml.application.api.ConfigurationKey;2;2;0;0.0000;0;0.0;2
org.argouml.uml.ui.behavior.state_machines.UMLSignalEventSignalList;0;0;0;0;0;0;0
org.argouml.cognitive.ui.ToDoByPoster;86;4;1;0.5000;0;4.0;18
org.argouml.ui.cmd.CmdSetPreferredSize;47;5;3;0.8667;0;0.0;17
org.argouml.ui.cmd.ActionNew;17;1;0;0.0000;0;3.0;3
org.argouml.uml.diagram.use_case.ui.FigActor;150;13;5;0.8429;0;0.0;29
org.argouml.ui.explorer.rules.GoInteractionToMessages;17;3;0;0.0000;0;0.0;5
org.argouml.model.uml.CommonBehaviorFactoryImpl;304;53;1;0.9245;1;3.0;89
org.argouml.kernel.DelayedVChangeListener;1;1;0;0.0000;0;0.0;1
org.argouml.uml.util.namespace.Namespace;9;9;3;1.1250;0;0.0;9
org.argouml.uml.cognitive.UMLDecision;0;0;0;0;0;0;0
org.argouml.application.api.PluggableNotation;0;0;0;0.0000;0;0.0;0
org.argouml.uml.ui.behavior.state_machines.UMLSignalEventSignalListModel;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrMultipleInitialStates;63;4;1;0.7500;0;2.0;17
org.argouml.uml.ui.UMLInitialValueComboBox;97;9;3;0.9259;0;0.0;30
org.argouml.ui.explorer.rules.GoStateToEntry;19;3;0;0.0000;0;0.0;6
org.argouml.model.uml.EventListenerHashMap;29;5;2;0.5000;0;0.0;8
org.argouml.uml.diagram.ui.SelectionRerouteEdge;73;3;4;0.5833;0;0.0;15
org.argouml.persistence.MemberFilePersister;25;4;0;0.0000;0;0.0;10
org.argouml.persistence.XMLElement;37;9;3;0.6970;0;1.0;12
org.argouml.uml.ui.behavior.state_machines.ActionSetSubmachineStateSubmachine;13;1;1;1.0000;0;1.0;4
org.argouml.uml.notation.ActionStateNotation;0;0;0;0;0;0;0
org.argouml.model.uml.ModelManagementHelperImpl;238;14;2;0.9643;1;2.0;84
org.argouml.cognitive.ui.DismissToDoItemDialog;112;5;7;0.9143;0;3.0;11
org.argouml.ui.MultiEditorPane;157;20;6;0.8788;1;4.0;51
org.argouml.uml.diagram.deployment.ui.SelectionNodeInstance;121;8;2;0.9375;0;5.0;26
org.argouml.uml.diagram.ui.ActionAggregation;46;2;8;0.9688;0;0.0;12
org.argouml.uml.ui.foundation.core.ActionSetElementOwnershipSpecification;17;1;1;1.0000;0;1.0;5
org.argouml.application.api.Pluggable;1;1;3;0.0000;0;0.0;1
org.argouml.uml.ui.foundation.core.ActionSetClassActive;17;1;1;1.0000;0;1.0;5
org.argouml.uml.cognitive.critics.CrUtilityViolated;39;1;0;0.0000;0;1.0;10
org.argouml.uml.ui.behavior.state_machines.UMLEventParameterListModel;9;2;0;0.0000;0;0.0;3
org.argouml.uml.ui.foundation.core.PropPanelAssociation;35;2;4;0.6667;0;1.0;4
org.argouml.uml.ui.behavior.state_machines.ActionNewEvent;18;3;1;1.0000;0;2.0;6
org.argouml.uml.ui.behavior.common_behavior.ActionNewReturnAction;10;1;1;1.0000;0;1.0;3
org.argouml.uml.cognitive.critics.CrAssocNameConflict;16;1;0;0.0000;0;0.0;6
org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement;45;4;0;0.0000;0;2.0;12
org.argouml.uml.cognitive.critics.CrNWayAgg;28;1;0;0.0000;0;0.0;9
org.argouml.uml.ui.behavior.state_machines.PropPanelChangeEvent;8;1;0;0.0000;0;1.0;2
org.argouml.ui.AboutBox;62;2;3;1.0000;0;1.0;6
org.argouml.uml.ui.behavior.collaborations.PropPanelInteraction;18;0;0;0.0000;0;1.0;1
org.argouml.ui.CmdSetMode;44;1;1;1.0000;0;0.0;13
org.argouml.ui.explorer.rules.GoGeneralizableElementToSpecialized;17;3;0;0.0000;0;0.0;5
org.argouml.ui.ExceptionDialog;0;0;0;0;0;0;0
org.argouml.i18n.Translator;57;9;3;0.9583;0;0.0;12
org.argouml.uml.ui.foundation.core.PropPanelAssociationEnd;94;8;15;0.9037;0;5.0;18
org.argouml.model.uml.EventKey;42;3;3;0.9048;0;0.0;19
org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionMultiplicity;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionAddTopLevelPackage;13;1;1;2.0000;0;4.0;2
org.argouml.ui.cmd.GenericArgoMenuBar;365;22;16;0.9625;1;29.0;45
org.argouml.uml.diagram.sequence.ui.FigDestroyActionMessage;8;0;0;0.0000;0;0.0;2
org.argouml.uml.reveng.java.ClassifierNotFoundException;3;0;0;0.0000;0;0.0;1
org.argouml.cognitive.ui.TabToDoTarget;0;0;0;0.0000;0;0.0;0
org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSignalComboBox;11;1;0;0.0000;0;0.0;3
org.argouml.uml.diagram.ui.FigCompartment;6;2;0;0.0000;0;0.0;2
org.argouml.uml.ui.behavior.use_cases.ActionNewExtendExtensionPoint;10;1;1;2.0000;0;1.0;3
org.argouml.uml.reveng.ImportClasspathDialog;41;2;7;0.8571;0;1.0;4
org.argouml.ui.cmd.ActionShowXMLDump;19;1;1;1.0000;0;2.0;2
org.argouml.language.java.generator.JavaUML;3;1;23;0.0000;0;1.0;1
org.argouml.uml.ui.behavior.state_machines.UMLTransitionGuardListModel;10;2;0;0.0000;0;0.0;3
org.argouml.uml.ui.UMLLinkMouseListener;24;5;2;0.8333;0;1.0;10
org.argouml.uml.ui.foundation.core.ActionSetModelElementNamespace;28;1;1;1.0000;0;0.0;9
org.argouml.uml.notation.TransitionNotation;0;0;0;0;0;0;0
org.argouml.uml.ui.foundation.core.PropPanelClassifier;154;19;30;0.9985;0;5.0;40
org.argouml.uml.ui.behavior.common_behavior.PropPanelSignal;14;0;0;0.0000;0;1.0;1
org.argouml.cognitive.critics.StandardCM;6;0;0;0.0000;0;0.0;1
org.argouml.uml.ui.foundation.core.UMLDiagramNameDocument;20;2;0;0.0000;0;2.0;6
org.argouml.cognitive.ui.GoListToTypeToItem;60;7;0;0.0000;0;3.0;23
org.argouml.ui.StatusBar;54;5;3;0.6000;0;0.0;9
org.argouml.uml.ui.behavior.collaborations.PropPanelClassifierRole;32;1;2;1.0000;0;4.0;4
org.argouml.uml.ui.behavior.common_behavior.PropPanelUninterpretedAction;3;0;0;0.0000;0;0.0;1
org.argouml.uml.cognitive.critics.CrMultipleShallowHistoryStates;0;0;0;0;0;0;0
org.argouml.persistence.XmiFilePersister;90;4;1;1.0000;0;6.0;21
org.argouml.application.StartCritics;21;1;1;0.0000;1;9.0;2
org.argouml.uml.ui.SourcePathTableModel;56;5;5;0.9600;0;0.0;14
org.argouml.ui.explorer.rules.GoCollaborationToInteraction;15;3;0;0.0000;0;0.0;5
org.argouml.cognitive.ui.GoListToPosterToItem;41;8;0;0.0000;0;3.0;17
org.argouml.persistence.OpenException;9;0;0;0.0000;0;0.0;3
org.argouml.uml.diagram.use_case.ui.FigUseCase;422;34;9;0.8794;0;8.0;100
org.argouml.uml.diagram.ui.UMLDiagram;187;24;17;0.9826;0;7.0;48
org.argouml.uml.diagram.collaboration.ui.FigAssociationRole;25;3;1;0.5000;0;0.0;6
org.argouml.uml.diagram.use_case.ui.SelectionActor;86;6;2;0.9167;0;5.0;20
org.argouml.uml.ui.foundation.core.PropPanelUsage;12;0;0;0.0000;0;1.0;1
org.argouml.uml.diagram.ui.ModeCreateAssociationEnd;199;4;4;0.2500;0;5.0;42
org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementAbstract;16;1;1;1.0000;0;1.0;6
org.argouml.uml.ui.ActionSaveGraphics;108;4;1;0.7500;1;8.0;30
org.argouml.uml.ui.behavior.state_machines.ActionNewFinalState;11;1;1;1.0000;0;1.0;3
org.argouml.ui.StylePanel;70;13;2;0.9333;0;2.0;22
org.argouml.uml.ui.UMLTextField2;14;2;0;0.0000;0;4.0;3
org.argouml.uml.cognitive.critics.CrNoOperations;45;5;0;0.0000;0;5.0;22
org.argouml.uml.ui.foundation.core.ActionNewModelElementConstraint;10;1;1;1.0000;0;1.0;3
org.argouml.pattern.cognitive.critics.CrSingletonViolatedMissingStaticAttr;23;1;0;0.0000;0;1.0;7
org.argouml.uml.diagram.activity.ui.FigSubactivityState;118;16;15;0.9373;0;1.0;26
org.argouml.uml.ui.SaveGraphicsManager;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.AbstractCrUnconventionalName;1;1;0;0.0000;0;0.0;1
org.argouml.uml.ui.foundation.core.UMLAssociationAssociationRoleListModel;9;2;0;0.0000;0;0.0;4
org.argouml.application.api.PluggableDiagram;1;1;0;0.0000;0;0.0;1
org.argouml.uml.ui.foundation.core.ActionSetAssociationEndAggregation;28;1;4;1.1250;0;4.0;7
org.argouml.ui.explorer.rules.GoDiagramToEdge;12;3;0;0.0000;0;0.0;4
org.argouml.uml.diagram.static_structure.layout.ClassdiagramModelElementFactory;11;1;2;1.5000;0;0.0;6
org.argouml.uml.diagram.ui.OperationsCompartmentContainer;3;3;0;0.0000;0;0.0;3
org.argouml.uml.diagram.static_structure.ui.PackagePortFigRect;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.WizOperName;161;6;9;0.8704;0;3.0;44
org.argouml.uml.diagram.use_case.ui.FigExtend;60;4;4;0.8500;0;0.0;8
org.argouml.uml.diagram.ui.ActionSetAddAssociationEndMode;3;0;0;0.0000;0;2.0;1
org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass;62;5;4;0.7500;0;1.0;10
org.argouml.ui.cmd.ActionPrint;14;1;1;0.5000;0;2.0;4
org.argouml.cognitive.ui.AbstractGoList;11;2;1;0.6667;0;0.0;4
org.argouml.uml.diagram.static_structure.ui.FigInterface;422;26;7;0.8878;0;13.0;102
org.argouml.pattern.cognitive.critics.CrSingletonViolatedOnlyPrivateConstructors;23;1;0;0.0000;0;1.0;7
org.argouml.persistence.XMLTokenTableBase;40;4;6;0.8333;0;0.0;15
org.argouml.uml.ui.UMLComboBox2;39;7;0;0.0000;0;2.0;12
org.argouml.uml.diagram.sequence.ui.SequenceDiagramRenderer;25;2;1;0.0000;0;0.0;8
org.argouml.uml.diagram.ui.ActionAddAssociationRole;5;0;0;0.0000;0;1.0;1
org.argouml.uml.ui.UMLEditableComboBox;20;2;0;0.0000;0;0.0;6
org.argouml.ui.SettingsTabEnvironment;98;9;9;0.9259;0;1.0;10
org.argouml.uml.reveng.Import;170;13;20;0.9533;0;5.0;36
org.argouml.ui.Clarifier;3;3;0;0.0000;0;0.0;3
org.argouml.uml.ui.behavior.common_behavior.ActionNewAction;41;3;1;1.0000;0;0.0;14
org.argouml.cognitive.critics.ControlMech;5;1;0;0.0000;0;0.0;2
org.argouml.language.java.generator.TagExtractor;30;2;3;1.5000;0;3.0;11
org.argouml.uml.ui.SourcePathControllerImpl;41;7;1;0.6667;0;4.0;12
org.argouml.moduleloader.ModuleInterface;4;4;3;1.3333;0;0.0;4
org.argouml.util.ConfigLoader;115;3;3;0.7778;0;2.0;36
org.argouml.uml.cognitive.critics.CrMissingOperName;33;3;0;0.0000;0;3.0;11
org.argouml.uml.ui.UMLRecurrenceExpressionModel;0;0;0;0;0;0;0
org.argouml.uml.UUIDHelper;14;2;2;1.1667;0;3.0;5
org.argouml.uml.ui.foundation.core.ActionSetParameterDirectionKind;31;1;5;1.1000;0;5.0;8
org.argouml.uml.ui.behavior.state_machines.PropPanelStateVertex;23;0;3;0.6667;0;0.0;4
org.argouml.uml.cognitive.critics.CrMultipleAgg;36;2;0;0.0000;0;0.0;11
org.argouml.uml.ui.ActionAddPackage;7;1;1;2.0000;0;3.0;2
org.argouml.uml.ui.foundation.core.UMLOperationConcurrencyRadioButtonPanel;21;1;1;1.0000;0;7.0;7
org.argouml.uml.ui.behavior.common_behavior.ActionNewTerminateAction;10;1;1;1.0000;0;1.0;3
org.argouml.ui.cmd.ToDoItemAction;17;2;1;0.6667;0;0.0;5
org.argouml.uml.ui.UMLUserInterfaceComponent;2;2;0;0.0000;0;0.0;2
org.argouml.ui.explorer.ExplorerTreeNode;36;4;4;0.8333;0;1.0;14
org.argouml.uml.ui.UMLExpressionLanguageField;44;12;2;0.6667;0;0.0;20
org.argouml.uml.ui.behavior.state_machines.PropPanelTransition;31;0;0;0.0000;0;2.0;1
org.argouml.uml.cognitive.critics.CrNonAggDataType;9;1;0;0.0000;0;0.0;2
org.argouml.ui.explorer.rules.GoDiagramToNode;12;3;0;0.0000;0;0.0;4
org.argouml.ui.FileChooserFactory;12;2;0;0.0000;0;0.0;8
org.argouml.uml.ui.ActionSetMultiplicity;13;2;0;0.0000;0;0.0;6
org.argouml.uml.ui.behavior.collaborations.UMLInteractionContextListModel;10;2;0;0.0000;0;0.0;3
org.argouml.uml.ui.behavior.use_cases.ActionNewUseCaseExtensionPoint;9;1;1;2.0000;0;1.0;3
org.argouml.uml.diagram.sequence.ui.FigClassifierRole;0;0;0;0;0;0;0
org.argouml.ui.explorer.rules.GoStateToDoActivity;19;3;0;0.0000;0;0.0;6
org.argouml.uml.ui.behavior.state_machines.UMLStateEntryList;6;1;0;0.0000;0;1.0;2
org.argouml.uml.ui.behavior.collaborations.UMLMessageInteractionListModel;12;2;0;0.0000;0;0.0;4
org.argouml.uml.cognitive.critics.CrObjectWithoutComponent;43;4;0;0.0000;0;2.0;14
org.argouml.uml.ui.ActionRemoveModelElement;12;2;1;1.5000;0;1.0;5
org.argouml.uml.ui.UMLSearchableComboBox;35;2;0;0.0000;0;0.0;13
org.argouml.ui.ActionSettings;89;9;5;0.9400;0;0.0;24
org.argouml.uml.ui.behavior.common_behavior.PropPanelAction;16;1;0;0.0000;0;1.0;3
org.argouml.uml.diagram.ui.FigTrace;11;0;1;2.0000;0;0.0;2
org.argouml.uml.cognitive.critics.CrDisambigStateName;38;2;0;0.0000;0;1.0;17
org.argouml.ui.explorer.rules.InheritanceNode;12;2;1;0.6667;0;0.0;4
org.argouml.ui.explorer.PerspectiveConfigurator;281;12;23;0.8333;0;4.0;26
org.argouml.uml.cognitive.critics.CrDupRoleNames;27;1;0;0.0000;0;0.0;8
org.argouml.application.events.ArgoGeneratorEvent;0;0;0;0;0;0;0
org.argouml.uml.cognitive.critics.CrInvalidBranch;17;1;0;0.0000;0;2.0;9
org.argouml.uml.ui.TabDocumentation;27;1;1;1.0000;0;0.0;5
org.argouml.application.events.ArgoEventPump;129;11;3;0.7778;1;15.0;45
org.argouml.uml.ui.ActionCopy;49;3;3;0.9167;0;1.0;13
org.argouml.ui.NavigatorPane;51;3;2;0.8000;1;3.0;8
org.argouml.uml.diagram.ui.TabDiagram;155;14;5;0.8667;0;3.0;38
org.argouml.uml.ui.behavior.activity_graphs.UMLObjectFlowStateClassifierComboBoxModel;17;3;1;1.3333;0;4.0;5
org.argouml.uml.ui.behavior.activity_graphs.PropPanelCallState;6;0;0;0.0000;0;1.0;2
