Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
com.android.internal.telephony.cat.SelectItemParams;23;2;2;0.0;0;3
com.android.internal.telephony.cdma.CdmaDataConnectionTracker;612;53;13;0.9411764705882353;0;42
android.telephony.SmsCbCmasInfo;54;11;46;0.8;1;0
android.telephony.SmsManager;195;15;12;0.0;0;1
com.android.internal.telephony.cdma.EriManager;250;15;11;0.9175823756626674;1;8
com.android.internal.telephony.gsm.GsmDataConnectionTracker;1667;89;13;0.9659090909090909;0;75
com.android.internal.telephony.cat.DeviceIdentities;3;1;2;0.0;0;0
com.android.internal.telephony.sip.SipConnectionBase;81;18;14;0.9794871648152669;0;1
com.android.internal.telephony.cat.RilMessage;9;2;3;0.0;0;0
com.android.internal.telephony.uicc.IccVmNotSupportedException;0;0;0;0;0;0
com.android.internal.telephony.uicc.IccCardStatus;0;0;0;0;0;0
com.android.internal.telephony.cat.CommandParamsFactory;575;22;15;0.575;0;33
com.android.internal.telephony.uicc.IccRefreshResponse;0;0;0;0;0;0
com.android.internal.telephony.WapPushOverSms;149;2;7;0.8541666666666666;2;9
com.android.internal.telephony.PhoneSubInfo;98;17;6;0.13333333333333333;0;0
com.android.internal.telephony.uicc.AdnRecord;0;0;0;0;0;0
com.android.internal.telephony.cat.ValueParser;195;10;0;0.0;0;11
com.android.internal.telephony.SmsRawData;23;4;2;0.75;0;0
com.android.internal.telephony.cat.LanguageResponseData;22;2;1;0.0;0;0
com.android.internal.telephony.uicc.IsimUiccRecords;0;0;0;0;0;0
com.android.internal.telephony.cat.CatLog;13;2;1;0.0;0;0
com.android.internal.telephony.gsm.GsmSmsCbMessage;143;5;4;0.0;0;4
com.android.internal.telephony.uicc.RuimFileHandler;0;0;0;0;0;0
com.android.internal.telephony.CommandException;46;3;2;1.5;0;0
com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager;36;6;1;0.0;0;6
com.android.internal.telephony.IccSmsInterfaceManagerProxy;45;14;1;0.0;0;0
com.android.internal.telephony.gsm.SmsCbHeader;199;22;16;0.905555534362793;2;39
