Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
com.mxgraph.swing.util.mxGraphTransferable;179;20;10;0.960784351124483;0;1
com.mxgraph.util.mxEventObject;29;7;3;0.8333333134651184;0;0
com.mxgraph.analysis.mxUnionFind;47;5;1;0.9047618593488421;0;0
com.mxgraph.view.mxCellState;178;38;14;0.9409524100167411;0;4
com.mxgraph.shape.mxLineShape;24;2;0;0.0;1;5
com.mxgraph.util.mxDomUtils;52;4;0;0.0;1;3
com.mxgraph.shape.mxMarkerRegistry;48;2;1;0.0;1;1
com.mxgraph.shape.mxTriangleShape;30;1;0;0.0;1;9
com.mxgraph.swing.util.mxGraphActions;228;25;24;0.0;1;1
com.mxgraph.canvas.mxBasicCanvas;44;11;7;0.8800000190734864;1;1
com.mxgraph.analysis.mxGraphGenerator;819;37;2;0.9857142857142858;0;2
com.mxgraph.util.svg.PathParser;754;27;1;0.2;0;3
com.mxgraph.layout.mxPartitionLayout;104;7;4;1.0;0;1
com.mxgraph.swing.handler.mxConnectionHandler;392;40;19;0.9264705831354315;1;12
com.mxgraph.swing.view.mxInteractiveCanvas;74;9;1;0.5;1;10
com.mxgraph.view.mxMultiplicity;78;8;10;0.9666666984558105;0;0
com.mxgraph.util.svg.NormalizingReader;17;3;0;0.0;0;0
com.mxgraph.util.mxImageBundle;12;3;1;0.0;0;0
com.mxgraph.io.mxTerminalChangeCodec;13;3;0;0.0;0;0
com.mxgraph.shape.mxRectangleShape;51;2;0;0.0;2;9
com.mxgraph.shape.mxEllipseShape;4;1;0;0.0;0;4
com.mxgraph.util.mxLightweightLabel;36;15;2;0.0;0;0
com.mxgraph.layout.hierarchical.model.mxGraphHierarchyEdge;57;10;4;0.90625;0;4
com.mxgraph.shape.mxDoubleRectangleShape;10;1;0;0.0;1;5
com.mxgraph.util.svg.ParseException;33;7;3;0.8888888359069824;0;0
com.mxgraph.util.png.mxPngTextDecoder;54;1;2;0.0;0;0
com.mxgraph.io.mxCodecRegistry;82;7;3;0.0;0;0
com.mxgraph.swing.util.mxSwingConstants;4;0;17;0.0;1;0
com.mxgraph.analysis.mxGraphProperties;22;4;5;1.3333333333333333;0;0
com.mxgraph.swing.handler.mxGraphHandler;700;53;32;0.9445152963910785;1;19
com.mxgraph.io.mxGenericChangeCodec;15;3;1;0.0;0;0
com.mxgraph.layout.hierarchical.mxHierarchicalLayout;273;36;15;0.9588744423606179;0;2
