Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.xerces.impl.XMLEntityScanner.getCharacterOffset();org.apache.xerces.impl.XMLEntityManager.ScannedEntity;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLAttributeDecl.clear();org.apache.xerces.xni.QName;0;0;3;0.5000;10;2;3;1;0;0.9444;77;7;4
org.apache.xerces.impl.xs.XSAttributeDecl.reset();org.apache.xerces.xs.XSConstants;0;0;5;0.4444;20;5;10;0;0;1.0000;0;0;26
org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser.getSimpleType(String, Element, Object[], XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.SchemaGrammar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSAttributeDecl.getConstraintValue();org.apache.xerces.xs.XSConstants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.XMLSchemaTypeInfoProvider.getAttributeType(int);org.apache.xerces.xni.Augmentations;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ASModelImpl.getAsHint();org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XML11DTDValidator.init();org.apache.xerces.impl.dv.DTDDVFactory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11DTDConfiguration.parse(boolean);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ElementNSImpl.getTypeName();org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDGroupTraverser.traverseGlobal(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.XSParticleDecl;6;0;0;1.0000;97;2;0;0;0;1.0000;143;12;15
org.apache.xerces.dom.DOMNormalizer.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.dom.AttrImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLElementDecl.setValues(QName, int, short, ContentModelValidator, XMLSimpleType);org.apache.xerces.xni.QName;0;0;5;0.3750;14;2;10;1;0;0.9500;77;7;4
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanXMLDeclOrTextDecl(boolean);org.apache.xerces.impl.XMLEntityScanner;1;0;4;0.9298;462;24;44;1;0;0.9583;14;14;0
org.apache.xerces.parsers.AbstractDOMParser.externalEntityDecl(String, XMLResourceIdentifier, Augmentations);org.apache.xerces.dom.CoreDocumentImpl;3;0;6;0.9104;871;31;38;1;0;0.9901;690;70;14
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.startPrefixMapping(String, String);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ASModelImpl.setLocalName(String);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.AbstractSAXParser.attributeDecl(String, String, String, String[], String, XMLString, XMLString, Augmentations);org.apache.xerces.xni.XMLString;1;0;1;0.9815;629;41;16;1;0;0.9231;52;6;3
org.apache.xerces.impl.dtd.XMLDTDValidator.characters(XMLString, Augmentations);org.apache.xerces.xni.XMLString;4;1;9;0.9315;1140;65;88;0;3;0.8846;52;6;3
org.apache.xerces.impl.xs.traversers.XSDGroupTraverser.traverseGlobal(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.traversers.XSAttributeChecker;6;0;0;1.0000;97;2;0;2;1;0.9355;447;10;94
org.apache.xerces.impl.xs.XMLSchemaValidator.activateField(Field, int);org.apache.xerces.impl.xs.identity.XPathMatcher;1;0;3;0.9769;1316;47;102;1;0;0.9677;301;11;18
org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.traversers.XSDHandler;3;0;0;1.0000;63;2;0;1;1;0.9888;960;30;71
org.apache.xerces.impl.xs.identity.IdentityConstraint.equals(IdentityConstraint);org.apache.xerces.impl.xs.identity.Selector;0;0;4;0.6667;57;5;9;1;0;0.9000;16;2;2
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.processingInstruction(String, XMLString, Augmentations);org.apache.xerces.xni.XMLString;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ElementImpl.getXercesAttribute(String, String);org.apache.xerces.dom.NamedNodeMapImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.TeeXMLDocumentFilterImpl.doctypeDecl(String, String, String, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSAttributeDecl.getItemValueTypes();org.apache.xerces.impl.dv.ValidatedInfo;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.TimeDV.getXMLGregorianCalendar(DateTimeData);org.apache.xerces.impl.dv.xs.AbstractDateTimeDV.DateTimeData;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.XMLDTDProcessor.attributeDecl(String, String, String, String[], String, XMLString, XMLString, Augmentations);org.apache.xerces.impl.msg.XMLMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLNamespaceBinder.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;1;2;0.9143;251;23;16;1;0;0.9524;18;18;0
org.apache.xerces.xinclude.XIncludeHandler.processXMLBaseAttributes(XMLAttributes);org.apache.xerces.xni.XMLAttributes;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.AbstractSAXParser.getEntityResolver();org.apache.xerces.util.EntityResolverWrapper;1;0;0;1.0000;629;41;16;0;1;0.8333;42;1;1
org.apache.xerces.parsers.AbstractDOMParser.setDocumentClassName(String);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.BaseMarkupSerializer.serializeNode(Node);org.apache.xml.serialize.OutputFormat;5;10;7;0.7975;760;56;19;0;1;0.9815;220;16;19
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCharReference();org.apache.xerces.xni.XMLDocumentHandler;0;0;3;0.9474;462;24;44;3;0;0.8800;18;18;0
org.apache.xerces.parsers.DTDConfiguration.parse(boolean);org.apache.xerces.xni.parser.XMLDocumentScanner;0;1;3;0.9091;246;16;29;2;0;0.6000;2;2;0
org.apache.xerces.impl.XML11DTDScannerImpl.scanPubidLiteral(XMLString);org.apache.xerces.xni.XMLString;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(QName, XMLAttributes, Augmentations);org.apache.xerces.impl.xs.XSDDescription;13;9;48;0.6564;1316;47;102;0;1;1.0000;81;7;14
org.apache.xml.serialize.XMLSerializer.reset();org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.DOMValidatorHelper.fillQName(QName, Node);org.apache.xerces.xni.QName;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.xpointer.XPointerHandler.resolveXPointer(QName, XMLAttributes, Augmentations, int);org.apache.xerces.xpointer.XPointerPart;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XML11DTDScannerImpl.isUnchangedByNormalization(XMLString);org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.YearMonthDV.getXMLGregorianCalendar(DateTimeData);org.apache.xerces.impl.dv.xs.AbstractDateTimeDV.DateTimeData;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDHandler.getGlobalDecl(XSDocumentInfo, int, QName, Element);org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser;4;2;26;0.8208;960;30;71;1;0;0.9821;431;13;4
org.apache.xerces.jaxp.validation.XMLSchemaFactory.XMLGrammarPoolWrapper.clear();org.apache.xerces.xni.grammars.XMLGrammarPool;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.BaseMarkupSerializer.skippedEntity(String);org.apache.xml.serialize.Printer;0;2;1;0.9610;760;56;19;2;0;0.9259;154;16;8
org.apache.xerces.impl.dtd.XMLDTDValidator.addDTDDefaultAttrsAndValidate(QName, int, XMLAttributes);org.apache.xerces.impl.dtd.XMLAttributeDecl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSConstraints.particleValidRestriction(XSParticleDecl, SubstitutionGroupHandler, XSParticleDecl, SubstitutionGroupHandler, boolean);org.apache.xerces.impl.xs.SchemaSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DocumentImpl.saveEnclosingAttr(NodeImpl);org.apache.xerces.dom.events.MutationEventImpl;3;0;1;0.9821;461;40;6;0;1;1.0000;23;1;12
org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSConstraints.fullSchemaChecking(XSGrammarBucket, SubstitutionGroupHandler, CMBuilder, XMLErrorReporter);org.apache.xerces.impl.xs.XSComplexTypeDecl;5;3;0;1.0000;707;30;2;1;4;0.8718;89;12;19
org.apache.xerces.dom.ASDOMImplementationImpl.createDOMASWriter();org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSLoaderImpl.XSGrammarMerger.mergeSchemaGrammars(SchemaGrammar, SchemaGrammar);org.apache.xerces.xs.XSNamedMap;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaLoader.initGrammarBucket();org.apache.xerces.xni.grammars.XMLGrammarPool;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLEntityScanner.scanQName(QName);org.apache.xerces.util.SymbolTable;0;0;0;1.0000;14;14;0;0;0;1.0000;84;6;3
org.apache.xerces.impl.xs.XMLSchemaValidator.XSIErrorReporter.pushContext();org.apache.xerces.impl.xs.XMLSchemaValidator;1;0;3;0.6250;33;5;4;0;1;1.0000;1316;47;102
org.apache.xerces.parsers.XML11DTDConfiguration.configureXML11Pipeline();org.apache.xerces.xni.XMLDTDContentModelHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLScanner.scanExternalID(String[], boolean);org.apache.xerces.impl.XMLEntityScanner;0;2;3;0.8980;639;17;29;6;0;0.7391;14;14;0
org.apache.xerces.impl.dv.xs.DateTimeDV.parse(String);org.apache.xerces.impl.dv.xs.AbstractDateTimeDV.DateTimeData;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.DTDConfiguration.configurePipeline();org.apache.xerces.xni.parser.XMLDocumentSource;2;0;4;0.9048;246;16;29;1;0;0.9333;1;1;0
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.checkDefaultValid(XSAttributeDecl);org.apache.xerces.impl.xs.XSAttributeDecl;2;0;0;1.0000;207;5;0;0;2;0.8462;20;5;10
org.apache.xml.serialize.EncodingInfo.getWriter(OutputStream);org.apache.xerces.util.EncodingMap;0;0;1;0.8333;18;2;3;0;0;1.0000;20;6;2
org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser.traverseIdentityConstraint(IdentityConstraint, Element, XSDocumentInfo, Object[]);org.apache.xerces.impl.xs.traversers.XSDocumentInfo;5;0;0;1.0000;89;1;0;0;1;0.9643;44;5;13
org.apache.xerces.dom.RangeImpl.insertNode(Node);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.SAXParserImpl.JAXPSAXParser.resetSchemaValidator();org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XMLGrammarCachingConfiguration.parseXMLSchema(XMLInputSource);org.apache.xerces.impl.xs.XSMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.SubstitutionGroupHandler.getSubstitutionGroup(XSElementDecl);org.apache.xerces.impl.xs.XSElementDecl;0;1;2;0.8571;88;6;3;0;0;1.0000;79;15;19
org.apache.xerces.impl.dtd.DTDGrammar.addContentSpecNode(short, int, int);org.apache.xerces.impl.dtd.XMLContentSpec;1;0;1;0.9857;410;42;32;1;0;0.9286;42;6;18
org.apache.xerces.parsers.AbstractSAXParser.LocatorProxy.getColumnNumber();org.apache.xerces.xni.XMLLocator;0;0;1;0.8000;15;4;1;1;0;0.6667;2;2;0
org.apache.xerces.impl.dtd.DTDGrammar.internalEntityDecl(String, XMLString, XMLString, Augmentations);org.apache.xerces.xni.XMLString;1;0;1;0.9859;410;42;32;1;0;0.9286;52;6;3
org.apache.xerces.jaxp.SchemaValidatorConfiguration.getFeature(String);org.apache.xerces.xni.parser.XMLComponentManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLEntityScanner.scanNCName();org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.CoreDocumentImpl.checkQName(String, String);org.apache.xerces.util.XML11Char;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.identity.Field.Matcher.handleContent(XSTypeDefinition, boolean, Object, short, ShortList);org.apache.xerces.impl.xs.identity.IdentityConstraint;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.reset(XMLComponentManager);org.apache.xerces.util.XMLAttributesImpl;1;2;14;0.7679;462;24;44;0;1;0.9800;185;27;4
org.apache.xerces.dom.AttrImpl.internalInsertBefore(Node, Node, boolean);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.XMLSerializer.printEscaped(String);org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.SubstitutionGroupHandler.getMatchingElemDecl(QName, XSElementDecl);org.apache.xerces.xni.QName;3;1;1;0.8667;88;6;3;0;2;0.9091;77;7;4
org.apache.xerces.impl.xs.XSParticleDecl.minEffectiveTotalRange();org.apache.xerces.impl.xs.XSModelGroupImpl;0;2;5;0.7647;143;12;15;0;0;1.0000;92;15;7
org.apache.xerces.impl.xs.XMLSchemaValidator.startGeneralEntity(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;2;0.9841;1316;47;102;1;0;0.9500;18;18;0
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCDATASection(boolean);org.apache.xerces.util.XMLStringBuffer;1;0;4;0.9375;462;24;44;3;0;0.8889;52;5;2
org.apache.xerces.impl.xs.traversers.XSDHandler.element2Locator(Element, SimpleLocator);org.apache.xerces.impl.xs.util.SimpleLocator;2;0;1;0.9881;960;30;71;1;0;0.9091;32;3;4
org.apache.xerces.dom.ASModelImpl.createASEntityDeclaration(String);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xpath.regex.RegularExpression.matches(CharacterIterator, Match);org.apache.xerces.impl.xpath.regex.RangeToken;1;4;14;0.7593;1864;47;33;2;0;0.9556;449;15;7
org.apache.xerces.impl.xs.traversers.SchemaContentHandler.fillQName(QName, String, String, String);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11DTDConfiguration.parse(boolean);org.apache.xerces.impl.validation.ValidationManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDGroupTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.util.XInt;5;0;0;1.0000;97;2;0;0;1;0.9412;15;3;1
org.apache.xerces.impl.xs.traversers.XSDHandler.resolveSchema(XSDDescription, boolean, Element);org.apache.xerces.impl.xs.traversers.SchemaContentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentScannerImpl.DTDDispatcher.dispatch(boolean);org.apache.xerces.xni.parser.XMLDTDScanner;2;0;0;1.0000;71;1;0;3;0;0.8800;3;3;0
org.apache.xerces.parsers.AbstractSAXParser.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDHandler.renameRedefiningComponents(XSDocumentInfo, Element, String, String, String);org.apache.xerces.impl.xs.SchemaSymbols;6;2;3;0.9438;960;30;71;0;8;1.0000;0;0;178
org.apache.xerces.impl.xs.XMLSchemaValidator.handleEndElement(QName, Augmentations);org.apache.xerces.impl.validation.ValidationState;5;2;37;0.7383;1316;47;102;2;0;0.9747;82;10;9
org.apache.xerces.impl.xs.XSConstraints.ElementDefaultValidImmediate(XSTypeDefinition, String, ValidationContext, ValidatedInfo);org.apache.xerces.impl.dv.XSSimpleType;3;0;1;1.0000;707;30;2;2;0;0.8824;12;12;24
org.apache.xerces.impl.xs.XMLSchemaValidator.processElementContent(QName);org.apache.xerces.xs.XSTypeDefinition;6;2;12;0.9065;1316;47;102;0;0;1.0000;7;7;2
org.apache.xerces.impl.xpath.regex.RegexParser.processCondition();org.apache.xerces.impl.xpath.regex.Token;1;4;7;0.8333;1060;46;39;3;7;0.9167;539;47;62
org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(QName, XMLAttributes, Augmentations);org.apache.xerces.impl.xs.ElementPSVImpl;13;9;48;0.6564;1316;47;102;1;3;0.9646;77;12;11
org.apache.xerces.impl.xs.opti.SchemaDOMParser.hasNonSchemaAttributes(QName, XMLAttributes);org.apache.xerces.impl.xs.SchemaSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(QName, XMLAttributes, Augmentations);org.apache.xerces.xni.parser.XMLDocumentSource;13;9;48;0.6564;1316;47;102;0;0;1.0000;1;1;0
org.apache.xerces.impl.xpath.regex.RegexParser.processBacksolidus_c();org.apache.xerces.impl.xpath.regex.Token;0;2;3;0.9123;1060;46;39;1;0;1.0000;539;47;62
org.apache.xerces.xinclude.XIncludeHandler.endParameterEntity(String, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLEntityScanner.skipSpaces();org.apache.xerces.util.XMLChar;0;0;0;1.0000;14;14;0;0;0;1.0000;115;21;9
org.apache.xerces.parsers.AbstractSAXParser.getFeature(String);org.apache.xerces.xni.parser.XMLConfigurationException;2;0;0;1.0000;629;41;16;0;2;0.8333;16;0;4
org.apache.xerces.jaxp.DocumentBuilderImpl.parse(InputSource);org.apache.xerces.impl.validation.ValidationManager;1;0;3;0.7857;79;7;3;0;0;1.0000;18;3;2
org.apache.xerces.impl.XMLVersionDetector.determineDocVersion(XMLInputSource);org.apache.xerces.impl.msg.XMLMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLNamespaceBinder.reset(XMLComponentManager);org.apache.xerces.xni.parser.XMLComponentManager;0;0;11;0.8182;251;23;16;2;0;0.8889;2;2;0
org.apache.xerces.impl.xs.XSConstraints.checkSimpleDerivation(XSSimpleType, XSSimpleType, short);org.apache.xerces.impl.xs.SchemaGrammar;5;1;0;1.0000;707;30;2;0;1;1.0000;203;27;30
org.apache.xml.serialize.DOMSerializerImpl.writeToString(Node);org.apache.xerces.dom.DOMErrorImpl;3;3;2;0.7917;366;16;3;0;0;1.0000;41;2;4
org.apache.xerces.util.ErrorHandlerWrapper.createSAXParseException(XMLParseException);org.apache.xerces.xni.parser.XMLParseException;2;0;0;1.0000;81;6;1;0;4;0.6000;76;1;6
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.XMLSchemaTypeInfoProvider.getAttributePSVIByName(String, String);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLEntityScanner.scanData(String, XMLStringBuffer);org.apache.xerces.impl.XMLEntityManager.ScannedEntity;0;0;0;1.0000;14;14;0;0;0;1.0000;24;2;12
org.apache.xerces.impl.xs.XMLSchemaValidator.getAndCheckXsiType(QName, String, XMLAttributes);org.apache.xerces.impl.xs.XSComplexTypeDecl;6;2;7;0.9318;1316;47;102;0;1;0.9744;89;12;19
org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl.getBuiltInType(String);org.apache.xerces.util.SymbolHash;0;1;1;1.0000;217;7;3;0;0;1.0000;72;7;2
org.apache.xerces.jaxp.validation.DOMResultAugmentor.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.dom.AttrImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11Configuration.configurePipeline();org.apache.xerces.xni.parser.XMLDTDContentModelSource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XML11EntityScanner.scanNCName();org.apache.xerces.util.XMLChar;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xpath.regex.REUtil.createOptionString(int);org.apache.xerces.impl.xpath.regex.RegularExpression;1;0;0;1.0000;241;15;2;0;10;1.0000;1864;47;33
org.apache.xerces.xpointer.ShortHandPointer.getSchemaDeterminedID(XMLAttributes, int);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.validation.ValidationState.getURI(String);org.apache.xerces.xni.NamespaceContext;0;0;1;0.9444;82;10;9;0;0;1.0000;4;4;2
org.apache.xerces.impl.xpath.regex.RegularExpression.matchCharArray(Context, Op, int, int, int);org.apache.xerces.impl.xpath.regex.Match;2;10;10;0.9846;1864;47;33;4;0;0.9000;79;11;6
org.apache.xerces.impl.xs.identity.Selector.Matcher.startElement(QName, XMLAttributes);org.apache.xerces.impl.xs.identity.Selector;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl);org.apache.xerces.impl.dv.XSSimpleType;11;2;0;0.9259;207;5;0;2;0;0.9412;12;12;24
org.apache.xerces.impl.xs.XSParticleDecl.maxEffectiveTotalRange();org.apache.xerces.impl.xs.SchemaSymbols;0;2;5;0.7647;143;12;15;0;0;1.0000;0;0;178
org.apache.xerces.jaxp.JAXPValidatorComponent.XNI2SAX.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.util.AttributesProxy;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ElementImpl.setAttributeNode(Attr);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.ElementImpl.getDefaultAttributes();org.apache.xerces.dom.CoreDocumentImpl;1;1;0;0.9730;326;30;3;1;0;0.9888;690;70;14
org.apache.xerces.dom.CoreDocumentImpl.isValidQName(String, String, boolean);org.apache.xerces.util.XML11Char;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSAttributeChecker.validate(Object[], String, String, int, XSDocumentInfo);org.apache.xerces.impl.xs.traversers.XSDocumentInfo;7;2;37;0.8846;447;10;94;0;3;0.9032;44;5;13
org.apache.xerces.parsers.IntegratedParserConfiguration.configurePipeline();org.apache.xerces.impl.XMLDocumentFragmentScannerImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaLoader.loadSchema(XSDDescription, XMLInputSource, Hashtable);org.apache.xerces.impl.xs.traversers.XSDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLEntityManager.ScannedEntity.getCharacterOffset();org.apache.xerces.impl.XMLEntityManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseNamedElement(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSObject);org.apache.xerces.impl.dv.XSSimpleType;11;0;0;1.0000;202;5;3;1;0;0.9818;12;12;24
org.apache.xerces.jaxp.validation.ValidatorImpl.getProperty(String);org.apache.xerces.xni.parser.XMLConfigurationException;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.TextImpl.splitText(int);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.models.XSAllCM.oneTransition(QName, int[], SubstitutionGroupHandler);org.apache.xerces.impl.xs.models.XSCMValidator;1;0;4;0.8000;79;5;7;0;2;1.0000;4;4;2
org.apache.xerces.dom.DeferredCommentImpl.synchronizeData();org.apache.xerces.dom.DeferredDocumentImpl;0;0;1;0.8333;13;1;2;1;0;0.9884;1166;66;23
org.apache.xerces.impl.validation.ValidationState.getSymbol(String);org.apache.xerces.util.SymbolTable;0;0;1;0.9444;82;10;9;1;0;0.9091;84;6;3
org.apache.xerces.impl.xs.traversers.XSDHandler.getGrpOrAttrGrpRedefinedByRestriction(int, QName, XSDocumentInfo, Element);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl.getAttribute(String);org.apache.xerces.jaxp.DocumentBuilderImpl;2;0;1;0.8333;49;3;1;0;1;0.9286;79;7;3
org.apache.xerces.impl.xs.traversers.XSDHandler.validateAnnotations(ArrayList);org.apache.xerces.xni.parser.XMLInputSource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.util.DOMUtil.setVisible(Node);org.apache.xerces.dom.NodeImpl;0;0;0;1.0000;405;35;0;1;0;0.9872;322;75;14
org.apache.xerces.jaxp.TeeXMLDocumentFilterImpl.ignorableWhitespace(XMLString, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.XMLSerializer.setOutputFormat(OutputFormat);org.apache.xml.serialize.Method;1;0;0;1.0000;685;23;12;0;1;1.0000;0;0;5
org.apache.xerces.parsers.DTDConfiguration.cleanup();org.apache.xerces.impl.XMLEntityManager;0;0;1;0.9688;246;16;29;1;0;0.9744;619;22;32
org.apache.xerces.dom.RangeImpl.cloneRange();org.apache.xerces.dom.DocumentImpl;2;0;6;0.9032;878;50;14;1;0;0.9818;461;40;6
org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean);org.apache.xerces.impl.xs.SchemaSymbols;9;4;17;0.8065;447;10;94;0;6;1.0000;0;0;178
org.apache.xerces.impl.xs.traversers.XSDHandler.setGenerateSyntheticAnnotations(boolean);org.apache.xerces.impl.xs.opti.SchemaDOMParser;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.getAndCheckXsiType(QName, String, XMLAttributes);org.apache.xerces.impl.dv.XSSimpleType;6;2;7;0.9318;1316;47;102;1;0;0.9630;12;12;24
