Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.xerces.dom.CoreDocumentImpl.adoptNode(Node);org.apache.xerces.dom.DOMMessageFormatter;5;0;1;0.9915;930;88;17;1;1;1.0000;28;1;2
org.apache.xerces.impl.xpath.regex.ParserForXMLSchema.processCIinCharacterClass(RangeToken, int);org.apache.xerces.impl.xpath.regex.RangeToken;0;1;0;0.9722;315;36;6;1;0;0.9524;448;15;7
org.apache.xerces.parsers.XIncludeParserConfiguration.configurePipeline();org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl);org.apache.xerces.impl.xs.XSAttributeDecl;13;1;0;0.9630;208;5;0;1;1;0.9714;50;6;10
org.apache.xerces.impl.dtd.XMLDTDProcessor.textDecl(String, String, Augmentations);org.apache.xerces.impl.dtd.DTDGrammar;0;0;2;0.9710;499;43;37;1;0;0.9935;1257;90;75
org.apache.xerces.impl.xs.XSComplexTypeDecl.getAttributeUses();org.apache.xerces.impl.xs.XSAttributeGroupDecl;0;0;1;0.9706;154;21;15;1;0;0.9375;153;10;7
org.apache.xerces.impl.xs.XSDeclarationPool.getElementDecl();org.apache.xerces.impl.xs.XSElementDecl;0;1;4;0.8966;205;22;18;1;0;0.9730;125;22;20
org.apache.xerces.xpointer.ElementSchemePointer.Scanner.scanExpr(SymbolTable, Tokens, String, int, int);org.apache.xerces.xpointer.ElementSchemePointer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11Configuration.configureXML11Pipeline();org.apache.xerces.impl.xs.XSMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DOMNormalizer.createGrammarPool(DocumentTypeImpl);org.apache.xerces.parsers.XMLGrammarPreparser;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCDATASection(boolean);org.apache.xerces.impl.XMLEntityManager;1;0;3;0.9552;487;28;44;0;0;1.0000;835;34;55
org.apache.xerces.impl.XMLEntityScanner.scanContent(XMLString);org.apache.xerces.impl.XMLEntityManager;1;1;2;0.9474;901;27;6;1;0;1.0000;835;34;55
org.apache.xerces.impl.xs.SchemaGrammar.getGlobalAttributeDecl(String);org.apache.xerces.util.SymbolHash;0;0;1;0.9828;225;38;35;1;0;0.9167;59;6;3
org.apache.xerces.dom.ASModelImpl.createASContentModel(int, int, short);org.apache.xerces.dom.DOMMessageFormatter;2;0;0;1.0000;152;34;3;1;1;1.0000;28;1;2
org.apache.xerces.jaxp.validation.ValidatorImpl.setProperty(String, Object);org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.BaseMarkupSerializer.serialize(Document);org.apache.xml.serialize.Printer;1;4;1;0.9390;969;60;20;1;1;0.9310;154;16;8
org.apache.xerces.impl.dv.xs.ListDV.getAllowedFacets();org.apache.xerces.xs.XSSimpleTypeDefinition;1;0;0;1.0000;9;3;0;0;0;1.0000;18;18;20
org.apache.xerces.dom.DOMNormalizer.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.dom.PSVIAttrNSImpl;6;0;5;0.9273;571;26;22;1;0;0.9630;47;2;9
org.apache.xerces.impl.xs.XSAttributeGroupDecl.getType();org.apache.xerces.xs.XSConstants;1;0;0;1.0000;153;10;7;0;0;1.0000;0;0;26
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getFacets();org.apache.xerces.xs.XSSimpleTypeDefinition;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.SubstitutionGroupHandler.getDBMethods(XSTypeDefinition, XSTypeDefinition, OneSubGroup);org.apache.xerces.xs.XSConstants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.xinclude.XIncludeHandler.endElement(QName, Augmentations);org.apache.xerces.util.IntStack;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSConstraints.checkComplexDerivation(XSComplexTypeDecl, XSTypeDefinition, short);org.apache.xerces.impl.xs.XSComplexTypeDecl;3;2;0;1.0000;713;30;2;0;2;0.9412;154;21;15
org.apache.xerces.impl.dtd.XMLDTDProcessor.separator(short, Augmentations);org.apache.xerces.xni.XMLDTDContentModelHandler;0;0;2;0.9710;499;43;37;1;0;0.9333;12;12;5
org.apache.xerces.impl.XMLEntityManager.startEntity(String, boolean);org.apache.xerces.util.XMLResourceIdentifierImpl;3;3;9;0.8406;835;34;55;2;0;0.9394;76;4;4
org.apache.xerces.xinclude.XIncludeHandler.handleIncludeElement(XMLAttributes);org.apache.xerces.impl.msg.XMLMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.models.CMBuilder.copyNode(CMNode);org.apache.xerces.impl.xs.XSModelGroupImpl;6;1;1;0.9333;134;6;4;0;2;1.0000;95;16;7
org.apache.xerces.jaxp.validation.DOMValidatorHelper.DOMNamespaceContext.getURI(String);org.apache.xerces.jaxp.validation.DOMValidatorHelper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.PSVIAttrNSImpl.getSchemaDefault();org.apache.xerces.xs.XSAttributeDeclaration;1;0;1;0.9167;47;2;9;0;0;1.0000;6;6;0
org.apache.xerces.parsers.DOMParserImpl.getParameterNames();org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XML11EntityScanner.scanNmtoken();org.apache.xerces.util.XMLChar;1;0;0;1.0000;556;11;0;0;0;1.0000;115;21;9
org.apache.xerces.impl.xs.XMLSchemaLoader.setParameter(String, Object);org.apache.xerces.dom.DOMMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DOMNormalizer.isCommentWF(DOMErrorHandler, DOMErrorImpl, DOMLocatorImpl, String, boolean);org.apache.xerces.util.XML11Char;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DOMImplementationSourceImpl.getDOMImplementation(String);org.apache.xerces.dom.CoreDOMImplementationImpl;3;1;0;0.0000;65;2;0;0;1;1.0000;94;10;5
org.apache.xerces.impl.xs.traversers.XSDHandler.parseSchema(XMLInputSource, XSDDescription, Hashtable);org.apache.xerces.impl.xs.traversers.XSDocumentInfo;6;10;9;0.8021;1018;32;76;0;1;0.9796;49;6;14
org.apache.xerces.impl.xs.traversers.SchemaContentHandler.convertToSAXParseException(XMLParseException);org.apache.xerces.xni.XNIException;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DeferredEntityReferenceImpl.synchronizeData();org.apache.xerces.dom.DeferredDocumentImpl;0;0;1;0.8889;21;2;2;2;0;0.9780;1203;70;23
org.apache.xerces.parsers.DOMParser.parse(String);org.apache.xerces.xni.parser.XMLParseException;3;0;0;1.0000;203;10;3;0;4;0.6364;76;1;6
org.apache.xerces.impl.xs.XSComplexTypeDecl.reset();org.apache.xerces.impl.xs.XSAttributeGroupDecl;2;0;12;0.6471;154;21;15;1;0;0.9630;153;10;7
org.apache.xerces.impl.XMLNamespaceBinder.handleEndElement(QName, Augmentations, boolean);org.apache.xerces.xni.NamespaceContext;2;0;3;0.9231;253;26;15;2;0;0.8667;9;9;2
org.apache.xerces.impl.XMLDTDScannerImpl.scanEntityValue(XMLString, XMLString);org.apache.xerces.util.XMLStringBuffer;0;2;3;0.9367;1091;37;33;4;0;0.8667;52;5;2
org.apache.xerces.dom.CharacterDataImpl.substringData(int, int);org.apache.xerces.dom.DOMMessageFormatter;2;0;1;0.9333;118;11;3;1;1;1.0000;28;1;2
org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl.checkFieldValueConstraint(int, int);org.apache.xerces.util.DatatypeMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.handleEndElement(QName, boolean);org.apache.xerces.xni.XMLDocumentHandler;1;0;7;0.8793;487;28;44;1;0;0.9667;18;18;0
org.apache.xerces.impl.xs.XMLSchemaValidator.XSIErrorReporter.reportError(String, String, Object[], short);org.apache.xerces.impl.XMLErrorReporter;0;0;2;0.8000;46;6;4;1;0;0.9545;135;13;15
org.apache.xerces.impl.xs.opti.SchemaDOMParser.startDocument(XMLLocator, String, NamespaceContext, Augmentations);org.apache.xerces.xni.parser.XMLParserConfiguration;0;0;1;0.9167;54;6;7;0;0;1.0000;19;19;0
org.apache.xerces.impl.xs.identity.XPathMatcher.startElement(QName, XMLAttributes);org.apache.xerces.util.IntStack;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.XMLSerializer.checkUnboundNamespacePrefixedNode(Node);org.apache.xerces.util.SymbolTable;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDocumentScannerImpl.TrailingMiscDispatcher.dispatch(boolean);org.apache.xerces.impl.XMLEntityScanner;1;0;0;1.0000;95;1;0;5;0;0.8750;901;27;6
org.apache.xerces.xinclude.XIncludeHandler.reset(XMLComponentManager);org.apache.xerces.xni.parser.XMLComponentManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSWildcardDecl.performIntersectionWith(XSWildcardDecl, short);org.apache.xerces.xs.XSWildcard;1;2;4;0.7500;254;17;5;0;0;1.0000;4;4;6
org.apache.xerces.dom.DocumentTypeImpl.getNodeNumber();org.apache.xerces.dom.CoreDOMImplementationImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.AttrNSImpl.setName(String, String);org.apache.xerces.dom.DOMMessageFormatter;4;0;2;0.8824;120;7;5;1;1;1.0000;28;1;2
org.apache.xerces.parsers.XML11NonValidatingConfiguration.setProperty(String, Object);org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xpath.regex.ParserForXMLSchema.parseCharacterClass(boolean);org.apache.xerces.impl.xpath.regex.RangeToken;1;4;0;0.9362;315;36;6;5;0;0.8333;448;15;7
org.apache.xerces.xinclude.XIncludeHandler.reset(XMLComponentManager);org.apache.xerces.xinclude.XIncludeTextReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.setOrdered();org.apache.xerces.xs.XSSimpleTypeDefinition;1;1;6;0.9221;1216;45;71;0;0;1.0000;18;18;20
org.apache.xerces.impl.XMLDTDScannerImpl.startPE(String, boolean);org.apache.xerces.impl.XMLEntityScanner;2;1;1;0.9722;1091;37;33;1;0;0.9767;901;27;6
org.apache.xerces.impl.xs.XMLSchemaValidator.processElementContent(QName);org.apache.xerces.xs.XSConstants;11;2;13;0.8913;1259;51;103;0;0;1.0000;0;0;26
org.apache.xml.serialize.BaseMarkupSerializer.startDTD(String, String, String);org.apache.xml.serialize.Printer;0;0;3;0.9630;969;60;20;1;0;0.9630;154;16;8
org.apache.xerces.jaxp.JAXPValidatorComponent.SAX2XNI.startElement(String, String, String, Attributes);org.apache.xerces.jaxp.JAXPValidatorComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDTDScannerImpl.scanElementDecl();org.apache.xerces.xni.XMLDTDHandler;0;4;4;0.8961;1091;37;33;1;0;0.9773;22;22;2
org.apache.xerces.impl.dv.xs.IDDV.getActualValue(String, ValidationContext);org.apache.xerces.util.XMLChar;0;0;0;1.0000;14;3;0;1;0;1.0000;115;21;9
org.apache.xerces.impl.XMLDocumentScannerImpl.reset(XMLComponentManager);org.apache.xerces.xni.NamespaceContext;0;0;16;0.6944;160;13;31;1;0;0.9600;9;9;2
org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement();org.apache.xerces.xni.QName;5;2;3;0.8936;199;6;6;0;3;0.9423;77;7;4
org.apache.xerces.dom.ASModelImpl.getElementDeclarations();org.apache.xerces.dom.DOMMessageFormatter;2;0;0;1.0000;152;34;3;1;1;1.0000;28;1;2
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.getErrorContent();org.apache.xerces.impl.xs.SchemaSymbols;3;1;0;0.9737;482;16;17;0;1;1.0000;0;0;160
org.apache.xerces.dom.CoreDocumentImpl.adoptNode(Node);org.apache.xerces.dom.ElementImpl;5;0;1;0.9915;930;88;17;1;0;0.9811;458;37;3
org.apache.xerces.jaxp.DocumentBuilderImpl.resetSchemaValidator();org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.util.ErrorHandlerWrapper.createSAXParseException(XMLParseException);org.apache.xerces.xni.XNIException;2;0;0;1.0000;93;6;1;0;1;0.8750;14;0;1
org.apache.xml.serialize.HTMLSerializer.startDocument(String);org.apache.xml.serialize.HTMLdtd;2;0;1;0.9677;428;12;3;0;4;1.0000;119;16;20
org.apache.xerces.impl.xs.traversers.XSDGroupTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar);org.apache.xerces.impl.xs.XSDeclarationPool;6;0;0;1.0000;95;2;0;1;0;0.9767;205;22;18
org.apache.xerces.xinclude.XIncludeHandler.processAttributes(XMLAttributes);org.apache.xerces.xinclude.XIncludeNamespaceSupport;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11DTDConfiguration.checkProperty(String);org.apache.xerces.xni.parser.XMLConfigurationException;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.jaxp.validation.DOMResultAugmentor.endElement(QName, Augmentations);org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.util.AttributesProxy.getType(String, String);org.apache.xerces.util.XMLSymbols;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.SchemaContentHandler.convertToSAXParseException(XMLParseException);org.apache.xerces.xni.parser.XMLParseException;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLDTDScannerImpl.scanDTDInternalSubset(boolean, boolean, boolean);org.apache.xerces.impl.XMLEntityManager;1;2;6;0.9104;1091;37;33;0;1;0.9848;835;34;55
org.apache.xerces.impl.xs.opti.SchemaDOM.comment(XMLString);org.apache.xerces.xni.XMLString;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.BaseMarkupSerializer.elementDecl(String, String);org.apache.xml.serialize.Printer;0;0;2;0.9762;969;60;20;4;0;0.8462;154;16;8
org.apache.xerces.dom.DOMNormalizer.XMLAttributesProxy.addAttribute(QName, String, String);org.apache.xerces.xni.QName;2;0;2;0.9500;113;28;4;0;3;0.8636;77;7;4
org.apache.xerces.impl.dtd.XMLNSDTDValidator.endNamespaceScope(QName, Augmentations, boolean);org.apache.xerces.xni.NamespaceContext;2;0;0;1.0000;85;2;1;2;0;0.8571;9;9;2
org.apache.xerces.impl.xs.XMLSchemaValidator.processAttributes(QName, XMLAttributes, XSAttributeGroupDecl);org.apache.xerces.util.XMLSymbols;14;3;5;0.9521;1259;51;103;0;1;1.0000;2;0;17
org.apache.xerces.impl.XMLDTDScannerImpl.scanConditionalSect(int);org.apache.xerces.impl.XMLEntityManager.Entity;6;2;8;0.8916;1091;37;33;0;1;0.9730;20;4;2
org.apache.xml.serialize.DOMSerializerImpl.getParameterNames();org.apache.xerces.impl.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.DTDConfiguration.configurePipeline();org.apache.xerces.impl.XMLNamespaceBinder;3;0;5;0.9000;261;17;34;0;2;0.9636;253;26;15
org.apache.xerces.dom.AttrImpl.internalRemoveChild(Node, boolean);org.apache.xerces.dom.DOMMessageFormatter;5;1;1;0.9630;494;39;4;1;1;1.0000;28;1;2
org.apache.xerces.jaxp.validation.DOMValidatorHelper.DOMNamespaceContext.getDeclaredPrefixCount();org.apache.xerces.util.NamespaceSupport;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.dtd.DTDGrammar.elementDecl(String, String, Augmentations);org.apache.xerces.impl.dtd.XMLContentSpec;3;7;10;0.9097;1257;90;75;0;1;1.0000;42;6;18
org.apache.xerces.jaxp.JAXPValidatorComponent.XNI2SAX.endElement(QName, Augmentations);org.apache.xerces.xni.NamespaceContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.dom.DOMNormalizer.normalizeNode(Node);org.apache.xerces.dom.DOMLocatorImpl;6;5;8;0.8382;571;26;22;0;0;1.0000;29;0;5
org.apache.xerces.dom.AttributeMap.internalRemoveNamedItemNS(String, String, boolean);org.apache.xerces.dom.NodeImpl;5;0;0;1.0000;311;14;0;6;1;0.9263;595;78;21
org.apache.xerces.dom.ElementNSImpl.setName(String, String);org.apache.xerces.dom.CoreDocumentImpl;3;0;2;0.8824;134;8;4;3;0;0.9725;930;88;17
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(Object, short);org.apache.xerces.xs.XSSimpleTypeDefinition;2;1;5;0.9740;1216;45;71;0;0;1.0000;18;18;20
org.apache.xerces.impl.xs.XMLSchemaValidator.processOneAttribute(QName, XMLAttributes, int, XSAttributeDecl, XSAttributeUseImpl, AttributePSVImpl);org.apache.xerces.impl.xs.XSGrammarBucket;10;1;8;0.9423;1259;51;103;1;0;0.9783;57;5;2
org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseNamedElement(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSObject);org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser;12;0;0;1.0000;205;5;3;1;0;0.9818;244;7;2
org.apache.xerces.impl.XMLEntityScanner.setEncoding(String);org.apache.xerces.impl.io.UCSReader;2;0;2;0.9714;901;27;6;0;4;1.0000;100;8;8
org.apache.xerces.dom.RangeImpl.setStartAfter(Node);org.apache.xerces.dom.DOMMessageFormatter;4;2;3;0.9180;878;50;14;1;1;1.0000;28;1;2
org.apache.xerces.jaxp.UnparsedEntityHandler.startConditional(short, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLErrorReporter.getFeature(String);org.apache.xerces.impl.Constants;1;0;1;0.9474;135;13;15;0;2;1.0000;34;6;99
org.apache.xml.serialize.BaseMarkupSerializer.printCDATAText(String);org.apache.xml.serialize.DOMSerializerImpl;4;4;6;0.8795;969;60;20;0;0;1.0000;366;16;3
org.apache.xml.serialize.XMLSerializer.checkUnboundNamespacePrefixedNode(Node);org.apache.xerces.util.NamespaceSupport;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.SchemaContentHandler.startPrefixMapping(String, String);org.apache.xerces.util.NamespaceSupport;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11NonValidatingConfiguration.resetCommon();org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.traversers.XSDHandler.parseSchema(XMLInputSource, XSDDescription, Hashtable);org.apache.xerces.util.DOMUtil;6;10;9;0.8021;1018;32;76;2;0;1.0000;409;35;0
org.apache.xerces.parsers.AbstractDOMParser.unparsedEntityDecl(String, XMLResourceIdentifier, String, Augmentations);org.apache.xerces.dom.CoreDocumentImpl;3;0;8;0.9326;1238;41;48;1;0;0.9921;930;88;17
org.apache.xerces.impl.XML11DocumentScannerImpl.scanAttributeValue(XMLString, XMLString, String, boolean, String);org.apache.xerces.impl.msg.XMLMessageFormatter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XMLSchemaValidator.handleEndElement(QName, Augmentations);org.apache.xerces.impl.xs.identity.XPathMatcher;6;4;41;0.6944;1259;51;103;1;0;0.9872;254;8;18
org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl.add(Duration);org.apache.xerces.jaxp.datatype.DurationImpl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.XML11Configuration.parse(boolean);org.apache.xerces.impl.validation.ValidationManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.html.dom.HTMLDocumentImpl.getApplets();org.apache.html.dom.HTMLCollectionImpl;1;1;1;0.9444;340;32;8;0;1;1.0000;120;8;13
org.apache.xerces.dom.CoreDocumentImpl.getImplementation();org.apache.xerces.dom.CoreDOMImplementationImpl;1;0;0;1.0000;930;88;17;0;1;1.0000;94;10;5
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl.endElement(String, String, String);org.apache.xerces.xni.NamespaceContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.util.AttributesProxy.getName(int);org.apache.xerces.xni.XMLAttributes;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.XMLScanner.scanAttributeValue(XMLString, XMLString, String, boolean, String);org.apache.xerces.impl.XMLErrorReporter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xml.serialize.XMLSerializer.printXMLChar(int);org.apache.xml.serialize.Printer;0;0;0;1.0000;746;18;9;2;0;0.9259;154;16;8
org.apache.xerces.parsers.DOMASBuilderImpl.initGrammarPool(ASModelImpl, XMLGrammarPool);org.apache.xerces.xni.grammars.XMLGrammarPool;1;1;0;1.0000;88;8;6;1;0;0.9000;6;6;0
org.apache.xerces.impl.dtd.XMLDTDProcessor.endConditional(Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;3;0.9565;499;43;37;1;0;0.9615;22;22;2
org.apache.xerces.impl.XMLEntityScanner.getLiteralSystemId();org.apache.xerces.xni.XMLResourceIdentifier;1;0;1;0.9706;901;27;6;1;0;0.9091;8;8;0
org.apache.xerces.parsers.XML11Configuration.setFeature(String, boolean);org.apache.xerces.xni.parser.XMLComponent;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.XSConstraints.checkSimpleDerivationOk(XSSimpleType, XSTypeDefinition, short);org.apache.xerces.xs.XSTypeDefinition;2;1;0;1.0000;713;30;2;0;0;1.0000;7;7;2
org.apache.xerces.impl.xs.XMLSchemaLoader.setFeature(String, boolean);org.apache.xerces.util.ParserConfigurationSettings;1;0;6;0.9143;356;16;31;0;0;1.0000;73;8;6
org.apache.xerces.impl.xs.traversers.XSDHandler.isExistingGrammar(XSDDescription);org.apache.xerces.impl.xs.XSGrammarBucket;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.parsers.AbstractSAXParser.setDeclHandler(DeclHandler);org.apache.xerces.xni.parser.XMLParserConfiguration;0;0;2;0.9649;611;44;22;0;0;1.0000;19;19;0
org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser.traverseAll(Element, XSDocumentInfo, SchemaGrammar, int, XSObject);org.apache.xerces.impl.xs.traversers.XSDElementTraverser;7;0;1;0.9643;125;5;1;1;0;0.9677;205;5;3
org.apache.xerces.dom.CoreDOMImplementationImpl.checkQName(String);org.apache.xerces.util.XMLChar;2;0;0;1.0000;94;10;5;2;0;1.0000;115;21;9
org.apache.xerces.dom.ElementNSImpl.isDerivedFrom(String, String, int);org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.SchemaGrammar.getGlobalTypeDecl(String);org.apache.xerces.util.SymbolHash;0;0;1;0.9828;225;38;35;1;0;0.9167;59;6;3
org.apache.xerces.impl.xs.XMLSchemaValidator.ValueStoreCache.transplant(IdentityConstraint, int);org.apache.xerces.impl.xs.XMLSchemaValidator.LocalIDKey;2;0;2;0.8667;113;9;4;0;0;1.0000;14;2;2
org.apache.xerces.dom.CoreDocumentImpl.renameNode(Node, String, String);org.apache.xerces.dom.AttrNSImpl;5;6;0;0.9492;930;88;17;1;0;0.9677;120;7;5
org.apache.xerces.impl.dtd.XMLDTDValidator.characters(XMLString, Augmentations);org.apache.xerces.impl.dtd.DTDGrammar;5;2;9;0.8866;801;42;63;1;0;0.9940;1257;90;75
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.ValidationContextImpl.getURI(String);org.apache.xerces.xni.NamespaceContext;0;0;2;0.8462;37;10;2;1;0;0.9167;9;9;2
org.apache.xerces.impl.XML11EntityScanner.scanName();org.apache.xerces.util.SymbolTable;1;0;0;1.0000;556;11;0;1;0;0.9444;84;6;3
org.apache.xerces.impl.xs.traversers.XSDHandler.traverseLocalElements();org.apache.xerces.impl.xs.XSComplexTypeDecl;2;0;8;0.9111;1018;32;76;0;0;1.0000;154;21;15
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getWhitespace();org.apache.xerces.xs.XSSimpleTypeDefinition;1;0;3;0.9610;1216;45;71;0;0;1.0000;18;18;20
org.apache.xerces.parsers.AbstractSAXParser.setErrorHandler(ErrorHandler);org.apache.xerces.xni.parser.XMLParserConfiguration;0;0;0;1.0000;611;44;22;1;0;0.9500;19;19;0
org.apache.xerces.parsers.AbstractDOMParser.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.impl.Constants;6;3;13;0.8404;1238;41;48;0;1;1.0000;34;6;99
org.apache.xerces.impl.XMLDTDScannerImpl.scanChildren(String);org.apache.xerces.xni.XMLDTDContentModelHandler;1;4;4;0.8947;1091;37;33;5;5;0.8276;12;12;5
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanEndElement();org.apache.xerces.impl.XMLEntityScanner;1;0;7;0.9016;487;28;44;3;0;0.9318;901;27;6
org.apache.xerces.impl.xpath.regex.RegularExpression.compile(Token, Op, boolean);org.apache.xerces.impl.xpath.regex.Op.ChildOp;5;1;1;0.9831;1863;47;32;0;1;0.9524;9;0;1
org.apache.xerces.impl.dtd.XMLDTDValidator.startElement(QName, XMLAttributes, Augmentations);org.apache.xerces.xni.XMLDocumentHandler;0;1;1;0.9778;801;42;63;1;0;0.9500;18;18;0
org.apache.xerces.parsers.AbstractSAXParser.AttributesProxy.isDeclared(String);org.apache.xerces.xni.XMLAttributes;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xpath.regex.RegularExpression.compile(Token, Op, boolean);org.apache.xerces.impl.xpath.regex.Token.ConditionToken;5;1;1;0.9831;1863;47;32;0;4;0.8333;34;3;4
org.apache.xerces.impl.XML11NSDocumentScannerImpl.scanStartElementAfterName();org.apache.xerces.xni.NamespaceContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.xerces.impl.xs.models.CMBuilder.expandContentModel(CMNode, int, int);org.apache.xerces.impl.xs.XSModelGroupImpl;3;1;0;0.8889;134;6;4;0;1;1.0000;95;16;7
org.apache.xerces.impl.xs.SchemaGrammar.XSAnyType.getAttrGrp();org.apache.xerces.impl.xs.XSWildcardDecl;3;0;0;1.0000;54;10;0;0;1;0.9545;254;17;5
org.apache.xerces.impl.dtd.XMLDTDProcessor.processingInstruction(String, XMLString, Augmentations);org.apache.xerces.xni.XMLDTDHandler;0;0;2;0.9710;499;43;37;1;0;0.9600;22;22;2
org.apache.xerces.jaxp.DocumentBuilderImpl.setDocumentBuilderFactoryAttributes(Hashtable);org.apache.xerces.parsers.DOMParser;2;0;1;0.9167;80;7;3;2;0;0.8667;203;10;3
org.apache.xerces.dom.AttributeMap.reconcileDefaults(NamedNodeMapImpl);org.apache.xerces.dom.AttrImpl;1;2;0;0.9130;311;14;0;2;0;0.9615;494;39;4
org.apache.xerces.impl.dtd.models.DFAContentModel.postTreeBuildInit(CMNode, int);org.apache.xerces.impl.dtd.models.CMLeaf;7;1;4;0.9000;271;6;18;0;1;0.9474;41;4;2
