Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
org.apache.lucene.search.Query;15;8;1;0.6666666666666666;0;0
org.apache.lucene.index.MultiReader;0;0;0;0;0;0
org.apache.lucene.analysis.PerFieldAnalyzerWrapper;0;0;0;0;0;0
org.apache.lucene.analysis.ru.RussianCharsets;0;0;0;0;0;0
org.apache.lucene.search.ScoreDoc;4;1;2;0.0;0;0
org.apache.lucene.index.TermEnum;0;4;0;0.0;0;0
org.apache.lucene.search.BooleanScorer;75;3;8;0.8833333651224772;0;0
org.apache.lucene.index.MultipleTermPositions;0;0;0;0;0;0
org.apache.lucene.index.Term;36;10;2;0.21428571428571427;0;0
org.apache.lucene.index.TermInfosReader;88;13;8;0.8181818181818182;0;5
org.apache.lucene.search.PhraseQuery;61;8;5;0.6333333253860474;0;1
org.apache.lucene.search.SortComparator;0;0;0;0;0;0
org.apache.lucene.search.FieldDoc;0;0;0;0;0;0
org.apache.lucene.analysis.standard.FastCharStream;71;14;6;0.75;0;1
org.apache.lucene.search.HitCollector;0;1;0;0.0;0;0
org.apache.lucene.search.QueryFilter;0;0;0;0;0;0
org.apache.lucene.document.Document;27;6;1;0.5;0;2
org.apache.lucene.search.Hits;59;9;9;0.8571428571428571;0;9
org.apache.lucene.analysis.PorterStemmer;406;27;5;0.7066666412353516;0;1
org.apache.lucene.queryParser.QueryParser;0;0;0;0;0;0
org.apache.lucene.analysis.ru.RussianLetterTokenizer;0;0;0;0;0;0
org.apache.lucene.search.SortField;0;0;0;0;0;0
org.apache.lucene.index.FieldInfos;73;14;2;0.8636363636363636;0;3
org.apache.lucene.queryParser.Token;0;0;0;0;0;0
org.apache.lucene.search.spans.SpanFirstQuery;0;0;0;0;0;0
org.apache.lucene.index.SegmentInfo;5;1;3;0.0;0;0
org.apache.lucene.search.FuzzyQuery;14;3;1;1.0;0;0
org.apache.lucene.index.TermVectorsReader;0;0;0;0;0;0
org.apache.lucene.search.WildcardQuery;11;2;1;0.0;0;0
org.apache.lucene.analysis.standard.ParseException;98;5;5;1.0;0;5
org.apache.lucene.analysis.standard.StandardAnalyzer;13;3;2;0.0;0;0
org.apache.lucene.index.CompoundFileReader;0;0;0;0;0;0
org.apache.lucene.index.SegmentMergeInfo;31;3;6;1.3333332538604736;0;0
org.apache.lucene.search.ConjunctionScorer;0;0;0;0;0;0
org.apache.lucene.index.DocumentWriter;167;8;7;0.785714308420817;0;3
org.apache.lucene.store.FSOutputStream;20;6;1;0.0;0;0
org.apache.lucene.document.DateField;31;7;1;0.0;0;1
org.apache.lucene.search.RangeQuery;96;8;5;0.7666666507720947;0;1
org.apache.lucene.analysis.standard.StandardTokenizer;0;0;0;0;0;0
org.apache.lucene.store.OutputStream;67;14;4;0.8484848195856268;0;0
org.apache.lucene.analysis.ru.RussianLowerCaseFilter;0;0;0;0;0;0
org.apache.lucene.search.spans.SpanNotQuery;0;0;0;0;0;0
