Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
org.argouml.ui.PredicateMType;34;7;0;0.0;0;0
org.argouml.uml.ui.behavior.use_cases.ActionNewUseCase;16;2;0;0.0;0;0
org.argouml.uml.ui.UMLModelElementOrderedListModel2;13;6;0;0.0;0;0
org.argouml.uml.ui.foundation.core.UMLAssociationLinkListModel;11;3;0;0.0;0;0
org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent;43;5;0;0.0;0;2
org.argouml.uml.ui.MoveDownAction;11;3;2;0.0;0;0
org.argouml.uml.ui.behavior.state_machines.UMLStateMachineTransitionListModel;9;3;0;0.0;0;0
org.argouml.uml.ui.behavior.use_cases.UMLUseCaseExtendListModel;9;3;0;0.0;0;0
org.argouml.uml.ui.ActionBaseDelete;143;7;0;0.0;0;2
org.argouml.uml.diagram.ui.ActionAddNote;67;3;1;0.0;0;0
org.argouml.ui.explorer.rules.GoCompositeStateToSubvertex;17;3;0;0.0;0;0
org.argouml.uml.ui.behavior.common_behavior.UMLStimulusReceiverListModel;10;3;0;0.0;0;0
org.argouml.uml.diagram.deployment.ui.SelectionNode;118;9;2;0.0;0;0
org.argouml.cognitive.checklist.ChecklistStatus;39;9;2;0.2857142857142857;0;0
org.argouml.cognitive.ui.WizDescription;61;2;2;0.0;0;0
org.argouml.uml.ui.foundation.core.PropPanelComment;15;1;0;0.0;0;0
org.argouml.application.helpers.DiagramHelper;25;9;1;0.0;0;0
org.argouml.uml.ui.behavior.use_cases.PropPanelActor;17;1;0;0.0;0;0
org.argouml.uml.cognitive.critics.CrNameConfusion;115;11;0;0.0;0;2
org.argouml.uml.ui.UMLPlainTextDocument;87;18;5;0.8928571428571429;0;0
org.argouml.ui.explorer.rules.GoTransitiontoEffect;19;3;0;0.0;0;0
org.argouml.uml.ui.foundation.core.UMLModelElementVisibilityRadioButtonPanel;21;2;1;0.0;0;3
org.argouml.ui.explorer.ExplorerEventAdaptor;72;8;2;0.16666666666666666;0;4
org.argouml.language.java.cognitive.critics.CrMultipleInheritance;33;4;0;0.0;0;2
org.argouml.ui.TabResults;157;22;17;0.9360901682000411;0;1
org.argouml.notation.Notation;333;67;13;0.0;0;1
org.argouml.uml.ui.behavior.common_behavior.ActionSetActionAsynchronous;17;3;1;0.0;0;0
org.argouml.uml.ui.foundation.core.UMLClassifierFeatureListModel;25;4;0;0.0;0;0
org.argouml.uml.ui.behavior.activity_graphs.PropPanelObjectFlowState;19;3;2;0.0;0;1
org.argouml.uml.ui.ScrollList;3;1;0;0.0;0;0
org.argouml.uml.ui.behavior.collaborations.ActionSetAssociationRoleBase;17;3;1;0.0;0;0
