Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.lucene.search.MultiSearcherThread.hits();org.apache.lucene.search.TopDocs;1;0;1;0.9333;48;2;11;0;1;0.7500;4;0;2
org.apache.lucene.index.SegmentReader.getFieldNames(boolean);org.apache.lucene.index.FieldInfos;1;0;1;0.9762;224;26;13;2;0;0.9091;109;15;2
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int, Sort);org.apache.lucene.search.TopFieldDocs;5;0;2;0.9130;107;11;3;0;1;0.9167;4;0;1
org.apache.lucene.search.PrefixQuery.rewrite(IndexReader);org.apache.lucene.index.TermEnum;1;0;1;0.9091;47;3;1;3;0;0.7273;11;5;0
org.apache.lucene.index.DocumentWriter.addPosition(String, String, int);org.apache.lucene.index.Term;1;0;2;0.8947;221;7;10;1;0;0.9333;39;7;2
org.apache.lucene.index.TermInfosReader.getPosition(Term);org.apache.lucene.index.Term;1;2;2;0.8333;91;12;8;1;0;0.9444;39;7;2
org.apache.lucene.index.SegmentReader.hasSeparateNorms(SegmentInfo);org.apache.lucene.index.SegmentInfo;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.TermInfosWriter.add(Term, TermInfo);org.apache.lucene.store.OutputStream;1;2;9;0.5833;55;4;11;3;0;0.9091;69;14;4
org.apache.lucene.search.spans.NearSpans.SpansCell.next();org.apache.lucene.search.spans.NearSpans;1;3;2;0.6154;36;6;4;0;2;0.9375;134;14;11
org.apache.lucene.analysis.ru.RussianLowerCaseFilter.next();org.apache.lucene.analysis.Token;1;0;1;0.8571;16;1;1;0;3;0.7273;30;1;5
org.apache.lucene.search.PhraseScorer.sort();org.apache.lucene.util.PriorityQueue;1;1;3;0.8261;94;10;9;2;0;0.8947;79;10;3
org.apache.lucene.index.SegmentReader.getFieldNames();org.apache.lucene.index.FieldInfo;1;0;1;0.9756;224;26;13;0;1;0.8750;6;0;4
org.apache.lucene.search.SloppyPhraseScorer.phraseFreq();org.apache.lucene.search.PhrasePositions;1;0;1;0.9286;33;1;1;2;2;0.8000;35;4;6
org.apache.lucene.index.FieldInfos.add(String, boolean, boolean);org.apache.lucene.index.FieldInfo;1;2;0;0.9000;109;15;2;0;2;0.7143;6;0;4
org.apache.lucene.search.PhraseQuery.PhraseWeight.explain(IndexReader, int);org.apache.lucene.search.Similarity;3;2;3;0.7500;78;6;5;1;0;1.0000;55;15;2
org.apache.lucene.search.Scorer.score(HitCollector);org.apache.lucene.search.HitCollector;0;3;0;0.5714;16;6;1;1;0;0.7500;1;1;0
org.apache.lucene.search.TermScorer.explain(int);org.apache.lucene.search.TermQuery;2;0;6;0.7600;74;5;11;0;1;0.9500;30;4;1
org.apache.lucene.search.PhraseScorer.doNext();org.apache.lucene.search.PhrasePositions;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.MultiTermDocs.read(int[], int[]);org.apache.lucene.index.TermDocs;0;1;5;0.6667;75;10;7;0;0;1.0000;8;8;0
org.apache.lucene.search.RangeQuery.getField();org.apache.lucene.index.Term;1;0;2;0.7500;80;4;3;0;1;0.9231;39;7;2
org.apache.lucene.search.TermQuery.toString(String);org.apache.lucene.index.Term;1;0;1;0.8571;30;4;1;0;2;0.8462;39;7;2
org.apache.lucene.index.IndexWriter.readDeleteableFiles();org.apache.lucene.store.InputStream;0;0;1;0.9722;216;17;20;3;0;0.8750;101;15;7
org.apache.lucene.search.IndexSearcher.search(Query, Filter, HitCollector);org.apache.lucene.search.Weight;0;0;1;0.9333;86;9;1;1;0;0.9000;6;6;0
org.apache.lucene.index.MultiTermDocs.next();org.apache.lucene.index.TermDocs;0;2;5;0.6667;75;10;7;0;0;1.0000;8;8;0
org.apache.lucene.index.DocumentWriter.invertDocument(Document);org.apache.lucene.document.Document;2;1;6;0.7586;221;7;10;1;0;0.9655;57;7;2
org.apache.lucene.analysis.ru.RussianStemFilter.next();org.apache.lucene.analysis.Token;1;0;2;0.8182;21;2;2;0;4;0.6923;30;1;5
org.apache.lucene.queryParser.QueryParser.getToken(int);org.apache.lucene.queryParser.Token;1;0;4;0.9322;780;33;36;0;1;0.9231;9;1;8
org.apache.lucene.index.IndexWriter.readDeleteableFiles();org.apache.lucene.store.Directory;0;0;1;0.9722;216;17;20;2;0;0.8667;11;11;0
org.apache.lucene.search.Hits.getMoreDocs(int);org.apache.lucene.search.TopDocs;2;0;6;0.7500;92;7;10;0;2;0.8462;4;0;2
org.apache.lucene.index.DocumentWriter.addDocument(String, Document);org.apache.lucene.index.FieldInfos;1;4;6;0.5455;221;7;10;3;0;0.9063;109;15;2
org.apache.lucene.index.SegmentTermEnum.clone();org.apache.lucene.index.Term;1;1;3;0.8462;92;11;13;0;1;0.9375;39;7;2
org.apache.lucene.index.TermInfosWriter.writeTerm(Term);org.apache.lucene.util.StringHelper;1;0;3;0.8500;55;4;11;1;0;1.0000;13;1;0
org.apache.lucene.index.FieldInfos.write(OutputStream);org.apache.lucene.store.OutputStream;1;2;0;0.9167;109;15;2;3;0;0.8636;69;14;4
org.apache.lucene.search.FieldCacheImpl.getCustom(IndexReader, String, SortComparator);org.apache.lucene.index.TermDocs;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.ParallelMultiSearcher.search(Query, Filter, HitCollector);org.apache.lucene.search.Searchable;0;0;2;0.7500;82;5;2;1;0;0.9091;9;9;0
org.apache.lucene.index.TermInfosReader.scanEnum(Term);org.apache.lucene.index.SegmentTermEnum;1;0;1;0.9583;91;12;8;2;1;0.8889;92;11;13
org.apache.lucene.index.SegmentReader.initialize(SegmentInfo);org.apache.lucene.store.Directory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexReader.open(String);org.apache.lucene.store.FSDirectory;0;1;0;1.0000;150;43;4;1;0;1.0000;178;17;9
org.apache.lucene.search.IndexSearcher.maxDoc();org.apache.lucene.index.IndexReader;0;0;1;0.9167;86;9;1;1;0;0.9706;150;43;4
org.apache.lucene.search.IndexSearcher.search(Query, Filter, int, Sort);org.apache.lucene.search.Scorer;3;0;1;0.9444;86;9;1;1;0;0.9286;16;6;1
org.apache.lucene.search.FieldCacheImpl.getAuto(IndexReader, String);org.apache.lucene.index.TermEnum;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.PhraseScorer.score();org.apache.lucene.search.PhrasePositions;1;0;4;0.8182;94;10;9;0;1;0.9412;35;4;6
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int);org.apache.lucene.util.PriorityQueue;3;0;2;0.9048;107;11;3;2;1;0.8421;79;10;3
org.apache.lucene.index.IndexWriter.deleteFiles(Vector, Vector);org.apache.lucene.store.Directory;0;0;2;0.9394;216;17;20;2;0;0.8462;11;11;0
org.apache.lucene.index.DocumentWriter.writeNorms(Document, String);org.apache.lucene.search.Similarity;1;0;5;0.7917;221;7;10;2;0;0.9524;55;15;2
org.apache.lucene.search.BooleanScorer.next();org.apache.lucene.search.HitCollector;0;0;6;0.7931;69;8;10;1;0;0.9412;1;1;0
org.apache.lucene.search.FieldSortedHitQueue.getCachedComparator(IndexReader, String, int, Locale, SortComparatorSource);org.apache.lucene.search.SortField;6;1;2;1.0000;114;7;3;0;6;1.0000;25;0;11
org.apache.lucene.search.FieldSortedHitQueue.fillFields(FieldDoc);org.apache.lucene.search.FieldDoc;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.DocumentWriter.addDocument(String, Document);org.apache.lucene.index.FieldsWriter;1;4;6;0.5455;221;7;10;2;0;0.9000;30;2;3
org.apache.lucene.index.SegmentMerger.mergeTerms();org.apache.lucene.store.OutputStream;0;1;7;0.7500;250;14;16;1;0;0.9643;69;14;4
org.apache.lucene.search.MultiSearcherThread.run();org.apache.lucene.search.Searchable;3;0;10;0.5238;48;2;11;2;0;0.9167;9;9;0
org.apache.lucene.analysis.standard.StandardFilter.next();org.apache.lucene.analysis.Token;1;0;2;1.0000;23;1;2;0;4;0.6000;30;1;5
org.apache.lucene.search.MultiSearcher.doc(int);org.apache.lucene.search.Searchable;0;1;2;0.8000;107;11;3;1;0;0.9167;9;9;0
org.apache.lucene.search.spans.SpanScorer.skipTo(int);org.apache.lucene.search.spans.Spans;0;0;4;0.7895;48;4;8;5;0;0.5455;5;5;0
org.apache.lucene.search.TermQuery.TermWeight.explain(IndexReader, int);org.apache.lucene.search.Scorer;3;2;3;0.7368;58;6;5;1;0;0.9500;16;6;1
org.apache.lucene.index.SegmentReader.norms(String, byte[], int);org.apache.lucene.store.InputStream;0;1;1;0.9545;224;26;13;4;0;0.8400;101;15;7
org.apache.lucene.search.spans.SpanScorer.explain(int);org.apache.lucene.search.Similarity;1;1;2;0.8125;48;4;8;1;0;0.9333;55;15;2
org.apache.lucene.index.SegmentReader.usesCompoundFile(SegmentInfo);org.apache.lucene.store.Directory;1;0;0;1.0000;224;26;13;1;0;0.9231;11;11;0
org.apache.lucene.index.MultiTermDocs.termDocs(int);org.apache.lucene.index.TermDocs;0;1;3;0.7778;75;10;7;0;0;1.0000;8;8;0
org.apache.lucene.index.SegmentTermDocs.read(int[], int[]);org.apache.lucene.util.BitVector;0;0;6;0.7778;111;9;16;1;0;0.9412;50;5;4
org.apache.lucene.queryParser.QueryParser.getFieldQuery(String, Analyzer, String);org.apache.lucene.search.PhraseQuery;2;0;1;0.9841;780;33;36;1;1;0.8667;55;6;3
org.apache.lucene.index.SegmentReader.hasDeletions(SegmentInfo);org.apache.lucene.store.Directory;1;0;0;1.0000;224;26;13;1;0;0.9231;11;11;0
org.apache.lucene.index.SegmentMerger.mergeTermInfo(SegmentMergeInfo[], int);org.apache.lucene.index.SegmentMergeInfo;1;2;4;0.8125;250;14;16;0;1;0.9444;30;2;6
org.apache.lucene.index.MultipleTermPositions.skipTo(int);org.apache.lucene.util.PriorityQueue;0;1;1;0.8824;54;7;4;2;0;0.8947;79;10;3
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int);org.apache.lucene.search.Searchable;3;0;2;0.9048;107;11;3;1;0;0.9412;9;9;0
org.apache.lucene.queryParser.QueryParser.getFieldQuery(String, Analyzer, String);org.apache.lucene.analysis.TokenStream;2;0;1;0.9841;780;33;36;2;0;0.7143;3;2;0
org.apache.lucene.index.TermVectorsReader.checkValidFormat(InputStream);org.apache.lucene.store.InputStream;1;0;0;1.0000;127;6;5;1;0;0.9524;101;15;7
org.apache.lucene.index.SegmentMerger.appendPostings(SegmentMergeInfo[], int);org.apache.lucene.store.OutputStream;2;2;3;0.8718;250;14;16;1;0;0.9688;69;14;4
org.apache.lucene.queryParser.QueryParser.jj_scan_token(int);org.apache.lucene.queryParser.Token;1;1;7;0.8667;780;33;36;0;2;0.8824;9;1;8
org.apache.lucene.search.FieldCacheImpl.getFloats(IndexReader, String);org.apache.lucene.search.SortField;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.RemoteSearchable.explain(Query, int);org.apache.lucene.search.Searchable;0;0;1;0.9091;39;10;1;1;0;0.9000;9;9;0
org.apache.lucene.index.MultiTermDocs.seek(TermEnum);org.apache.lucene.index.TermEnum;0;1;0;0.9444;75;10;7;1;0;0.8333;11;5;0
org.apache.lucene.index.SegmentMerger.createCompoundFile();org.apache.lucene.index.CompoundFileWriter;1;0;5;0.9143;250;14;16;2;0;0.8824;85;3;5
org.apache.lucene.index.SegmentMerger.mergeTerms();org.apache.lucene.index.TermInfosWriter;0;1;7;0.7500;250;14;16;1;0;0.9630;55;4;11
org.apache.lucene.index.SegmentTermPositions.seek(TermInfo);org.apache.lucene.store.InputStream;1;0;2;0.8462;36;7;3;1;0;0.9600;101;15;7
org.apache.lucene.search.FieldCacheImpl.getStringIndex(IndexReader, String);org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexReader.isLocked(Directory);org.apache.lucene.store.Directory;1;0;0;1.0000;150;43;4;1;0;0.9167;11;11;0
org.apache.lucene.index.FieldInfos.write(Directory, String);org.apache.lucene.store.Directory;0;1;0;0.9500;109;15;2;1;0;0.9231;11;11;0
org.apache.lucene.store.RAMOutputStream.reset();org.apache.lucene.store.RAMFile;1;1;1;0.7778;60;6;2;0;1;0.8000;0;0;3
org.apache.lucene.index.SegmentReader.usesCompoundFile(SegmentInfo);org.apache.lucene.index.SegmentInfo;1;0;0;1.0000;224;26;13;0;2;0.6000;5;0;3
org.apache.lucene.index.IndexWriter.mergeSegments(int);org.apache.lucene.index.SegmentMerger;2;1;7;0.8462;216;17;20;2;0;0.9512;250;14;16
org.apache.lucene.search.PhraseQuery.PhraseWeight.sumOfSquaredWeights();org.apache.lucene.search.PhraseQuery;1;0;3;0.7857;78;6;5;0;1;0.9375;55;6;3
org.apache.lucene.index.MultiTermDocs.freq();org.apache.lucene.index.TermDocs;1;0;1;0.9444;75;10;7;0;0;1.0000;8;8;0
org.apache.lucene.queryParser.QueryParserTokenManager.getNextToken();org.apache.lucene.queryParser.CharStream;1;5;7;0.7917;817;32;19;6;0;0.7273;12;12;0
org.apache.lucene.index.IndexWriter.addIndexes(IndexReader[]);org.apache.lucene.store.Directory;0;2;3;0.8889;216;17;20;1;0;0.9474;11;11;0
org.apache.lucene.queryParser.QueryParser.ReInit(CharStream);org.apache.lucene.queryParser.QueryParserTokenManager;0;0;6;0.8966;780;33;36;1;0;0.9796;817;32;19
org.apache.lucene.index.IndexReader.unlock(Directory);org.apache.lucene.store.Lock;1;0;0;1.0000;150;43;4;1;0;0.8000;21;4;1
org.apache.lucene.search.spans.NearSpans.SpansCell.skipTo(int);org.apache.lucene.search.spans.NearSpans;1;3;2;0.6154;36;6;4;0;2;0.9375;134;14;11
org.apache.lucene.analysis.standard.StandardTokenizerTokenManager.jjMoveNfa_0(int, int);org.apache.lucene.analysis.standard.CharStream;0;8;7;0.5200;825;16;30;1;0;0.9583;12;12;0
org.apache.lucene.search.Sort.setSort(String[]);org.apache.lucene.search.SortField;1;0;1;0.9000;39;4;3;0;1;1.0000;25;0;11
org.apache.lucene.search.IndexSearcher.search(Query, Filter, HitCollector);org.apache.lucene.search.Scorer;0;0;1;0.9333;86;9;1;1;0;0.9091;16;6;1
org.apache.lucene.search.BooleanQuery.BooleanWeight.normalize(float);org.apache.lucene.search.BooleanQuery;2;0;1;0.9231;98;6;3;0;1;0.9333;84;10;2
org.apache.lucene.search.PhrasePrefixQuery.PhrasePrefixWeight.scorer(IndexReader);org.apache.lucene.index.IndexReader;1;0;1;0.9333;67;5;5;2;0;0.9474;150;43;4
org.apache.lucene.index.SegmentMerger.mergeVectors();org.apache.lucene.index.IndexReader;0;0;4;0.8974;250;14;16;3;0;0.9333;150;43;4
org.apache.lucene.search.RemoteSearchable.search(Query, Filter, HitCollector);org.apache.lucene.search.Searchable;0;0;1;0.9091;39;10;1;1;0;0.9000;9;9;0
org.apache.lucene.index.SegmentTermPositions.nextPosition();org.apache.lucene.store.InputStream;0;0;3;0.7273;36;7;3;1;0;0.9583;101;15;7
org.apache.lucene.search.FieldCacheImpl.getInts(IndexReader, String);org.apache.lucene.index.Term;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.TermScorer.explain(int);org.apache.lucene.index.TermDocs;2;0;6;0.7600;74;5;11;4;0;0.8000;8;8;0
org.apache.lucene.index.IndexReader.aquireWriteLock();org.apache.lucene.store.Directory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.DocumentWriter.addDocument(String, Document);org.apache.lucene.document.Document;1;4;6;0.5455;221;7;10;0;1;0.9600;57;7;2
org.apache.lucene.search.FieldCacheImpl.getCustom(IndexReader, String, SortComparator);org.apache.lucene.search.SortField;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.DocumentWriter.writeNorms(Document, String);org.apache.lucene.index.FieldInfo;1;0;5;0.7917;221;7;10;0;0;1.0000;6;0;4
org.apache.lucene.index.MultiTermEnum.next();org.apache.lucene.index.SegmentMergeInfo;1;0;3;0.7857;43;2;3;2;2;0.7647;30;2;6
org.apache.lucene.index.SegmentReader.terms();org.apache.lucene.index.TermInfosReader;0;0;1;0.9744;224;26;13;1;0;0.9545;91;12;8
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int, Sort);org.apache.lucene.search.FieldDocSortedHitQueue;5;0;2;0.9130;107;11;3;0;1;0.9286;84;2;1
org.apache.lucene.index.IndexWriter.flushRamSegments();org.apache.lucene.index.SegmentInfos;1;1;3;0.8824;216;17;20;1;0;0.9091;43;4;2
org.apache.lucene.index.SegmentMerger.mergeTermInfos();org.apache.lucene.index.Term;2;1;2;0.9211;250;14;16;1;0;0.9565;39;7;2
org.apache.lucene.search.PhraseScorer.next();org.apache.lucene.search.PhrasePositions;1;3;5;0.6364;94;10;9;2;1;0.8421;35;4;6
org.apache.lucene.index.FieldInfos.fieldNumber(String);org.apache.lucene.index.FieldInfo;1;1;0;0.9474;109;15;2;0;1;0.8333;6;0;4
org.apache.lucene.search.spans.NearSpans.SpansCell.next();org.apache.lucene.search.spans.Spans;1;3;2;0.6154;36;6;4;1;0;0.9167;5;5;0
org.apache.lucene.search.BooleanQuery.BooleanWeight.normalize(float);org.apache.lucene.search.Weight;2;0;1;0.9231;98;6;3;1;0;0.9000;6;6;0
org.apache.lucene.index.DocumentWriter.quickSort(Posting[], int, int);org.apache.lucene.index.Term;1;1;0;1.0000;221;7;10;1;0;0.9167;39;7;2
org.apache.lucene.document.Document.toString();org.apache.lucene.document.Field;0;0;1;0.9000;57;7;2;1;0;0.9231;88;10;8
org.apache.lucene.index.SegmentTermEnum.next();org.apache.lucene.store.InputStream;1;1;9;0.6667;92;11;13;2;0;0.9429;101;15;7
org.apache.lucene.index.SegmentMerger.mergeTerms();org.apache.lucene.index.SegmentMergeQueue;0;1;7;0.7500;250;14;16;1;0;0.9286;13;2;0
org.apache.lucene.search.Searcher.search(Query, HitCollector);org.apache.lucene.search.Searchable;0;0;0;1.0000;21;5;1;1;0;0.8889;9;9;0
org.apache.lucene.search.FieldCacheImpl.getStrings(IndexReader, String);org.apache.lucene.index.TermDocs;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.standard.StandardTokenizerTokenManager.jjFillToken();org.apache.lucene.analysis.standard.CharStream;1;0;3;0.9429;825;16;30;5;0;0.7500;12;12;0
