Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.lucene.search.MultiSearcherThread.run();org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.PhrasePositions.firstPosition();org.apache.lucene.index.TermDocs;0;1;2;0.7000;25;3;6;1;0;0.9091;8;8;0
org.apache.lucene.search.QueryFilter.bits(IndexReader);org.apache.lucene.index.IndexReader;0;0;2;0.5000;25;1;2;1;0;0.9655;130;34;3
org.apache.lucene.search.FieldDocSortedHitQueue.lessThan(Object, Object);org.apache.lucene.search.SortField;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int, Sort);org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.BooleanQuery.BooleanWeight.explain(IndexReader, int);org.apache.lucene.search.Weight;4;0;2;0.8947;80;6;3;1;0;0.9412;6;6;0
org.apache.lucene.index.SegmentReader.hasDeletions(SegmentInfo);org.apache.lucene.index.SegmentInfo;1;0;0;1.0000;175;23;11;0;2;0.6000;5;0;3
org.apache.lucene.index.SegmentReader.Norm.reWrite();org.apache.lucene.store.OutputStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentReader.openNorms(Directory);org.apache.lucene.store.Directory;1;0;3;0.9231;175;23;11;1;0;0.9474;11;11;0
org.apache.lucene.index.SegmentReader.doDelete(int);org.apache.lucene.util.BitVector;0;1;2;0.9118;175;23;11;1;0;0.9231;50;5;4
org.apache.lucene.index.SegmentReader.document(int);org.apache.lucene.index.FieldsReader;0;1;1;0.9412;175;23;11;1;0;0.8889;27;2;4
org.apache.lucene.search.PhraseQuery.PhraseWeight.sumOfSquaredWeights();org.apache.lucene.search.Similarity;2;0;3;0.7692;73;5;5;1;0;0.9333;54;15;2
org.apache.lucene.search.FieldSortedHitQueue.fillFields(FieldDoc);org.apache.lucene.search.ScoreDoc;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentInfos.readCurrentVersion(Directory);org.apache.lucene.store.Directory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.standard.StandardTokenizer.getNextToken();org.apache.lucene.analysis.standard.Token;1;0;4;0.8261;150;11;10;0;1;0.9231;9;1;8
org.apache.lucene.search.PhraseScorer.init();org.apache.lucene.search.PhrasePositions;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.TermInfosWriter.writeTerm(Term);org.apache.lucene.store.OutputStream;1;1;3;0.8333;52;5;9;2;0;0.9130;69;14;4
org.apache.lucene.search.RangeQuery.rewrite(IndexReader);org.apache.lucene.index.Term;1;1;3;0.7333;71;4;3;0;2;0.9000;36;6;2
org.apache.lucene.queryParser.QueryParserTokenManager.jjStartNfaWithStates_3(int, int, int);org.apache.lucene.queryParser.CharStream;0;1;4;0.8837;817;32;19;1;0;0.9412;12;12;0
org.apache.lucene.index.TermInfosReader.getIndexOffset(Term);org.apache.lucene.index.Term;0;0;1;0.9500;88;11;8;1;0;0.9091;36;6;2
org.apache.lucene.index.SegmentReader.docFreq(Term);org.apache.lucene.index.TermInfo;1;0;1;0.9714;175;23;11;0;1;0.9000;22;2;3
org.apache.lucene.search.FieldCacheImpl.getStrings(IndexReader, String);org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexReader.isLocked(Directory);org.apache.lucene.index.IndexWriter;1;0;0;1.0000;130;34;3;0;2;1.0000;217;17;16
org.apache.lucene.index.SegmentMerger.writeSkip();org.apache.lucene.store.OutputStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.queryParser.QueryParser.jj_consume_token(int);org.apache.lucene.queryParser.QueryParserTokenManager;1;1;7;0.8710;745;32;36;1;0;0.9821;817;32;19
org.apache.lucene.index.TermInfosWriter.add(Term, TermInfo);org.apache.lucene.index.Term;1;2;8;0.6190;52;5;9;1;0;0.9600;36;6;2
org.apache.lucene.index.TermVectorsReader.checkValidFormat(InputStream);org.apache.lucene.index.TermVectorsWriter;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.spans.SpanWeight.scorer(IndexReader);org.apache.lucene.search.spans.SpanQuery;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.StopFilter.next();org.apache.lucene.analysis.Token;1;0;1;0.8333;17;2;1;0;1;0.9091;30;1;5
org.apache.lucene.search.MultiTermQuery.toString(String);org.apache.lucene.index.Term;1;0;1;0.8571;42;4;1;0;2;0.8333;36;6;2
org.apache.lucene.analysis.standard.StandardTokenizer.next();org.apache.lucene.analysis.standard.StandardTokenizerConstants;2;2;3;0.8571;150;11;10;0;10;0.6296;0;0;18
org.apache.lucene.search.Query.weight(Searcher);org.apache.lucene.search.Similarity;1;1;0;0.9167;50;8;1;1;0;0.9286;54;15;2
org.apache.lucene.search.FieldCacheImpl.getStringIndex(IndexReader, String);org.apache.lucene.search.FieldCache;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.ExactPhraseScorer.phraseFreq();org.apache.lucene.util.PriorityQueue;1;0;0;1.0000;23;1;0;1;0;0.9545;79;10;3
org.apache.lucene.search.DateFilter.bits(IndexReader);org.apache.lucene.index.Term;0;0;3;0.8235;67;6;3;1;0;0.9565;36;6;2
org.apache.lucene.index.SegmentReader.doClose();org.apache.lucene.store.InputStream;1;1;7;0.8049;175;23;11;1;0;0.9722;101;15;7
org.apache.lucene.index.SegmentReader.getTermFreqVectors(int);org.apache.lucene.index.TermVectorsReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.ParallelMultiSearcher.search(Query, Filter, int);org.apache.lucene.search.MultiSearcherThread;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexReader.termDocs(Term);org.apache.lucene.index.TermDocs;0;1;0;0.9615;130;34;3;1;0;0.8889;8;8;0
org.apache.lucene.index.SegmentMerger.appendPostings(SegmentMergeInfo[], int);org.apache.lucene.index.TermPositions;1;0;2;0.9333;185;10;11;1;0;0.9167;1;1;0
org.apache.lucene.search.DateFilter.toString();org.apache.lucene.document.DateField;0;0;3;0.5000;67;6;3;1;0;1.0000;31;6;1
org.apache.lucene.analysis.standard.StandardTokenizer.next();org.apache.lucene.analysis.standard.Token;2;2;3;0.8571;150;11;10;0;4;0.8261;9;1;8
org.apache.lucene.search.BooleanScorer.computeCoordFactors();org.apache.lucene.search.Similarity;0;0;2;0.8571;31;4;8;1;0;0.9167;54;15;2
org.apache.lucene.search.spans.SpanWeight.scorer(IndexReader);org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.TermVectorsWriter.addTermFreqVectorInternal(TermFreqVector);org.apache.lucene.index.TermFreqVector;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.document.Document.removeFields(String);org.apache.lucene.document.Field;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.store.RAMDirectory.touchFile(String);org.apache.lucene.store.RAMFile;1;0;1;0.9375;94;11;1;0;1;0.7500;0;0;3
org.apache.lucene.index.FieldsReader.doc(int);org.apache.lucene.document.Document;1;0;3;0.8000;27;2;4;1;0;0.9524;57;7;2
org.apache.lucene.search.MultiSearcher.rewrite(Query);org.apache.lucene.search.Query;0;0;1;0.9333;86;10;3;1;0;0.9000;50;8;1
org.apache.lucene.index.SegmentTermEnum.docFreq();org.apache.lucene.index.TermInfo;1;0;1;0.9545;72;11;10;0;1;0.8889;22;2;3
org.apache.lucene.search.BooleanQuery.BooleanWeight.sumOfSquaredWeights();org.apache.lucene.search.BooleanClause;2;0;1;0.9231;80;6;3;0;1;0.9000;13;2;3
org.apache.lucene.queryParser.QueryParser.jj_ntk();org.apache.lucene.queryParser.QueryParserTokenManager;1;0;4;0.9322;745;32;36;1;0;0.9796;817;32;19
org.apache.lucene.index.TermVectorsWriter.openDocument();org.apache.lucene.store.OutputStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.FieldInfos.hasVectors();org.apache.lucene.index.FieldInfo;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.RangeQuery.rewrite(IndexReader);org.apache.lucene.index.IndexReader;1;1;3;0.7333;71;4;3;1;0;0.9730;130;34;3
org.apache.lucene.index.MultiTermDocs.close();org.apache.lucene.index.TermDocs;0;0;1;0.9444;75;10;7;0;0;1.0000;8;8;0
org.apache.lucene.queryParser.QueryParserTokenManager.getNextToken();org.apache.lucene.queryParser.TokenMgrError;1;5;7;0.7917;817;32;19;0;1;1.0000;59;3;5
org.apache.lucene.index.SegmentTermEnum.close();org.apache.lucene.store.InputStream;0;0;1;0.9545;72;11;10;1;0;0.9545;101;15;7
org.apache.lucene.index.IndexReader.commit();org.apache.lucene.store.Lock;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.FieldSortedHitQueue.lessThan(Object, Object);org.apache.lucene.search.ScoreDocComparator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.PhraseScorer.score();org.apache.lucene.search.Similarity;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.de.GermanAnalyzer.setStemExclusionTable(File);org.apache.lucene.analysis.de.WordlistLoader;0;0;1;0.8750;28;3;3;1;0;1.0000;45;4;0
org.apache.lucene.index.TermInfosReader.getPosition(Term);org.apache.lucene.index.SegmentTermEnum;1;2;2;0.8261;88;11;8;1;2;0.8889;72;11;10
org.apache.lucene.search.IndexSearcher.explain(Query, int);org.apache.lucene.search.Query;0;0;1;0.9167;67;8;1;1;0;0.9000;50;8;1
org.apache.lucene.index.SegmentTermDocs.seek(TermEnum);org.apache.lucene.index.TermEnum;1;1;1;0.8889;73;8;6;1;0;0.8889;4;4;0
org.apache.lucene.index.DocumentWriter.writePostings(Posting[], String);org.apache.lucene.index.Posting;1;0;2;0.9200;173;7;9;0;3;0.7692;6;0;3
org.apache.lucene.search.PhraseScorer.pqToList();org.apache.lucene.util.PriorityQueue;1;0;3;0.8000;62;5;7;2;0;0.8824;79;10;3
org.apache.lucene.search.FieldCacheImpl.getStringIndex(IndexReader, String);org.apache.lucene.index.TermEnum;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.PhrasePrefixQuery.add(Term[]);org.apache.lucene.index.Term;1;0;2;0.7778;53;4;5;0;1;0.9167;36;6;2
org.apache.lucene.search.IndexSearcher.search(Query, Filter, int);org.apache.lucene.search.Query;1;0;1;0.9412;67;8;1;1;0;0.9333;50;8;1
org.apache.lucene.index.SegmentMerger.createCompoundFile();org.apache.lucene.store.Directory;1;0;4;0.8846;185;10;11;1;0;0.9474;11;11;0
org.apache.lucene.analysis.de.GermanAnalyzer.setStemExclusionTable(String[]);org.apache.lucene.analysis.StopFilter;0;0;1;0.8750;28;3;3;1;0;1.0000;17;2;1
org.apache.lucene.index.SegmentReader.Norm.reWrite();org.apache.lucene.index.SegmentReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.Hits.doc(int);org.apache.lucene.search.Searchable;1;3;4;0.6316;85;7;9;1;0;0.9412;8;8;0
org.apache.lucene.search.PhrasePrefixQuery.toString(String);org.apache.lucene.index.Term;1;0;3;0.7000;53;4;5;0;1;0.9286;36;6;2
org.apache.lucene.index.IndexWriter.docCount();org.apache.lucene.index.SegmentInfos;1;0;1;0.9697;217;17;16;1;0;0.8333;32;3;1
org.apache.lucene.search.IndexSearcher.search(Query, Filter, int);org.apache.lucene.search.Scorer;1;0;1;0.9412;67;8;1;1;0;0.9000;8;2;1
org.apache.lucene.search.TermQuery.TermWeight.scorer(IndexReader);org.apache.lucene.index.Term;3;0;1;0.9286;53;5;5;0;1;0.9333;36;6;2
org.apache.lucene.search.RemoteSearchable.rewrite(Query);org.apache.lucene.search.Searchable;0;0;1;0.9000;36;9;1;1;0;0.8889;8;8;0
org.apache.lucene.search.PhrasePrefixQuery.PhrasePrefixWeight.sumOfSquaredWeights();org.apache.lucene.search.Similarity;2;0;3;0.7692;65;5;5;1;0;0.9333;54;15;2
org.apache.lucene.index.TermInfosReader.seekEnum(int);org.apache.lucene.index.SegmentTermEnum;1;0;4;0.8000;88;11;8;1;0;0.9615;72;11;10
org.apache.lucene.index.DocumentWriter.invertDocument(Document);org.apache.lucene.analysis.TokenStream;2;1;5;0.7857;173;7;9;2;0;0.8947;3;2;0
org.apache.lucene.index.SegmentMerger.closeReaders();org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.IndexSearcher.search(Query, Filter, int, Sort);org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.spans.SpanWeight.explain(IndexReader, int);org.apache.lucene.search.spans.SpanQuery;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexWriter.mergeSegments(int);org.apache.lucene.store.Directory;2;1;7;0.8462;217;17;16;1;0;0.9583;11;11;0
org.apache.lucene.index.FilterIndexReader.FilterTermDocs.freq();org.apache.lucene.index.TermDocs;0;0;1;0.8889;27;8;1;1;0;0.8889;8;8;0
org.apache.lucene.search.spans.SpanWeight.explain(IndexReader, int);org.apache.lucene.search.Searchable;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexReader.close();org.apache.lucene.store.Directory;0;1;1;0.9231;130;34;3;0;0;1.0000;11;11;0
org.apache.lucene.search.spans.NearSpans.firstNonOrderedNextToPartialList();org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.standard.StandardTokenizer.jj_ntk();org.apache.lucene.analysis.standard.StandardTokenizerTokenManager;1;0;4;0.8333;150;11;10;1;0;0.9677;825;16;30
org.apache.lucene.search.BooleanQuery.BooleanWeight.sumOfSquaredWeights();org.apache.lucene.search.Weight;2;0;1;0.9231;80;6;3;1;0;0.9000;6;6;0
org.apache.lucene.index.SegmentMerger.mergeNorms();org.apache.lucene.index.FieldInfo;1;0;4;0.8667;185;10;11;0;2;0.8750;5;0;3
org.apache.lucene.index.IndexWriter.finalize();org.apache.lucene.store.Lock;0;0;1;0.9688;217;17;16;1;0;0.8000;21;4;1
org.apache.lucene.index.SegmentReader.files();org.apache.lucene.store.Directory;1;0;2;0.9474;175;23;11;1;0;0.9412;11;11;0
org.apache.lucene.index.SegmentReader.files();org.apache.lucene.index.FieldInfos;1;0;2;0.9474;175;23;11;2;0;0.9048;73;12;2
org.apache.lucene.index.MultipleTermPositions.next();org.apache.lucene.index.TermDocs;1;0;4;0.8333;54;7;4;4;0;0.8095;8;8;0
org.apache.lucene.search.BooleanQuery.BooleanWeight.sumOfSquaredWeights();org.apache.lucene.search.BooleanQuery;2;0;1;0.9231;80;6;3;0;1;0.9333;84;10;2
org.apache.lucene.index.IndexWriter.optimize();org.apache.lucene.index.SegmentInfos;1;2;4;0.8182;217;17;16;1;0;0.9091;32;3;1
org.apache.lucene.search.TermQuery.TermWeight.scorer(IndexReader);org.apache.lucene.search.TermQuery;3;0;1;0.9286;53;5;5;0;1;0.9000;30;4;1
org.apache.lucene.document.Document.getField(String);org.apache.lucene.document.Field;2;0;1;0.9167;57;7;2;0;1;0.9231;64;7;7
org.apache.lucene.search.TermQuery.TermWeight.scorer(IndexReader);org.apache.lucene.index.IndexReader;3;0;1;0.9286;53;5;5;2;0;0.9333;130;34;3
org.apache.lucene.search.Sort.toString();org.apache.lucene.search.SortField;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.PhrasePositions.next();org.apache.lucene.index.TermDocs;0;0;3;0.7500;25;3;6;3;0;0.7273;8;8;0
org.apache.lucene.search.spans.NearSpans.partialListToQueue();org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.IndexSearcher.doc(int);org.apache.lucene.index.IndexReader;0;0;1;0.9091;67;8;1;1;0;0.9630;130;34;3
org.apache.lucene.search.BooleanQuery.BooleanWeight.scorer(IndexReader);org.apache.lucene.search.BooleanClause;3;0;2;0.8667;80;6;3;0;2;0.8333;13;2;3
org.apache.lucene.search.IndexSearcher.explain(Query, int);org.apache.lucene.search.Weight;0;0;1;0.9167;67;8;1;1;0;0.8750;6;6;0
org.apache.lucene.search.TermScorer.explain(int);org.apache.lucene.search.Weight;2;0;6;0.7273;57;2;11;1;0;0.9524;6;6;0
org.apache.lucene.search.FieldSortedHitQueue.getCachedComparator(IndexReader, String, int, Locale, SortComparatorSource);org.apache.lucene.search.SortComparatorSource;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexWriter.flushRamSegments();org.apache.lucene.index.SegmentInfo;1;1;3;0.8824;217;17;16;0;2;0.7778;5;0;3
org.apache.lucene.index.SegmentReader.numDocs();org.apache.lucene.util.BitVector;0;1;1;0.9412;175;23;11;1;0;0.9167;50;5;4
org.apache.lucene.index.SegmentTermEnum.freqPointer();org.apache.lucene.index.TermInfo;1;0;1;0.9545;72;11;10;0;1;0.8889;22;2;3
org.apache.lucene.search.WildcardTermEnum.termCompare(Term);org.apache.lucene.index.Term;1;1;5;0.5833;84;4;9;0;2;0.8667;36;6;2
org.apache.lucene.index.IndexWriter.optimize();org.apache.lucene.index.SegmentReader;1;2;4;0.8182;217;17;16;2;0;1.0000;175;23;11
org.apache.lucene.search.DateFilter.Before(String, Date);org.apache.lucene.document.DateField;0;0;1;0.8571;67;6;3;1;0;1.0000;31;6;1
org.apache.lucene.index.MultiTermPositions.termDocs(IndexReader);org.apache.lucene.index.IndexReader;0;0;0;1.0000;9;2;0;1;0;0.9615;130;34;3
org.apache.lucene.index.SegmentTermDocs.seek(TermInfo);org.apache.lucene.index.TermInfo;1;0;3;0.8235;73;8;6;0;2;0.8333;22;2;3
org.apache.lucene.search.MultiSearcher.search(Query, Filter, HitCollector);org.apache.lucene.search.Searchable;0;0;2;0.8571;86;10;3;1;0;0.9000;8;8;0
org.apache.lucene.index.SegmentReader.openNorms(Directory);org.apache.lucene.index.FieldInfo;1;0;3;0.9231;175;23;11;0;3;0.7000;5;0;3
org.apache.lucene.search.Hits.getMoreDocs(int);org.apache.lucene.search.ScoreDoc;2;0;5;0.7619;85;7;9;0;2;0.8182;4;0;2
org.apache.lucene.search.TermScorer.score();org.apache.lucene.search.Similarity;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.document.Document.removeField(String);org.apache.lucene.document.Field;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentReader.getTermFreqVector(int, String);org.apache.lucene.index.TermVectorsReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentTermDocs.seek(TermEnum);org.apache.lucene.index.TermInfosReader;1;1;1;0.8889;73;8;6;1;0;0.9600;88;11;8
org.apache.lucene.index.IndexReader.commit();org.apache.lucene.store.Directory;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentTermPositions.next();org.apache.lucene.store.InputStream;0;0;3;0.7500;32;6;3;1;0;0.9615;101;15;7
org.apache.lucene.index.TermInfosWriter.initialize(Directory, String, FieldInfos, boolean);org.apache.lucene.store.OutputStream;0;0;3;0.8000;52;5;9;1;0;0.9524;69;14;4
org.apache.lucene.analysis.de.GermanStemFilter.next();org.apache.lucene.analysis.Token;1;0;3;0.7692;31;2;3;0;4;0.7143;30;1;5
org.apache.lucene.search.PhraseQuery.PhraseWeight.scorer(IndexReader);org.apache.lucene.index.IndexReader;2;0;1;0.9333;73;5;5;2;0;0.9355;130;34;3
org.apache.lucene.search.RemoteSearchable.doc(int);org.apache.lucene.search.Searchable;0;0;1;0.9000;36;9;1;1;0;0.8889;8;8;0
org.apache.lucene.search.FieldCacheImpl.getInts(IndexReader, String);org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.de.GermanStemFilter.next();org.apache.lucene.analysis.de.GermanStemmer;1;0;3;0.7692;31;2;3;1;0;0.9474;153;7;3
org.apache.lucene.search.spans.NearSpans.SpansCell.skipTo(int);org.apache.lucene.search.spans.Spans;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.queryParser.QueryParser.jj_scan_token(int);org.apache.lucene.queryParser.QueryParserTokenManager;1;1;7;0.8644;745;32;36;1;0;0.9811;817;32;19
org.apache.lucene.search.spans.NearSpans.next();org.apache.lucene.util.PriorityQueue;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.spans.NearSpans.CellQueue.lessThan(Object, Object);org.apache.lucene.search.spans.NearSpans.SpansCell;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.MultiSearcher.search(Query, Filter, int);org.apache.lucene.search.TopDocs;3;0;2;0.9000;86;10;3;0;2;0.8000;4;0;2
org.apache.lucene.index.SegmentTermEnum.readTerm();org.apache.lucene.index.FieldInfos;0;1;3;0.8333;72;11;10;1;0;0.9545;73;12;2
org.apache.lucene.queryParser.QueryParserTokenManager.SwitchTo(int);org.apache.lucene.queryParser.TokenMgrError;1;0;1;0.9762;817;32;19;0;1;1.0000;59;3;5
org.apache.lucene.search.PhraseQueue.lessThan(Object, Object);org.apache.lucene.search.PhrasePositions;1;0;0;1.0000;9;1;0;0;2;0.8000;25;3;6
org.apache.lucene.search.PhraseScorer.explain(int);org.apache.lucene.search.Similarity;2;1;2;0.8235;62;5;7;1;0;0.9375;54;15;2
org.apache.lucene.search.FieldSortedHitQueue.lessThan(Object, Object);org.apache.lucene.search.ScoreDoc;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.TermQuery.TermWeight.sumOfSquaredWeights();org.apache.lucene.search.Similarity;2;0;3;0.7692;53;5;5;1;0;0.9333;54;15;2
org.apache.lucene.search.PhraseQuery.toString(String);org.apache.lucene.index.Term;1;0;3;0.7273;55;6;3;0;1;0.9286;36;6;2
org.apache.lucene.search.ExactPhraseScorer.phraseFreq();org.apache.lucene.search.PhrasePositions;1;0;0;1.0000;23;1;0;2;2;0.7500;25;3;6
org.apache.lucene.index.TermVectorsReader.readTermVector(String, long);org.apache.lucene.store.InputStream;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.IndexWriter.mergeSegments(int);org.apache.lucene.store.Lock.With;2;1;7;0.8462;217;17;16;1;0;0.9474;18;2;2
org.apache.lucene.search.spans.SpanWeight.explain(IndexReader, int);org.apache.lucene.index.IndexReader;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentTermDocs.close();org.apache.lucene.store.InputStream;0;0;1;0.9333;73;8;6;1;0;0.9545;101;15;7
org.apache.lucene.index.FieldInfos.write(OutputStream);org.apache.lucene.index.FieldInfo;1;2;0;0.9000;73;12;2;0;2;0.7778;5;0;3
org.apache.lucene.search.FieldCacheImpl.getCustom(IndexReader, String, SortComparator);org.apache.lucene.index.TermEnum;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.FieldCacheImpl.getCustom(IndexReader, String, SortComparator);org.apache.lucene.search.SortComparator;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.BooleanQuery.BooleanWeight.scorer(IndexReader);org.apache.lucene.search.Weight;3;0;2;0.8667;80;6;3;1;0;0.9231;6;6;0
org.apache.lucene.index.FieldsReader.doc(int);org.apache.lucene.index.FieldInfo;1;0;3;0.8000;27;2;4;0;2;0.8571;5;0;3
org.apache.lucene.index.SegmentMergeQueue.lessThan(Object, Object);org.apache.lucene.index.Term;1;0;0;1.0000;13;2;0;1;0;0.9167;36;6;2
org.apache.lucene.queryParser.QueryParser.Term(String);org.apache.lucene.search.Query;4;7;4;0.8590;745;32;36;0;1;0.9750;50;8;1
org.apache.lucene.search.DateFilter.After(String, long);org.apache.lucene.document.DateField;0;0;1;0.8571;67;6;3;1;0;1.0000;31;6;1
org.apache.lucene.search.FieldCacheImpl.getStrings(IndexReader, String);org.apache.lucene.index.Term;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.search.DateFilter.Before(String, long);org.apache.lucene.document.DateField;0;0;1;0.8571;67;6;3;1;0;1.0000;31;6;1
org.apache.lucene.store.RAMOutputStream.writeTo(OutputStream);org.apache.lucene.store.RAMFile;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.analysis.standard.StandardTokenizer.jj_consume_token(int);org.apache.lucene.analysis.standard.Token;1;1;5;0.7500;150;11;10;0;2;0.8667;9;1;8
org.apache.lucene.search.FieldCacheImpl.getInts(IndexReader, String);org.apache.lucene.index.TermEnum;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentReader.getFieldNames();org.apache.lucene.index.FieldInfos;1;0;1;0.9722;175;23;11;2;0;0.8889;73;12;2
org.apache.lucene.queryParser.QueryParser.jj_ntk();org.apache.lucene.queryParser.Token;1;0;4;0.9322;745;32;36;0;2;0.8462;9;1;8
org.apache.lucene.search.FieldDocSortedHitQueue.lessThan(Object, Object);org.apache.lucene.search.FieldDoc;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentTermDocs.seek(Term);org.apache.lucene.index.TermInfosReader;1;1;1;0.8750;73;8;6;1;0;0.9565;88;11;8
org.apache.lucene.search.ParallelMultiSearcher.search(Query, Filter, int, Sort);org.apache.lucene.search.MultiSearcherThread;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.lucene.index.SegmentReader.getFieldNames(boolean);org.apache.lucene.index.FieldInfo;1;0;1;0.9730;175;23;11;0;2;0.7143;5;0;3
org.apache.lucene.analysis.LowerCaseFilter.next();org.apache.lucene.analysis.Token;1;0;0;1.0000;9;1;0;0;1;0.9000;30;1;5
org.apache.lucene.search.RemoteSearchable.maxDoc();org.apache.lucene.search.Searchable;0;0;1;0.9000;36;9;1;1;0;0.8889;8;8;0
org.apache.lucene.search.PhraseScorer.explain(int);org.apache.lucene.search.Explanation;2;1;2;0.8235;62;5;7;0;2;0.8750;63;5;3
org.apache.lucene.index.SegmentMerger.mergeTermInfo(SegmentMergeInfo[], int);org.apache.lucene.index.TermInfo;1;1;4;0.7917;185;10;11;1;0;0.9375;22;2;3
org.apache.lucene.index.FilterIndexReader.FilterTermDocs.skipTo(int);org.apache.lucene.index.TermDocs;0;0;1;0.8889;27;8;1;1;0;0.8889;8;8;0
org.apache.lucene.index.DocumentWriter.invertDocument(Document);org.apache.lucene.analysis.Token;2;1;5;0.7857;173;7;9;0;2;0.9200;30;1;5
org.apache.lucene.search.MultiTermQuery.rewrite(IndexReader);org.apache.lucene.search.BooleanQuery;1;1;0;0.9000;42;4;1;1;0;0.9412;84;10;2
org.apache.lucene.analysis.PorterStemFilter.next();org.apache.lucene.analysis.PorterStemmer;1;0;1;0.8333;13;1;1;1;0;0.9706;406;24;8
org.apache.lucene.search.TermQuery.TermWeight.explain(IndexReader, int);org.apache.lucene.search.TermQuery;3;2;3;0.7222;53;5;5;0;1;0.9444;30;4;1
org.apache.lucene.index.IndexReader.indexExists(Directory);org.apache.lucene.store.Directory;0;0;0;1.0000;130;34;3;1;0;0.9091;11;11;0
org.apache.lucene.index.FieldInfos.read(InputStream);org.apache.lucene.store.InputStream;0;1;0;0.9444;73;12;2;3;0;0.8636;101;15;7
org.apache.lucene.index.SegmentTermDocs.skipTo(int);org.apache.lucene.store.InputStream;0;1;1;0.8571;73;8;6;0;0;1.0000;101;15;7
