Class;LOC;NMD;NAD;LCOM5;DataClass;ATFD
org.apache.derby.diag.SpaceTable;104;15;11;0.8125;0;5
org.apache.derby.impl.sql.compile.ReferencedTablesVisitor;26;5;2;0.6666666666666666;0;0
org.apache.derby.impl.jdbc.authentication.BasicAuthenticationServiceImpl;33;3;1;0.0;0;3
org.apache.derby.diag.TransactionTable;67;8;7;0.8571428571428571;0;3
org.apache.derby.impl.jdbc.EmbedSQLException;48;11;5;0.96875;0;0
org.apache.derby.impl.io.DirFile4;83;8;5;0.75;0;4
org.apache.derby.impl.store.access.btree.index.B2ITableLocking3;4;2;1;0.0;0;0
org.apache.derby.iapi.jdbc.BrokeredStatement40;0;0;0;0;0;0
org.apache.derby.impl.sql.execute.DropTriggerConstantAction;51;4;3;0.75;0;5
org.apache.derby.impl.sql.compile.SetOperatorNode;0;0;0;0;0;0
org.apache.derby.impl.sql.execute.TriggerEvent;27;5;12;0.6666666666666666;0;0
org.apache.derby.impl.store.raw.xact.XactXAResourceManager;66;6;3;0.625;0;4
org.apache.derby.impl.store.raw.data.UpdateOperation;80;12;5;0.7222222222222222;0;6
org.apache.derby.impl.sql.compile.BinaryOperatorNode;193;25;22;0.714285691579183;0;9
org.apache.derby.impl.sql.GenericStatement;219;11;5;0.8055555555555556;0;13
org.apache.derby.impl.sql.compile.StaticClassFieldReferenceNode;37;7;5;0.75;0;5
org.apache.derby.impl.store.raw.data.PhysicalPageOperation;11;4;1;0.0;0;0
org.apache.derby.iapi.sql.dictionary.IndexRowGenerator;124;27;3;0.5434782608695652;0;3
org.apache.derby.impl.store.access.conglomerate.GenericScanController;343;38;18;0.9009008665342588;0;13
org.apache.derby.impl.jdbc.UTF8Reader;198;12;11;0.7899999618530273;0;1
org.apache.derby.impl.sql.conn.GenericAuthorizer;92;11;8;0.7777777777777778;0;25
org.apache.derby.iapi.types.XML;0;0;0;0;0;0
org.apache.derby.impl.sql.compile.OrNode;141;8;2;0.8571428571428571;0;12
org.apache.derby.impl.jdbc.EmbedConnection;539;72;13;0.9499341439509738;0;37
org.apache.derby.impl.sql.execute.DeleteResultSet;226;13;27;0.8307692527770996;1;24
org.apache.derby.impl.store.raw.data.RawField;6;2;2;0.0;0;0
org.apache.derby.impl.sql.compile.GroupByList;148;10;2;0.8888888888888888;0;8
org.apache.derby.impl.sql.execute.TemporaryRowHolderResultSet;322;57;19;0.9567901470043041;0;11
org.apache.derby.impl.sql.compile.CompilerContextImpl;260;56;30;0.9757343574806496;0;7
org.apache.derby.impl.sql.compile.IndexToBaseRowNode;106;13;8;0.785714308420817;0;6
org.apache.derby.impl.sql.compile.DefaultVTIModDeferPolicy;26;6;3;1.0;0;3
org.apache.derby.impl.db.BasicDatabase;341;45;20;0.9583843142487282;0;27
org.apache.derby.impl.store.raw.xact.NoLocking;25;10;1;0.0;0;1
org.apache.derby.impl.store.raw.data.EncryptContainerUndoOperation;0;0;0;0;0;0
org.apache.derby.impl.store.raw.data.MemByteHolder;201;21;10;0.6023391924406353;0;1
org.apache.derby.iapi.services.cache.ClassSize;77;12;16;0.0;0;1
org.apache.derby.impl.sql.execute.VTIResultSet;262;21;22;0.957393445466694;0;17
org.apache.derby.impl.sql.execute.AutoincrementCounter;62;12;11;0.8899999618530273;0;1
org.apache.derby.impl.sql.compile.NormalizeResultSetNode;25;3;2;0.5;0;7
org.apache.derby.impl.sql.execute.CreateTableConstantAction;110;3;10;0.7777777910232544;0;15
org.apache.derby.impl.sql.compile.DropViewNode;9;3;1;0.0;0;0
org.apache.derby.iapi.services.io.SQLExceptionWrapper;22;3;2;0.0;0;1
org.apache.derby.impl.sql.compile.UnaryDateTimestampOperatorNode;0;0;0;0;0;0
org.apache.derby.impl.store.access.conglomerate.ConglomerateUtil;76;6;1;0.0;0;6
org.apache.derby.impl.store.raw.log.LogAccessFileBuffer;10;2;6;0.0;0;0
org.apache.derby.impl.store.access.heap.D_HeapController;62;5;0;0.0;1;21
org.apache.derby.impl.jdbc.EmbedResultSet169;0;0;0;0;0;0
org.apache.derby.impl.sql.compile.CastNode;388;23;7;0.7348484559492632;0;44
org.apache.derby.iapi.sql.dictionary.ColumnDescriptor;117;20;11;0.9117647058823529;0;1
org.apache.derby.impl.store.raw.data.StoredRecordHeader;270;29;13;0.7261904875437418;0;3
org.apache.derby.impl.sql.catalog.SYSTABLESRowFactory;135;6;16;0.0;0;5
org.apache.derby.iapi.services.loader.ClassInspector;425;17;4;1.0;0;15
org.apache.derby.impl.sql.execute.IndexRowToBaseRowResultSet;243;9;25;0.9345237868172782;0;22
org.apache.derby.iapi.services.i18n.MessageService;174;16;3;0.0;0;1
org.apache.derby.impl.store.access.btree.OpenBTree;175;26;14;0.9107691955566406;0;12
org.apache.derby.iapi.sql.dictionary.IndexLister;81;8;8;0.8571428457895914;0;0
org.apache.derby.impl.store.raw.data.StreamFileContainerHandle;87;11;7;0.7916666269302368;0;4
org.apache.derby.impl.sql.execute.rts.RealLastIndexKeyScanStatistics;30;6;5;0.75;0;14
org.apache.derby.impl.store.access.CacheableConglomerate;32;8;3;0.6666666666666666;0;1
org.apache.derby.impl.sql.catalog.SYSCOLUMNSRowFactory;158;9;24;1.0;0;7
org.apache.derby.impl.sql.catalog.SYSCONGLOMERATESRowFactory;153;12;18;0.0;0;4
org.apache.derby.impl.sql.execute.rts.RealUpdateResultSetStatistics;22;5;5;1.0;0;9
org.apache.derby.impl.sql.execute.GenericQualifier;52;10;10;0.875;0;4
org.apache.derby.iapi.error.StandardException;314;50;10;0.9703703986273872;0;13
org.apache.derby.impl.store.access.btree.D_BTreeController;136;8;0;0.0;1;27
org.apache.derby.impl.sql.compile.ParseException;91;5;6;1.0;1;5
org.apache.derby.iapi.store.raw.xact.RawTransaction;14;34;6;1.0;0;0
org.apache.derby.iapi.services.classfile.AttributeEntry;26;5;4;0.5;0;0
org.apache.derby.impl.sql.execute.ValueRow;109;20;3;0.5294117647058824;0;1
org.apache.derby.impl.sql.compile.PredicateList;1486;55;10;0.927536231884058;0;24
org.apache.derby.impl.sql.execute.ProjectRestrictResultSet;193;11;15;0.9047618442111545;0;16
org.apache.derby.iapi.types.SQLClob;106;33;1;0.0;0;5
org.apache.derby.iapi.sql.dictionary.DataDescriptorGenerator;48;15;3;0.5384615384615384;0;2
org.apache.derby.impl.store.raw.data.StoredPage;2873;123;40;0.9329306862571023;0;43
org.apache.derby.impl.sql.compile.AccessPathImpl;82;17;9;0.8833333333333333;0;2
org.apache.derby.iapi.sql.dictionary.StatementSchemaPermission;0;0;0;0;0;0
org.apache.derby.impl.jdbc.authentication.JNDIAuthenticationSchemeBase;19;4;5;1.75;0;2
org.apache.derby.impl.jdbc.EmbedCallableStatement;244;22;3;0.625;0;8
org.apache.derby.impl.services.daemon.ServiceRecord;17;5;5;0.9166666666666666;0;0
org.apache.derby.impl.sql.execute.rts.RealMaterializedResultSetStatistics;24;6;4;0.8333333134651184;0;11
org.apache.derby.impl.store.raw.data.PhysicalUndoOperation;57;11;2;0.5714285714285714;0;5
org.apache.derby.iapi.util.CheapDateFormatter;76;3;13;0.0;0;0
org.apache.derby.impl.services.locks.Timeout;183;8;16;0.875;0;16
org.apache.derby.impl.services.cache.CachedItem;122;19;9;0.6470588235294118;0;1
org.apache.derby.iapi.services.classfile.CONSTANT_Index_info;34;8;3;0.25;0;1
org.apache.derby.impl.sql.compile.FromTable;458;75;20;0.9772403820140941;0;22
org.apache.derby.impl.store.raw.xact.XactContext;60;5;4;0.6666666666666666;0;6
org.apache.derby.impl.sql.execute.NoPutResultSetImpl;171;22;12;0.9772727012634277;0;16
org.apache.derby.impl.sql.compile.UnaryOperatorNode;119;21;8;0.6333333015441894;0;5
org.apache.derby.iapi.types.RawToBinaryFormatStream;0;0;0;0;0;0
org.apache.derby.impl.sql.execute.rts.RealJoinResultSetStatistics;10;2;5;0.0;0;1
org.apache.derby.impl.sql.execute.DeleteConstantAction;25;5;4;0.5;0;1
org.apache.derby.iapi.services.io.FormatableProperties;32;7;1;0.0;0;2
org.apache.derby.impl.store.raw.data.RecordId;71;16;4;0.7222221692403158;0;13
org.apache.derby.impl.sql.catalog.SYSFOREIGNKEYSRowFactory;135;7;15;0.0;0;7
org.apache.derby.impl.services.reflect.GCInstanceFactory;0;1;1;0.0;0;0
org.apache.derby.iapi.services.io.ArrayUtil;110;15;1;0.0;0;0
org.apache.derby.impl.sql.compile.AlterTableNode;102;11;13;0.7916666507720947;0;19
org.apache.derby.impl.sql.execute.GroupedAggregateResultSet;227;15;19;0.9188034351055439;0;19
org.apache.derby.impl.store.access.heap.HeapController;190;15;1;0.0;0;25
org.apache.derby.impl.sql.compile.HalfOuterJoinNode;265;17;3;0.5625;0;16
org.apache.derby.impl.sql.compile.PrivilegeNode;0;0;0;0;0;0
org.apache.derby.impl.store.access.RAMTransaction;609;82;13;0.9059828733786558;0;45
org.apache.derby.iapi.util.IdUtil;263;24;3;0.0;0;3
org.apache.derby.impl.store.raw.data.RemoveFileOperation;47;11;5;0.75;0;3
org.apache.derby.impl.store.raw.data.StreamFileContainer;373;14;21;0.8363636190241034;0;17
org.apache.derby.impl.sql.GenericLanguageFactory;20;6;2;0.75;0;1
org.apache.derby.impl.sql.catalog.SYSTABLEPERMSRowFactory;0;0;0;0;0;0
org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext;1084;141;56;0.9843663277385903;0;42
org.apache.derby.impl.sql.catalog.OIDTDCacheable;38;5;2;0.0;0;3
org.apache.derby.impl.sql.execute.AvgAggregator;78;7;3;0.3333333333333333;0;12
org.apache.derby.impl.store.raw.data.LoggableActions;53;10;1;0.0;0;1
org.apache.derby.impl.sql.execute.rts.RunTimeStatisticsImpl;98;20;16;0.9370370441012912;0;14
org.apache.derby.impl.load.ExportResultSetForObject;52;9;10;0.9206349509102958;0;0
org.apache.derby.impl.sql.execute.DropConstraintConstantAction;88;4;4;0.8333333134651184;0;13
org.apache.derby.iapi.jdbc.BrokeredStatement;158;42;8;0.975;0;4
org.apache.derby.osgi.EmbeddedActivator;10;2;1;0.0;0;0
org.apache.derby.impl.sql.execute.TriggerEventActivator;120;5;13;0.8611110846201578;0;14
org.apache.derby.iapi.util.DoubleProperties;29;5;3;0.16666666666666666;0;0
org.apache.derby.impl.services.cache.ClockFactory;10;3;2;0.0;0;0
org.apache.derby.impl.sql.compile.SelectNode;600;49;19;0.8738425572713217;0;26
org.apache.derby.impl.services.monitor.ModuleInstance;31;6;5;0.9166666666666666;0;0
org.apache.derby.impl.store.raw.data.InsertOperation;107;13;5;0.725;0;7
org.apache.derby.impl.store.raw.RawStore;599;60;36;0.9234694072178432;0;39
org.apache.derby.impl.jdbc.EmbedParameterSetMetaData;62;11;4;0.6666666666666666;0;4
org.apache.derby.diag.ErrorMessages;87;12;10;0.8714285850524902;0;2
org.apache.derby.impl.sql.execute.CreateIndexConstantAction;257;6;10;0.9722222089767456;0;18
org.apache.derby.impl.store.raw.xact.TransactionTable;314;23;3;0.5238095238095238;0;8
org.apache.derby.impl.sql.compile.MaterializeSubqueryNode;10;3;2;1.0;0;3
org.apache.derby.impl.sql.execute.RISetChecker;44;6;2;0.25;0;1
org.apache.derby.impl.store.access.btree.BranchControlRow;487;29;7;0.9423076923076923;0;28
org.apache.derby.impl.sql.execute.OrderableAggregator;20;5;2;0.25;0;1
org.apache.derby.impl.store.access.btree.WaitError;0;0;1;0.0;0;0
org.apache.derby.impl.jdbc.ReaderToAscii;38;5;4;0.3333333333333333;0;0
org.apache.derby.catalog.types.UserDefinedTypeIdImpl;32;9;2;0.6666666666666666;0;4
org.apache.derby.impl.store.access.btree.index.B2INoLocking;30;11;1;0.0;0;0
org.apache.derby.impl.store.access.conglomerate.GenericConglomerateController;144;11;1;0.0;0;9
org.apache.derby.impl.sql.compile.AndNode;90;9;1;0.0;0;10
org.apache.derby.impl.store.raw.data.ContainerActionOnCommit;13;3;2;0.0;0;0
org.apache.derby.impl.sql.compile.NewInvocationNode;123;9;3;0.875;0;8
org.apache.derby.iapi.services.diag.DiagnosticUtil;41;3;1;0.0;0;0
org.apache.derby.impl.store.access.CacheLock;7;2;1;0.0;0;0
org.apache.derby.impl.store.raw.data.DecryptInputStream;27;2;3;0.0;0;1
org.apache.derby.impl.services.monitor.UpdateServiceProperties;42;8;5;0.75;0;3
org.apache.derby.impl.sql.compile.UserDefinedTypeCompiler;31;8;1;0.0;0;1
org.apache.derby.diag.LockTable;88;11;14;0.9375;0;15
org.apache.derby.impl.sql.conn.CachedStatement;29;8;3;0.6666666666666666;0;1
org.apache.derby.iapi.sql.dictionary.ConstraintDescriptor;158;36;14;0.9407407124837239;0;8
org.apache.derby.impl.sql.compile.ValueNode;309;57;10;0.9509434250165831;0;17
org.apache.derby.impl.sql.compile.CurrentDatetimeOperatorNode;37;5;7;0.25;0;4
org.apache.derby.impl.sql.execute.rts.RealProjectRestrictStatistics;55;6;7;0.8333333134651184;0;20
org.apache.derby.impl.store.raw.xact.Xact;899;97;42;0.9438596223530017;0;41
org.apache.derby.impl.store.raw.data.StoredFieldHeader;220;23;10;0.0;0;3
org.apache.derby.iapi.types.DataType;286;62;1;0.0;0;12
org.apache.derby.impl.store.access.btree.index.B2ICostController;7;2;1;0.0;0;1
org.apache.derby.impl.sql.execute.GrantRevokeConstantAction;0;0;0;0;0;0
org.apache.derby.iapi.services.io.FormatableIntHolder;33;9;2;0.3333333333333333;0;1
org.apache.derby.impl.sql.compile.UCode_CharStream;250;27;20;0.8055555170232599;0;0
org.apache.derby.impl.sql.execute.SetSchemaConstantAction;25;3;3;0.0;0;3
org.apache.derby.iapi.services.io.FormatIdInputStream;97;12;4;0.9;0;6
org.apache.derby.impl.store.raw.data.SetReservedSpaceOperation;49;8;5;0.35;0;4
org.apache.derby.impl.sql.compile.SQLToJavaValueNode;130;19;3;0.5833333333333334;0;9
org.apache.derby.iapi.sql.dictionary.ConglomerateDescriptorList;83;7;1;0.0;0;0
org.apache.derby.impl.sql.execute.rts.RealCurrentOfStatistics;16;5;1;0.0;0;2
org.apache.derby.impl.sql.compile.CoalesceFunctionNode;99;4;4;0.3333333333333333;0;9
org.apache.derby.iapi.sql.dictionary.ReferencedKeyConstraintDescriptor;122;11;7;0.9444444444444444;0;9
org.apache.derby.impl.store.raw.data.AllocPageOperation;48;9;4;0.4444444179534912;0;3
org.apache.derby.impl.sql.catalog.TDCacheable;28;5;3;1.0;0;1
org.apache.derby.impl.store.access.conglomerate.OpenConglomerateScratchSpace;25;5;6;0.8000000317891439;0;0
org.apache.derby.impl.sql.execute.ConstraintInfo;89;12;7;0.7592592239379883;0;2
org.apache.derby.impl.sql.GenericActivationHolder;224;63;6;0.7999999874927959;0;1
org.apache.derby.impl.sql.catalog.TableKey;20;5;3;0.5;0;0
org.apache.derby.iapi.sql.dictionary.TriggerDescriptor;237;41;26;0.9411027807938425;0;14
org.apache.derby.impl.sql.execute.rts.RealInsertVTIResultSetStatistics;20;5;3;1.0;0;6
org.apache.derby.impl.sql.execute.IndexRow;38;9;2;0.5;0;2
org.apache.derby.impl.io.DirFile;70;13;1;0.0;0;2
org.apache.derby.impl.store.raw.log.LogRecord;107;21;6;0.6973684210526315;0;11
org.apache.derby.impl.store.access.RAMTransactionContext;37;4;3;0.5;0;3
org.apache.derby.impl.sql.execute.NestedLoopLeftOuterJoinResultSet;106;4;7;0.6666666269302368;0;17
org.apache.derby.iapi.types.SQLChar;1140;112;12;0.9215086490736095;0;24
org.apache.derby.iapi.types.SQLInteger;299;55;5;0.59;0;13
org.apache.derby.impl.store.raw.xact.InternalXact;27;6;1;0.0;0;3
org.apache.derby.iapi.sql.dictionary.ViewDescriptor;131;18;7;0.8500000238418579;0;24
org.apache.derby.impl.sql.execute.UpdateStatisticsConstantAction;83;6;11;0.8888888359069824;0;4
org.apache.derby.diag.StatementCache;68;9;7;0.7142857142857143;0;2
org.apache.derby.impl.store.raw.data.SpaceInformation;20;6;5;0.9375;0;0
org.apache.derby.impl.sql.execute.TriggerInfo;89;10;4;0.5;0;2
org.apache.derby.iapi.sql.dictionary.PermissionsDescriptor;0;0;0;0;0;0
org.apache.derby.impl.sql.execute.UpdateVTIResultSet;86;3;3;1.0;0;13
org.apache.derby.impl.sql.compile.NumericConstantNode;136;5;1;0.0;0;36
org.apache.derby.impl.sql.compile.SubqueryList;76;9;1;0.0;0;1
org.apache.derby.iapi.services.classfile.ClassInvestigator;321;19;1;0.0;0;43
org.apache.derby.impl.store.raw.log.D_FlushedScan;15;1;1;0.0;0;9
org.apache.derby.impl.sql.execute.IndexColumnOrder;27;8;3;0.5;0;1
org.apache.derby.impl.store.raw.data.ContainerUndoOperation;36;9;2;0.6666666666666666;0;5
org.apache.derby.impl.sql.execute.rts.RealDeleteVTIResultSetStatistics;19;5;2;1.0;0;5
org.apache.derby.impl.services.locks.D_ActiveLock;7;1;1;0.0;0;3
org.apache.derby.impl.store.access.sort.MergeSortInfo;18;2;6;0.0;0;7
org.apache.derby.impl.sql.execute.CurrentDatetime;32;6;5;0.5625;0;0
org.apache.derby.impl.load.Import;62;6;2;0.75;0;2
org.apache.derby.impl.store.raw.data.ContainerHandleActionOnCommit;23;3;1;0.0;0;4
org.apache.derby.impl.sql.compile.Predicate;258;48;10;0.9007091928035655;0;7
org.apache.derby.impl.sql.execute.UniqueIndexSortObserver;11;2;4;0.0;0;1
org.apache.derby.impl.sql.execute.SetTransactionResultSet;6;2;1;0.0;0;0
org.apache.derby.impl.sql.catalog.PermissionsCacheable;0;0;0;0;0;0
org.apache.derby.iapi.sql.StatementUtil;19;2;2;0.0;0;7
org.apache.derby.impl.db.DatabaseContextImpl;24;5;2;0.0;0;1
org.apache.derby.impl.sql.compile.LOBTypeCompiler;48;9;1;0.0;0;3
org.apache.derby.impl.sql.compile.TableName;69;14;5;0.7307692307692307;0;0
org.apache.derby.impl.sql.execute.AggregateSortObserver;45;3;4;1.0;0;2
org.apache.derby.iapi.sql.dictionary.ForeignKeyConstraintDescriptor;73;9;5;0.9166666666666666;0;7
org.apache.derby.impl.services.bytecode.BCMethodCaller;4;1;2;0.0;0;0
org.apache.derby.impl.sql.compile.ConditionalNode;130;12;3;0.045454545454545456;0;9
org.apache.derby.impl.store.access.btree.index.B2IFactory;54;11;4;0.8;0;6
org.apache.derby.impl.store.raw.data.ByteHolderInputStream;21;7;2;0.0;0;0
org.apache.derby.impl.sql.compile.ProjectRestrictNode;466;45;11;0.9318181818181818;0;18
org.apache.derby.impl.store.raw.data.BasePage;829;115;22;0.9143518871731229;0;21
org.apache.derby.impl.sql.catalog.DDdependableFinder;140;13;4;0.9090909090909091;0;25
org.apache.derby.iapi.jdbc.JDBCBoot;24;3;3;0.0;0;3
org.apache.derby.impl.sql.execute.UnionResultSet;130;9;9;0.7321428571428571;0;12
org.apache.derby.impl.sql.execute.ConstraintConstantAction;79;6;7;1.125;0;8
org.apache.derby.jdbc.EmbeddedDriver;49;9;1;0.0;0;3
org.apache.derby.iapi.services.locks.ShExLockable;31;6;1;0.0;0;6
org.apache.derby.impl.sql.compile.ParameterNode;115;21;8;0.9248120157342208;0;10
org.apache.derby.impl.services.monitor.BaseMonitor;1020;64;21;0.9786059061686198;0;36
org.apache.derby.iapi.services.classfile.MemberTable;39;6;4;0.5833333134651184;0;3
org.apache.derby.impl.sql.compile.DropIndexNode;29;3;3;0.75;0;2
org.apache.derby.impl.store.raw.data.FileContainer;961;73;44;0.9253561166616586;0;41
org.apache.derby.iapi.services.io.AccessibleByteArrayOutputStream;9;3;1;0.0;0;1
org.apache.derby.iapi.sql.dictionary.ConstraintDescriptorList;96;10;2;0.8888888888888888;0;1
org.apache.derby.impl.sql.compile.TableElementList;365;17;3;0.90625;0;26
org.apache.derby.iapi.services.property.PropertyValidation;54;6;2;0.25;0;3
org.apache.derby.catalog.types.StatisticsImpl;27;7;3;0.25;0;1
org.apache.derby.iapi.services.io.DebugByteTeeOutputStream;32;4;2;0.0;0;2
org.apache.derby.iapi.db.ConnectionInfo;15;3;1;0.0;0;0
org.apache.derby.impl.store.access.conglomerate.BinaryOrderableWrapper;33;9;4;0.6666666439601353;0;1
org.apache.derby.impl.sql.execute.TriggerEvents;0;0;7;0.0;0;0
org.apache.derby.impl.jdbc.BinaryToRawStream;28;1;2;0.0;0;0
org.apache.derby.iapi.services.context.ContextImpl;23;7;3;1.0;0;0
org.apache.derby.impl.sql.compile.NOPStatementNode;9;3;1;0.0;0;2
org.apache.derby.impl.sql.execute.rts.RealDeleteCascadeResultSetStatistics;35;4;2;0.5;0;17
org.apache.derby.impl.sql.compile.ParserImpl;56;7;7;0.9199999809265137;0;2
org.apache.derby.impl.sql.compile.AggregateNode;189;16;10;0.859259287516276;0;10
org.apache.derby.iapi.types.SqlXmlUtil;0;0;0;0;0;0
org.apache.derby.iapi.types.SQLLongVarbit;29;8;1;0.0;0;5
org.apache.derby.impl.sql.execute.IndexChanger;202;22;20;0.9105262756347656;0;9
org.apache.derby.impl.sql.execute.rts.RealVTIStatistics;22;6;2;0.75;0;9
org.apache.derby.iapi.services.io.CounterOutputStream;41;8;4;0.3333333333333333;0;0
org.apache.derby.impl.io.BaseStorageFactory;65;19;9;0.9230769230769231;0;3
org.apache.derby.impl.store.raw.data.PageVersion;16;5;3;0.6666666666666666;0;0
org.apache.derby.iapi.services.sanity.AssertFailure;19;5;2;0.0;0;0
org.apache.derby.iapi.types.SQLTime;384;51;12;0.7703703138563368;0;16
org.apache.derby.impl.store.raw.data.D_BaseContainerHandle;22;2;1;0.0;0;8
org.apache.derby.iapi.types.SQLNationalVarchar;65;19;1;0.0;0;4
org.apache.derby.impl.sql.compile.JavaValueNode;112;26;8;0.9714285850524902;0;8
org.apache.derby.impl.services.bytecode.BCClass;103;11;6;0.8666666878594292;0;17
org.apache.derby.iapi.store.raw.ContainerLock;15;5;10;1.0;0;0
org.apache.derby.jdbc.AutoloadedDriver;0;0;0;0;0;0
org.apache.derby.impl.jdbc.EmbedCallableStatement169;0;0;0;0;0;0
org.apache.derby.iapi.services.loader.ClassFactoryContext;9;6;3;1.0;0;0
org.apache.derby.impl.sql.execute.IndexConstantAction;15;3;4;1.3333332538604736;0;0
org.apache.derby.impl.store.raw.data.SyncOnCommit;17;3;1;0.0;0;5
org.apache.derby.impl.sql.execute.MaterializedResultSet;121;10;13;0.84375;0;19
org.apache.derby.iapi.services.io.ApplicationObjectInputStream;16;4;3;0.75;0;0
org.apache.derby.iapi.types.SQLTinyint;275;54;5;0.59;0;9
org.apache.derby.iapi.services.classfile.ClassInput;14;4;1;0.0;0;0
org.apache.derby.impl.sql.execute.rts.RealNestedLoopJoinStatistics;38;7;6;0.7599999904632568;0;19
org.apache.derby.impl.load.ExportAbstract;52;5;8;0.8571428457895914;0;9
org.apache.derby.impl.sql.execute.RealResultSetStatisticsFactory;385;5;1;0.0;0;135
org.apache.derby.impl.sql.execute.rts.RealHashJoinStatistics;13;2;1;0.0;0;7
org.apache.derby.impl.services.locks.D_LockControl;107;12;2;0.9;1;3
org.apache.derby.iapi.util.ReuseFactory;36;6;11;0.0;0;1
org.apache.derby.impl.sql.compile.ConstraintDefinitionNode;159;35;14;0.9434389226576861;0;9
org.apache.derby.impl.sql.execute.RowResultSet;71;8;7;0.9333333015441895;0;10
org.apache.derby.impl.store.access.PropertyConglomerate;269;27;7;0.94;0;14
org.apache.derby.impl.sql.execute.InsertConstantAction;61;11;7;0.75;0;1
org.apache.derby.impl.sql.compile.RenameNode;142;9;8;0.6428571343421936;0;12
org.apache.derby.impl.sql.compile.UnaryComparisonOperatorNode;120;20;1;0.0;0;5
org.apache.derby.iapi.sql.dictionary.SubConstraintDescriptor;23;7;3;0.625;0;1
org.apache.derby.impl.store.raw.data.D_DiagnosticUtil;120;9;1;0.0;0;8
org.apache.derby.iapi.error.PublicAPI;3;1;1;0.0;0;0
org.apache.derby.impl.services.reflect.DirectCall;37;2;1;0.0;0;0
org.apache.derby.impl.sql.compile.IsNode;47;8;2;0.7142857142857143;0;5
org.apache.derby.impl.sql.execute.NoRowsResultSetImpl;155;30;15;1.0025510106767928;0;5
org.apache.derby.impl.sql.execute.SqlXmlExecutor;0;0;0;0;0;0
org.apache.derby.impl.sql.compile.CurrentOfNode;145;16;6;0.8266666412353516;0;23
org.apache.derby.impl.sql.execute.GenericRIChecker;61;8;10;1.0;0;5
org.apache.derby.impl.sql.catalog.PermissionsCatalogRowFactory;0;0;0;0;0;0
org.apache.derby.iapi.types.SQLBit;65;11;1;0.0;0;6
org.apache.derby.impl.sql.compile.NodeFactoryImpl;325;8;3;0.9166666666666666;0;260
org.apache.derby.catalog.types.TypeDescriptorImpl;82;19;6;0.7230768937330979;0;1
org.apache.derby.impl.store.access.RAMAccessManager;312;43;13;0.9209402035444211;0;39
org.apache.derby.impl.store.raw.data.ReclaimSpace;79;18;16;0.9160839227529672;0;1
org.apache.derby.iapi.types.SQLBinary;426;39;6;0.6388888888888888;0;12
org.apache.derby.impl.sql.compile.CursorNode;209;22;14;0.8904762268066406;0;10
org.apache.derby.impl.sql.compile.UserTypeConstantNode;89;8;2;0.14285714285714285;0;18
org.apache.derby.iapi.types.SQLDecimal;374;59;10;0.8209876307734737;0;16
