Snapshot;Class;ChangeType
bbbd0fb4081a487f35cdf5d9a5e6756992e04e70;org.apache.lucene.index.SegmentTermDocs;M
bbbd0fb4081a487f35cdf5d9a5e6756992e04e70;org.apache.lucene.index.SegmentTermEnum;M
995cee2769e9cef55b0dfb08591d7289fa1aa854;org.apache.lucene.index.SegmentTermPositions;M
9f5d7feafba5d6ce714d0a9dc4c420d088077ef6;org.apache.lucene.index.IndexWriter;M
9f5d7feafba5d6ce714d0a9dc4c420d088077ef6;org.apache.lucene.index.SegmentReader;M
a35399734de463a3fcc67ab82cac2de1d19dfcf0;org.apache.lucene.index.DocumentWriter;M
34b8f647fee17745c684d26497651a0debb4aac6;org.apache.lucene.search.WildcardQuery;M
3f151fa5f61e784e128d16016a83629369901341;org.apache.lucene.document.Field;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.FilterIndexReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.IndexReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.MultiReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.SegmentReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.TestFilterIndexReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.TestIndexReader;M
e0ea2909c3b5930c0a55a4bfdc2f93d24a394bf8;org.apache.lucene.index.TestMultiReader;M
9e8542e4d277aee447baa627f8a5e8fa710070b8;org.apache.lucene.search.spans.TestSpans;A
281004951b7086d4a80259a352e7f0f8935594f0;org.apache.lucene.index.SegmentInfos;M
360e7e234c746cb90d8eb1135537a2fdbcfe3583;org.apache.lucene.search.PhraseScorer;M
17338f468069d738ed02d3edbf6113665cc5e146;org.apache.lucene.search.Sort;M
4e81c2c56212a18dafd89af50dd93418ee92b175;org.apache.lucene.search.SortField;M
6e7df0fa69f8f71d52c1ae449d8f2c694920d36f;org.apache.lucene.search.Sort;M
6e7df0fa69f8f71d52c1ae449d8f2c694920d36f;org.apache.lucene.search.SortField;M
25f78d7cc2bb75f32fe67aafd1c8e085223d44a8;org.apache.lucene.analysis.de.GermanAnalyzer;M
25f78d7cc2bb75f32fe67aafd1c8e085223d44a8;org.apache.lucene.analysis.de.GermanStemmer;M
25f78d7cc2bb75f32fe67aafd1c8e085223d44a8;org.apache.lucene.analysis.de.WordlistLoader;M
16146cbd32bcb5b5f2a00f57dd6bdb17c3570f88;org.apache.lucene.demo.IndexFiles;M
6ce38ba310fb5ebe5415501b5108d1bbe47015b6;org.apache.lucene.analysis.de.GermanAnalyzer;M
31285cb2a35f27251c9f8e2f89d5748a929418f7;org.apache.lucene.analysis.de.GermanAnalyzer;M
15afb15cb65761041af3e2e35c4dc7c3682a3707;org.apache.lucene.index.FieldInfo;M
15afb15cb65761041af3e2e35c4dc7c3682a3707;org.apache.lucene.analysis.TestPerFieldAnalzyerWrapper;M
15afb15cb65761041af3e2e35c4dc7c3682a3707;org.apache.lucene.util.English;M
3f54fbaaea234b70cce77da3ccc24b43f15209c5;org.apache.lucene.search.FloatSortedHitQueue;M
3f54fbaaea234b70cce77da3ccc24b43f15209c5;org.apache.lucene.search.IntegerSortedHitQueue;M
3f54fbaaea234b70cce77da3ccc24b43f15209c5;org.apache.lucene.search.StringSortedHitQueue;M
338499e86bccbb938cb83b38e9a61fdf49e08203;org.apache.lucene.analysis.de.GermanAnalyzer;M
338499e86bccbb938cb83b38e9a61fdf49e08203;org.apache.lucene.analysis.de.WordlistLoader;M
c47982eb56cfff1ae5d3d11193b4a49ca72072f2;org.apache.lucene.index.SegmentTermDocs;M
3a2871b7402bfd28ca98ebc6edfb1eb416335df3;org.apache.lucene.index.IndexWriter;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.analysis.PerFieldAnalyzerWrapper;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.analysis.StopFilter;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.document.Document;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.index.IndexWriter;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.search.Hits;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.search.IndexSearcher;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.search.MultiSearcher;M
c513a55a5990f70c9c28abe451e418c4cf439add;org.apache.lucene.search.Searchable;M
